f_NationCodeStr,MonsterNo,Name,Memo,Abil01,Abil02,Abil03,Abil04,Abil05,Abil06,Abil07,Abil08,Abil09,Abil10,Abil11,Abil12,Abil13,Abil14,Abil15
0,6053200,6053200,코어 마기 기준(사용안함),100010,100011,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053201,6053200,마기 코어 LV1,100010,100011,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053260,6053200,마기 코어 LV60,100600,100601,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053262,6053200,마기 코어 LV62,100620,100621,6053200,6053210,6053220,6053231,0,0,0,0,0,0,0,0,0
0,6053264,6053200,마기 코어 LV64,100640,100641,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053265,6053200,마기 코어 LV65,100650,100651,6053200,6053210,6053220,6053232,0,0,0,0,0,0,0,0,0
0,6053266,6053200,마기 코어 LV66,100660,100661,6053200,6053210,6053220,6053231,0,0,0,0,0,0,0,0,0
0,6053267,6053200,마기 코어 LV67,100670,100671,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053269,6053200,마기 코어 LV69,100690,100691,6053200,6053210,6053220,6053232,0,0,0,0,0,0,0,0,0
0,6053275,6053200,마기 코어 LV75,100750,100751,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053276,6053200,마기 코어 LV58,100580,100581,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053277,6053200,마기 코어 LV77,100770,100771,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053278,6053200,마기 코어 LV59,100590,100591,6053200,6053210,6053220,6053233,0,0,0,0,0,0,0,0,0
0,6053279,6053200,마기 코어 LV79,100790,100791,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053280,6053200,마기 코어 LV59,100590,100591,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053281,6053200,마기 코어 LV62,100620,100621,6053200,6053210,6053220,6053231,0,0,0,0,0,0,0,0,0
0,6053282,6053200,마기 코어 LV60,100600,100601,6053200,6053210,6053220,6053233,0,0,0,0,0,0,0,0,0
0,6053283,6053200,마기 코어 LV61,100610,100611,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053284,6053200,마기 코어 LV61,100610,100611,6053200,6053210,6053220,6053232,0,0,0,0,0,0,0,0,0
0,6053285,6053200,마기 코어 LV62,100620,100621,6053200,6053210,6053220,6053232,0,0,0,0,0,0,0,0,0
0,6053286,6053200,마기 코어 LV62,100620,100621,6053200,6053210,6053220,6053231,0,0,0,0,0,0,0,0,0
0,6053287,6053200,마기 코어 LV63,100630,100631,6053200,6053210,6053220,6053231,0,0,0,0,0,0,0,0,0
0,6053290,6053200,마기 코어 LV56,100560,100561,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053291,6053200,마기 코어 LV91,100910,100911,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053292,6053200,마기 코어 LV92,100920,100921,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053293,6053200,마기 코어 LV93,100930,100931,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053294,6053200,마기 코어 LV94,100940,100941,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053295,6053200,마기 코어 LV95,100950,100951,6053200,6053210,6053220,6053230,0,0,0,0,0,0,0,0,0
0,6053300,6053300,코어 헬릭스 기준(사용안함),100010,100011,6053300,6053310,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053301,6053300,헬릭스 코어 LV1,100010,100011,6053300,6053310,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053337,6053300,헬릭스 코어 LV37,100370,100371,6053300,6053311,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053347,6053300,헬릭스 코어 LV47,100470,100471,6053300,6053310,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053348,6053300,헬릭스 코어 LV48,100480,100481,6053300,6053310,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053349,6053300,헬릭스 코어 LV49,100490,100491,6053300,6053310,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053350,6053300,헬릭스 코어 LV50,100500,100501,6053300,6053310,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053351,6053300,헬릭스 코어 LV51,100510,100511,6053300,6053310,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053358,6053300,헬릭스 코어 LV58,100580,100581,6053300,6053310,6053320,6053331,0,0,0,0,0,0,0,0,0
0,6053359,6053300,헬릭스 코어 LV59,100590,100591,6053300,6053310,6053320,6053332,0,0,0,0,0,0,0,0,0
0,6053360,6053300,헬릭스 코어 LV60,100600,100601,6053300,6053310,6053320,6053333,0,0,0,0,0,0,0,0,0
0,6053361,6053300,헬릭스 코어 LV61,100610,100611,6053300,6053310,6053320,6053332,0,0,0,0,0,0,0,0,0
0,6053362,6053300,헬릭스 코어 LV62,100620,100621,6053300,6053310,6053320,6053333,0,0,0,0,0,0,0,0,0
0,6053364,6053300,헬릭스 코어 LV64,100640,100641,6053300,6053310,6053320,6053332,0,0,0,0,0,0,0,0,0
0,6053365,6053300,헬릭스 코어 LV65,100650,100651,6053300,6053310,6053320,6053332,0,0,0,0,0,0,0,0,0
0,6053366,6053300,헬릭스 코어 LV66,100660,100661,6053300,6053310,6053320,6053333,0,0,0,0,0,0,0,0,0
0,6053367,6053300,헬릭스 코어 LV67,100670,100671,6053300,6053310,6053320,6053332,0,0,0,0,0,0,0,0,0
0,6053370,6053300,헬릭스 코어 LV70,100700,100701,6053300,6053310,6053320,6053332,0,0,0,0,0,0,0,0,0
0,6053373,6053300,헬릭스 코어 LV73,100730,100731,6053300,6053310,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053374,6053300,헬릭스 코어 LV74,100740,100741,6053300,6053310,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053375,6053300,헬릭스 코어 LV59,100590,100591,6053300,6053310,6053320,6053331,0,0,0,0,0,0,0,0,0
0,6053376,6053300,헬릭스 코어 LV60,100600,100601,6053300,6053310,6053320,6053332,0,0,0,0,0,0,0,0,0
0,6053377,6053300,헬릭스 코어 LV77,100770,100771,6053300,6053310,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053378,6053300,헬릭스 코어 LV78,100780,100781,6053300,6053310,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053379,6053300,헬릭스 코어 LV60,100600,100601,6053300,6053310,6053320,6053333,0,0,0,0,0,0,0,0,0
0,6053380,6053300,헬릭스 코어 LV61,100610,100611,6053300,6053310,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053381,6053300,헬릭스 코어 LV60,100600,100601,6053300,6053310,6053320,6053332,0,0,0,0,0,0,0,0,0
0,6053382,6053300,헬릭스 코어 LV62,100620,100621,6053300,6053310,6053320,6053333,0,0,0,0,0,0,0,0,0
0,6053383,6053300,헬릭스 코어 LV83,100830,100831,6053300,6053310,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053384,6053300,헬릭스 코어 LV84,100840,100841,6053300,6053310,6053320,6053330,0,0,0,0,0,0,0,0,0
0,6053385,6053300,헬릭스 코어 LV61,100610,100611,6053300,6053310,6053320,6053332,0,0,0,0,0,0,0,0,0
0,6053386,6053300,헬릭스 코어 LV62,100620,100621,6053300,6053310,6053320,6053332,0,0,0,0,0,0,0,0,0
0,6053387,6053300,헬릭스 코어 LV63,100630,100631,6053300,6053310,6053320,6053333,0,0,0,0,0,0,0,0,0
0,6054100,6054100,예티 기준(사용안함),20100010,20100011,6054100,6054110,6054120,6054130,0,0,0,0,0,0,0,0,0
0,6054101,6054100,예티 LV1,20100010,20100011,6054100,6054110,6054120,6054130,0,0,0,0,0,0,0,0,0
0,6054152,6054100,예티 LV52,20100520,20100521,6054100,6054110,6054120,6054131,0,0,0,0,0,0,0,0,0
0,6054155,6054100,예티 LV55,20100550,20100551,6054100,6054110,6054120,6054132,0,0,0,0,0,0,0,0,0
0,6054166,6054100,예티 LV56,20100560,20100561,6054100,6054110,6054120,6054130,0,0,0,0,0,0,0,0,0
0,6054167,6054100,예티 LV67,20100670,20100671,6054100,6054110,6054120,6054130,0,0,0,0,0,0,0,0,0
0,6054169,6054100,예티 LV55,20100550,20100551,6054100,6054110,6054120,6054130,0,0,0,0,0,0,0,0,0
0,6054170,6054100,예티 LV55,20100550,20100551,6054100,6054110,6054120,6054131,0,0,0,0,0,0,0,0,0
0,6054171,6054100,예티 LV71,20100710,20100711,6054100,6054110,6054120,6054130,0,0,0,0,0,0,0,0,0
0,6054172,6054100,예티 LV56,20100560,20100561,6054100,6054110,6054120,6054132,0,0,0,0,0,0,0,0,0
0,6054173,6054100,예티 LV57,20100570,20100571,6054100,6054110,6054120,6054133,0,0,0,0,0,0,0,0,0
0,6054174,6054100,예티 LV74,20100740,20100741,6054100,6054110,6054120,6054130,0,0,0,0,0,0,0,0,0
0,6054175,6054100,예티 LV75,20100750,20100751,6054100,6054110,6054120,6054130,0,0,0,0,0,0,0,0,0
0,6054200,6054200,예티 토르나크 기준(사용안함),100010,100011,6054200,6054210,6054220,6054230,0,0,0,0,0,0,0,0,0
0,6054201,6054200,토르나크 예티 LV1,100010,100011,6054200,6054210,6054220,6054230,0,0,0,0,0,0,0,0,0
0,6054252,6054200,토르나크 예티 LV52,100520,100521,6054200,6054210,6054220,6054231,0,0,0,0,0,0,0,0,0
0,6054255,6054200,토르나크 예티 LV55,100550,100551,6054200,6054210,6054220,6054232,0,0,0,0,0,0,0,0,0
0,6054269,6054200,토르나크 예티 LV69,100690,100691,6054200,6054210,6054220,6054230,0,0,0,0,0,0,0,0,0
0,6054270,6054200,토르나크 예티 LV55,100550,100551,6054200,6054210,6054220,6054230,0,0,0,0,0,0,0,0,0
0,6054271,6054200,토르나크 예티 LV56,100560,100561,6054200,6054210,6054220,6054231,0,0,0,0,0,0,0,0,0
0,6054272,6054200,토르나크 예티 LV72,100720,100721,6054200,6054210,6054220,6054230,0,0,0,0,0,0,0,0,0
0,6054273,6054200,토르나크 예티 LV57,100570,100571,6054200,6054210,6054220,6054232,0,0,0,0,0,0,0,0,0
0,6054274,6054200,토르나크 예티 LV58,100580,100581,6054200,6054210,6054220,6054233,0,0,0,0,0,0,0,0,0
0,6054275,6054200,토르나크 예티 LV75,100750,100751,6054200,6054210,6054220,6054230,0,0,0,0,0,0,0,0,0
0,6054300,6054300,예티 앙가코크 기준(사용안함),100010,100011,6054300,6054310,6054320,6054330,0,0,0,0,0,0,0,0,0
0,6054301,6054300,앙가코크 예티 LV1,100010,100011,6054300,6054310,6054320,6054330,0,0,0,0,0,0,0,0,0
0,6054353,6054300,앙가코크 예티 LV53,100530,100531,6054300,6054310,6054320,6054331,0,0,0,0,0,0,0,0,0
0,6054355,6054300,앙가코크 예티 LV55,100550,100551,6054300,6054310,6054320,6054332,0,0,0,0,0,0,0,0,0
0,6054369,6054300,앙가코크 예티 LV52 ( 8월 10일 수정),100520,100521,6054300,6054310,6054320,6054330,0,0,0,0,0,0,0,0,0
0,6054370,6054300,앙가코크 예티 LV54 ( 8월 10일 수정),100540,100541,6054300,6054310,6054320,6054330,0,0,0,0,0,0,0,0,0
0,6054371,6054300,앙가코크 예티 LV71,100710,100711,6054300,6054310,6054320,6054330,0,0,0,0,0,0,0,0,0
0,6054372,6054300,앙가코크 예티 LV56,100560,100561,6054300,6054310,6054320,6054331,0,0,0,0,0,0,0,0,0
0,6054373,6054300,앙가코크 예티 LV73,100730,100731,6054300,6054310,6054320,6054330,0,0,0,0,0,0,0,0,0
0,6054374,6054300,앙가코크 예티 LV57,100570,100571,6054300,6054310,6054320,6054332,0,0,0,0,0,0,0,0,0
0,6054375,6054300,앙가코크 예티 LV58,100580,100581,6054300,6054310,6054320,6054333,0,0,0,0,0,0,0,0,0
0,6055100,6055100,소환된 포키,100300,100301,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055130,6055100,소환된 포키 LV30,100300,100301,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055131,6055100,소환된 포키 LV31,100310,100311,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055132,6055100,소환된 포키 LV32,100320,100321,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055133,6055100,소환된 포키 LV33,100330,100331,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055134,6055100,소환된 포키 LV34,100340,100341,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055135,6055100,소환된 포키 LV35,100350,100351,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055136,6055100,소환된 포키 LV36,100360,100361,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055137,6055100,소환된 포키 LV37,100370,100371,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055160,6055100,소환된 포키 LV60,100600,100601,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055161,6055100,소환된 포키 LV61,100610,100611,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055162,6055100,소환된 포키 LV62,100620,100621,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055163,6055100,소환된 포키 LV63,100630,100631,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055164,6055100,소환된 포키 LV64,100640,100641,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055165,6055100,소환된 포키 LV65,100650,100651,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055166,6055100,소환된 포키 LV66,100660,100661,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055167,6055100,소환된 포키 LV67,100670,100671,6055100,0,6055120,6055130,0,0,0,0,0,0,0,0,0
0,6055200,6055200,소환된 엉클 포키,100300,100301,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055230,6055200,소환된 엉클 포키 LV30,100300,100301,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055231,6055200,소환된 엉클 포키 LV31,100310,100311,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055232,6055200,소환된 엉클 포키 LV32,100320,100321,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055233,6055200,소환된 엉클 포키 LV33,100330,100331,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055234,6055200,소환된 엉클 포키 LV34,100340,100341,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055235,6055200,소환된 엉클 포키 LV35,100350,100351,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055236,6055200,소환된 엉클 포키 LV36,100360,100361,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055237,6055200,소환된 엉클 포키 LV37,100370,100371,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055260,6055200,소환된 엉클 포키 LV60,100600,100601,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055261,6055200,소환된 엉클 포키 LV61,100610,100611,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055262,6055200,소환된 엉클 포키 LV62,100620,100621,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055263,6055200,소환된 엉클 포키 LV63,100630,100631,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055264,6055200,소환된 엉클 포키 LV64,100640,100641,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055265,6055200,소환된 엉클 포키 LV65,100650,100651,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055266,6055200,소환된 엉클 포키 LV66,100660,100661,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055267,6055200,소환된 엉클 포키 LV67,100670,100671,6055200,0,6055220,6055230,0,0,0,0,0,0,0,0,0
0,6055300,6055300,소환된 큰 엉클 포키,100300,100301,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055330,6055300,소환된 큰 엉클 포키 LV30,100300,100301,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055331,6055300,소환된 큰 엉클 포키 LV31,100310,100311,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055332,6055300,소환된 큰 엉클 포키 LV32,100320,100321,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055333,6055300,소환된 큰 엉클 포키 LV33,100330,100331,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055334,6055300,소환된 큰 엉클 포키 LV34,100340,100341,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055335,6055300,소환된 큰 엉클 포키 LV35,100350,100351,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055336,6055300,소환된 큰 엉클 포키 LV36,100360,100361,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055337,6055300,소환된 큰 엉클 포키 LV37,100370,100371,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055360,6055300,소환된 큰 엉클 포키 LV60,100600,100601,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055361,6055300,소환된 큰 엉클 포키 LV61,100610,100611,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055362,6055300,소환된 큰 엉클 포키 LV62,100620,100621,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055363,6055300,소환된 큰 엉클 포키 LV63,100630,100631,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055364,6055300,소환된 큰 엉클 포키 LV64,100640,100641,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055365,6055300,소환된 큰 엉클 포키 LV65,100650,100651,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055366,6055300,소환된 큰 엉클 포키 LV66,100660,100661,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055367,6055300,소환된 큰 엉클 포키 LV67,100670,100671,6055300,0,6055320,6055330,0,0,0,0,0,0,0,0,0
0,6055400,6055400,소환된 스파쥬민 골렘,100350,100351,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055435,6055400,소환된 스파쥬민 골렘 LV35,100350,100351,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055436,6055400,소환된 스파쥬민 골렘 LV36,100360,100361,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055437,6055400,소환된 스파쥬민 골렘 LV37,100370,100371,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055438,6055400,소환된 스파쥬민 골렘 LV38,100380,100381,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055439,6055400,소환된 스파쥬민 골렘 LV39,100390,100391,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055440,6055400,소환된 스파쥬민 골렘 LV40,100400,100401,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055441,6055400,소환된 스파쥬민 골렘 LV41,100410,100411,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055442,6055400,소환된 스파쥬민 골렘 LV42,100420,100421,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055465,6055400,소환된 스파쥬민 골렘 LV65,100650,100651,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055466,6055400,소환된 스파쥬민 골렘 LV66,100660,100661,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055467,6055400,소환된 스파쥬민 골렘 LV67,100670,100671,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055468,6055400,소환된 스파쥬민 골렘 LV68,100680,100681,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055469,6055400,소환된 스파쥬민 골렘 LV69,100690,100691,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055470,6055400,소환된 스파쥬민 골렘 LV70,100700,100701,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055471,6055400,소환된 스파쥬민 골렘 LV71,100710,100711,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055472,6055400,소환된 스파쥬민 골렘 LV72,100720,100721,6055400,0,6055420,6055430,0,0,0,0,0,0,0,0,0
0,6055500,6055500,소환된 애퍼타이트 골렘,100350,100351,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055535,6055500,소환된 애퍼타이트 골렘 LV35,100350,100351,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055536,6055500,소환된 애퍼타이트 골렘 LV36,100360,100361,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055537,6055500,소환된 애퍼타이트 골렘 LV37,100370,100371,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055538,6055500,소환된 애퍼타이트 골렘 LV38,100380,100381,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055539,6055500,소환된 애퍼타이트 골렘 LV39,100390,100391,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055540,6055500,소환된 애퍼타이트 골렘 LV40,100400,100401,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055541,6055500,소환된 애퍼타이트 골렘 LV41,100410,100411,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055542,6055500,소환된 애퍼타이트 골렘 LV42,100420,100421,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055565,6055500,소환된 애퍼타이트 골렘 LV65,100650,100651,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055566,6055500,소환된 애퍼타이트 골렘 LV66,100660,100661,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055567,6055500,소환된 애퍼타이트 골렘 LV67,100670,100671,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055568,6055500,소환된 애퍼타이트 골렘 LV68,100680,100681,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055569,6055500,소환된 애퍼타이트 골렘 LV69,100690,100691,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055570,6055500,소환된 애퍼타이트 골렘 LV70,100700,100701,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055571,6055500,소환된 애퍼타이트 골렘 LV71,100710,100711,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055572,6055500,소환된 애퍼타이트 골렘 LV72,100720,100721,6055500,0,6055520,6055530,0,0,0,0,0,0,0,0,0
0,6055600,6055600,소환된 디멘토이드 골렘,100350,100351,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055635,6055600,소환된 디멘토이드 골렘 LV35,100350,100351,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055636,6055600,소환된 디멘토이드 골렘 LV36,100360,100361,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055637,6055600,소환된 디멘토이드 골렘 LV37,100370,100371,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055638,6055600,소환된 디멘토이드 골렘 LV38,100380,100381,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055639,6055600,소환된 디멘토이드 골렘 LV39,100390,100391,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055640,6055600,소환된 디멘토이드 골렘 LV40,100400,100401,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055641,6055600,소환된 디멘토이드 골렘 LV41,100410,100411,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055642,6055600,소환된 디멘토이드 골렘 LV42,100420,100421,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055665,6055600,소환된 디멘토이드 골렘 LV65,100650,100651,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055666,6055600,소환된 디멘토이드 골렘 LV66,100660,100661,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055667,6055600,소환된 디멘토이드 골렘 LV67,100670,100671,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055668,6055600,소환된 디멘토이드 골렘 LV68,100680,100681,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055669,6055600,소환된 디멘토이드 골렘 LV69,100690,100691,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055670,6055600,소환된 디멘토이드 골렘 LV70,100700,100701,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055671,6055600,소환된 디멘토이드 골렘 LV71,100710,100711,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055672,6055600,소환된 디멘토이드 골렘 LV72,100720,100721,6055600,0,6055620,6055630,0,0,0,0,0,0,0,0,0
0,6055700,6041300,작은 애퍼타이트 골렘 (기본),100530,100531,6055700,6055710,6055720,6055730,0,0,0,0,0,0,0,0,0
0,6055764,6041300,애퍼타이트 골렘 LV53,100530,100531,6055700,6055710,6055720,6055730,0,0,0,0,0,0,0,0,0
0,6055766,6041300,애퍼타이트 골렘 LV54,100540,100541,6055700,6055710,6055720,6055731,0,0,0,0,0,0,0,0,0
0,6055768,6041300,애퍼타이트 골렘 LV55,100550,100551,6055700,6055710,6055720,6055730,0,0,0,0,0,0,0,0,0
0,6055772,6041300,애퍼타이트 골렘 LV56,100560,100561,6055700,6055710,6055720,6055731,0,0,0,0,0,0,0,0,0
0,6056100,6056100,작은 제이슨 붐붐 기준(사용안함),100400,100401,6056100,6056110,6056120,6056130,0,0,0,0,0,0,0,0,0
0,6056140,6056100,작은 제이슨 붐붐 LV40,100400,100401,6056100,6056110,6056120,6056130,0,0,0,0,0,0,0,0,0
0,6056163,6056100,작은 제이슨 붐붐 LV63,100630,100631,6056100,6056110,6056120,6056130,0,0,0,0,0,0,0,0,0
0,6056164,6056100,작은 제이슨 붐붐 LV64,100640,100641,6056100,6056110,6056120,6056131,0,0,0,0,0,0,0,0,0
0,6056165,6056100,작은 제이슨 붐붐 LV65,100650,100651,6056100,6056110,6056120,6056132,0,0,0,0,0,0,0,0,0
0,6056167,6056100,작은 제이슨 붐붐 LV67,100670,100671,6056100,6056110,6056120,6056130,0,0,0,0,0,0,0,0,0
0,6056169,6056100,작은 제이슨 붐붐 LV69,100690,100691,6056100,6056110,6056120,6056132,0,0,0,0,0,0,0,0,0
0,6056170,6056100,작은 제이슨 붐붐 LV70,100700,100701,6056100,6056110,6056120,6056132,0,0,0,0,0,0,0,0,0
0,6056179,6056100,작은 제이슨 붐붐 LV79,100790,100791,6056100,6056110,6056120,6056130,0,0,0,0,0,0,0,0,0
0,6056180,6056100,작은 제이슨 붐붐 LV59,100590,100591,6056100,6056110,6056120,6056130,0,0,0,0,0,0,0,0,0
0,6056181,6056100,작은 제이슨 붐붐 LV81,100810,100811,6056100,6056110,6056120,6056130,0,0,0,0,0,0,0,0,0
0,6056182,6056100,작은 제이슨 붐붐 LV60,100600,100601,6056100,6056110,6056120,6056131,0,0,0,0,0,0,0,0,0
0,6056183,6056100,작은 제이슨 붐붐 LV61,100610,100611,6056100,6056110,6056120,6056131,0,0,0,0,0,0,0,0,0
0,6056184,6056100,작은 제이슨 붐붐 LV84,100840,100841,6056100,6056110,6056120,6056130,0,0,0,0,0,0,0,0,0
0,6056185,6056100,작은 제이슨 붐붐 LV61,100610,100611,6056100,6056110,6056120,6056132,0,0,0,0,0,0,0,0,0
