NationCodeStr,QuestID,Memo,XmlPath,GroupNo,QuestType,RewardExp,RewardGold,iRewardPerLevel_Exp,iRewardPerLevel_Money,LevelMin,LevelMax,LimitLevelMax,TacticsLevel,TacticsExp,GuildExp,QuestDifficult,f_OrderIndex,f_IsCanRemoteComplete,f_IsCanShare,TitleText,GroupName,Class,PreQuestAnd,PreQuestOr,NotQuest,MinParty,MaxParty,DraClassLimit,f_Wanted_ClearCount,f_Wanted_ItemNo,f_Wanted_ItemCount,f_Wanted_CoolTime,f_Dra_Wanted_ItemNo,f_Dra_Wanted_ItemCount,f_IsCanRemoteAccept
0,5206,잃어버린 성수를 찾아줘,QUEST/QUEST00005206.XML,0,1,961440,5400,0,0,30,33,0,0,0,0,0,0,1,1,10520601,508229,137438953470,4059,0,0,1,1,32766,0,0,0,0,0,0,1
0,5207,용병의 건강식. (1),QUEST/QUEST00005207.XML,0,1,228914,1286,0,0,30,31,99,0,0,0,0,0,1,1,10520701,508229,137438953470,0,0,0,1,1,32766,0,0,0,0,0,0,1
0,5208,용병의 건강식. (2),QUEST/QUEST00005208.XML,0,1,228914,1286,0,0,30,31,99,0,0,0,0,0,1,1,10520801,508229,137438953470,5207,0,0,1,1,32766,0,0,0,0,0,0,1
0,5209,소녀의 꿈,QUEST/QUEST00005209.XML,0,1,480720,2700,0,0,28,29,0,0,0,0,0,0,1,1,10520901,510105,137438953470,5081,0,0,1,1,32766,0,0,0,0,0,0,1
0,5210,여관 오픈 10주년 행사,QUEST/QUEST00005210.XML,0,-1,301306,1692,0,0,29,29,0,0,0,0,0,0,1,1,10521001,510108,137438953470,0,0,0,1,1,32766,0,0,0,0,0,0,1
0,6001,헌터G의 101번째 임무,QUEST/QUEST00006001.XML,0,10,0,0,0,0,21,22,22,0,0,0,0,0,1,1,10600101,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6002,도니의 101번째 부탁,QUEST/QUEST00006002.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10600201,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6003,도니의 102번째 부탁,QUEST/QUEST00006003.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10600301,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6004,헌터G의 102번째 임무,QUEST/QUEST00006004.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10600401,510103,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6005,헌터G의 103번째 임무,QUEST/QUEST00006005.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10600501,510103,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6006,도니의 103번째 부탁,QUEST/QUEST00006006.XML,0,11,0,0,0,0,20,22,22,0,0,0,0,0,1,1,10600601,515476,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6007,헌터G의 104번째 임무,QUEST/QUEST00006007.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10600701,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6008,헌터G의 105번째 임무,QUEST/QUEST00006008.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10600801,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6009,헌터G의 106번째 임무,QUEST/QUEST00006009.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10600901,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6010,헌터G의 107번째 임무,QUEST/QUEST00006010.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10601001,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6011,도니의 104번째 부탁,QUEST/QUEST00006011.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10601101,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6012,도니의 105번째 부탁,QUEST/QUEST00006012.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10601201,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6013,도니의 106번째 부탁,QUEST/QUEST00006013.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10601301,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6014,헌터G의 108번째 임무,QUEST/QUEST00006014.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10601401,510103,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6015,헌터G의 109번째 임무,QUEST/QUEST00006015.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10601501,510103,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6016,헌터G의 110번째 임무,QUEST/QUEST00006016.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10601601,510103,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6017,도니의 107번째 부탁,QUEST/QUEST00006017.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10601701,510103,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6018,도니의 108번째 부탁,QUEST/QUEST00006018.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10601801,510103,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6019,도니의 109번째 부탁,QUEST/QUEST00006019.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10601901,510103,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6020,헌터G의 111번째 임무,QUEST/QUEST00006020.XML,0,10,0,0,0,0,21,22,22,0,0,0,0,0,1,1,10602001,515476,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6021,헌터G의 112번째 임무,QUEST/QUEST00006021.XML,0,10,0,0,0,0,21,22,22,0,0,0,0,0,1,1,10602101,515476,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6022,헌터G의 113번째 임무,QUEST/QUEST00006022.XML,0,10,0,0,0,0,21,22,22,0,0,0,0,0,1,1,10602201,515476,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6023,도니의 110번째 부탁,QUEST/QUEST00006023.XML,0,11,0,0,0,0,20,22,22,0,0,0,0,0,1,1,10602301,515476,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6024,도니의 111번째 부탁,QUEST/QUEST00006024.XML,0,11,0,0,0,0,20,22,22,0,0,0,0,0,1,1,10602401,515476,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6025,도니의 112번째 부탁,QUEST/QUEST00006025.XML,0,11,0,0,0,0,20,22,22,0,0,0,0,0,1,1,10602501,515476,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6026,헌터G의 114번째 임무,QUEST/QUEST00006026.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10602601,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6027,도니의 113번째 부탁,QUEST/QUEST00006027.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10602701,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6028,헌터G의 115번째 임무,QUEST/QUEST00006028.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10602801,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6029,헌터G의 116번째 임무,QUEST/QUEST00006029.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10602901,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6030,헌터G의 117번째 임무,QUEST/QUEST00006030.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10603001,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6031,헌터G의 118번째 임무,QUEST/QUEST00006031.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10603101,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6032,도니의 114번째 부탁,QUEST/QUEST00006032.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10603201,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6033,도니의 115번째 부탁,QUEST/QUEST00006033.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10603301,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6034,도니의 116번째 부탁,QUEST/QUEST00006034.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10603401,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6035,도니의 117번째 부탁,QUEST/QUEST00006035.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10603501,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6036,헌터G의 119번째 임무,QUEST/QUEST00006036.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10603601,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6037,도니의 118번째 부탁,QUEST/QUEST00006037.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10603701,505756,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6038,헌터G의 120번째 임무,QUEST/QUEST00006038.XML,0,10,0,0,0,0,21,24,24,0,0,0,0,0,1,1,10603801,506130,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6039,도니의 119번째 부탁,QUEST/QUEST00006039.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10603901,517797,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6040,도니의 120번째 부탁,QUEST/QUEST00006040.XML,0,11,0,0,0,0,20,24,24,0,0,0,0,0,1,1,10604001,517797,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6041,헌터G의 201번째 임무,QUEST/QUEST00006041.XML,0,10,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10604101,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6042,도니의 201번째 부탁,QUEST/QUEST00006042.XML,0,11,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10604201,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6043,도니의 202번째 부탁,QUEST/QUEST00006043.XML,0,11,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10604301,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6044,헌터G의 202번째 임무,QUEST/QUEST00006044.XML,0,10,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10604401,510106,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6045,헌터G의 203번째 임무,QUEST/QUEST00006045.XML,0,10,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10604501,510106,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6046,도니의 203번째 부탁,QUEST/QUEST00006046.XML,0,11,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10604601,510106,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6047,헌터G의 204번째 임무,QUEST/QUEST00006047.XML,0,10,0,0,0,0,25,29,29,0,0,0,0,0,1,1,10604701,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6048,헌터G의 205번째 임무,QUEST/QUEST00006048.XML,0,10,0,0,0,0,25,29,29,0,0,0,0,0,1,1,10604801,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6049,헌터G의 206번째 임무,QUEST/QUEST00006049.XML,0,10,0,0,0,0,25,29,29,0,0,0,0,0,1,1,10604901,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6050,헌터G의 207번째 임무,QUEST/QUEST00006050.XML,0,10,0,0,0,0,25,29,29,0,0,0,0,0,1,1,10605001,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6051,도니의 204번째 부탁,QUEST/QUEST00006051.XML,0,11,0,0,0,0,25,29,29,0,0,0,0,0,1,1,10605101,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6052,도니의 205번째 부탁,QUEST/QUEST00006052.XML,0,11,0,0,0,0,25,29,29,0,0,0,0,0,1,1,10605201,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6053,도니의 206번째 부탁,QUEST/QUEST00006053.XML,0,11,0,0,0,0,25,29,29,0,0,0,0,0,1,1,10605301,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6054,도니의 207번째 부탁,QUEST/QUEST00006054.XML,0,11,0,0,0,0,25,29,29,0,0,0,0,0,1,1,10605401,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6055,도니의 208번째 부탁,QUEST/QUEST00006055.XML,0,11,0,0,0,0,25,29,29,0,0,0,0,0,1,1,10605501,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6056,헌터G의 208번째 임무,QUEST/QUEST00006056.XML,0,10,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10605601,510106,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6057,헌터G의 209번째 임무,QUEST/QUEST00006057.XML,0,10,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10605701,510106,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6058,헌터G의 210번째 임무,QUEST/QUEST00006058.XML,0,10,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10605801,510106,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6059,도니의 209번째 부탁,QUEST/QUEST00006059.XML,0,11,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10605901,510106,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6060,도니의 210번째 부탁,QUEST/QUEST00006060.XML,0,11,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10606001,510106,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6061,헌터G의 211번째 임무,QUEST/QUEST00006061.XML,0,10,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10606101,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6062,도니의 211번째 부탁,QUEST/QUEST00006062.XML,0,11,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10606201,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6063,헌터G의 212번째 임무,QUEST/QUEST00006063.XML,0,10,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10606301,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6064,도니의 212번째 부탁,QUEST/QUEST00006064.XML,0,11,0,0,0,0,25,28,28,0,0,0,0,0,1,1,10606401,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6065,헌터G의 213번째 임무,QUEST/QUEST00006065.XML,0,10,0,0,0,0,25,29,29,0,0,0,0,0,1,1,10606501,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6066,헌터G의 214번째 임무,QUEST/QUEST00006066.XML,0,10,0,0,0,0,25,29,29,0,0,0,0,0,1,1,10606601,506130,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6067,도니의 213번째 부탁,QUEST/QUEST00006067.XML,0,11,0,0,0,0,25,29,29,0,0,0,0,0,1,1,10606701,517797,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6068,도니의 214번째 부탁,QUEST/QUEST00006068.XML,0,11,0,0,0,0,25,29,29,0,0,0,0,0,1,1,10606801,517797,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6069,헌터G의 215번째 임무,QUEST/QUEST00006069.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10606901,500342,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6070,헌터G의 216번째 임무,QUEST/QUEST00006070.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10607001,500342,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6071,도니의 215번째 부탁,QUEST/QUEST00006071.XML,0,11,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10607101,510108,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6072,헌터G의 217번째 임무,QUEST/QUEST00006072.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10607201,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6073,도니의 216번째 부탁,QUEST/QUEST00006073.XML,0,11,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10607301,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6074,헌터G의 218번째 임무,QUEST/QUEST00006074.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10607401,500342,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6075,헌터G의 219번째 임무,QUEST/QUEST00006075.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10607501,500342,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6076,헌터G의 220번째 임무,QUEST/QUEST00006076.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10607601,500342,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6077,도니의 217번째 부탁,QUEST/QUEST00006077.XML,0,11,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10607701,500342,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6078,도니의 218번째 부탁,QUEST/QUEST00006078.XML,0,11,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10607801,500342,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6079,헌터G의 221번째 임무,QUEST/QUEST00006079.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10607901,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6080,헌터G의 222번째 임무,QUEST/QUEST00006080.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10608001,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6081,도니의 219번째 부탁,QUEST/QUEST00006081.XML,0,11,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10608101,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6082,도니의 220번째 부탁,QUEST/QUEST00006082.XML,0,11,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10608201,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6083,도니의 221번째 부탁,QUEST/QUEST00006083.XML,0,11,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10608301,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6084,헌터G의 223번째 임무,QUEST/QUEST00006084.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10608401,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6085,도니의 222번째 부탁,QUEST/QUEST00006085.XML,0,11,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10608501,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6086,헌터G의 224번째 임무,QUEST/QUEST00006086.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10608601,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6087,헌터G의 225번째 임무,QUEST/QUEST00006087.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10608701,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6088,도니의 223번째 부탁,QUEST/QUEST00006088.XML,0,11,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10608801,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6089,도니의 224번째 부탁,QUEST/QUEST00006089.XML,0,11,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10608901,506398,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6090,헌터G의 226번째 임무,QUEST/QUEST00006090.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10609001,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6091,헌터G의 227번째 임무,QUEST/QUEST00006091.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10609101,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6092,헌터G의 228번째 임무,QUEST/QUEST00006092.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10609201,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6093,도니의 225번째 부탁,QUEST/QUEST00006093.XML,0,11,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10609301,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6094,도니의 226번째 부탁,QUEST/QUEST00006094.XML,0,11,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10609401,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6095,도니의 227번째 부탁,QUEST/QUEST00006095.XML,0,11,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10609501,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6096,헌터G의 229번째 임무,QUEST/QUEST00006096.XML,0,10,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10609601,500342,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6097,도니의 228번째 부탁,QUEST/QUEST00006097.XML,0,11,0,0,0,0,26,29,29,0,0,0,0,0,1,1,10609701,510105,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6098,도니의 229번째 부탁,QUEST/QUEST00006098.XML,0,11,0,0,0,0,27,29,29,0,0,0,0,0,1,1,10609801,510108,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6103,헌터G의 301번째 임무,QUEST/QUEST00006103.XML,0,10,0,0,0,0,30,34,34,0,0,0,0,0,1,1,10610301,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6104,헌터G의 302번째 임무,QUEST/QUEST00006104.XML,0,10,0,0,0,0,30,34,34,0,0,0,0,0,1,1,10610401,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6105,도니의 301번째 부탁,QUEST/QUEST00006105.XML,0,11,0,0,0,0,30,34,34,0,0,0,0,0,1,1,10610501,515475,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6106,도니의 302번째 부탁,QUEST/QUEST00006106.XML,0,11,0,0,0,0,30,34,34,0,0,0,0,0,1,1,10610601,515475,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6107,헌터G의 303번째 임무,QUEST/QUEST00006107.XML,0,10,0,0,0,0,30,34,34,0,0,0,0,0,1,1,10610701,515472,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6108,헌터G의 304번째 임무,QUEST/QUEST00006108.XML,0,10,0,0,0,0,30,34,34,0,0,0,0,0,1,1,10610801,515472,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6109,도니의 303번째 부탁,QUEST/QUEST00006109.XML,0,11,0,0,0,0,30,34,34,0,0,0,0,0,1,1,10610901,521543,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6110,도니의 304번째 부탁,QUEST/QUEST00006110.XML,0,11,0,0,0,0,30,34,34,0,0,0,0,0,1,1,10611001,521543,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6111,헌터G의 305번째 임무,QUEST/QUEST00006111.XML,0,10,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10611101,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6112,헌터G의 306번째 임무,QUEST/QUEST00006112.XML,0,10,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10611201,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6113,헌터G의 307번째 임무,QUEST/QUEST00006113.XML,0,10,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10611301,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6114,도니의 305번째 부탁,QUEST/QUEST00006114.XML,0,11,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10611401,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6115,도니의 306번째 부탁,QUEST/QUEST00006115.XML,0,11,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10611501,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6116,도니의 307번째 부탁,QUEST/QUEST00006116.XML,0,11,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10611601,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6117,헌터G의 308번째 임무,QUEST/QUEST00006117.XML,0,10,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10611701,515475,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6118,도니의 308번째 부탁,QUEST/QUEST00006118.XML,0,11,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10611801,515475,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6119,도니의 309번째 부탁,QUEST/QUEST00006119.XML,0,11,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10611901,515475,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6121,헌터G의 310번째 임무,QUEST/QUEST00006121.XML,0,10,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10612101,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6123,도니의 311번째 부탁,QUEST/QUEST00006123.XML,0,11,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10612301,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6124,헌터G의 311번째 임무,QUEST/QUEST00006124.XML,0,10,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10612401,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6125,헌터G의 312번째 임무,QUEST/QUEST00006125.XML,0,10,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10612501,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6126,헌터G의 313번째 임무,QUEST/QUEST00006126.XML,0,10,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10612601,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6127,헌터G의 314번째 임무,QUEST/QUEST00006127.XML,0,10,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10612701,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6128,도니의 312번째 부탁,QUEST/QUEST00006128.XML,0,11,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10612801,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
0,6129,도니의 313번째 부탁,QUEST/QUEST00006129.XML,0,11,0,0,0,0,30,33,33,0,0,0,0,0,1,1,10612901,508229,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,0
