f_NationCodeStr,OptionAbilNo,f_PieceCount,f_Order,Memo,Type01,Value01,Type02,Value02,Type03,Value03,Type04,Value04,Type05,Value05,Type06,Value06,Type07,Value07,Type08,Value08,Type09,Value09,Type10,Value10
0,7656,2,1,고급코스튬 7P 2,7051,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7656,3,1,고급코스튬 7P 2,7061,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7656,4,1,고급코스튬 7P 2,7071,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7656,5,1,고급코스튬 7P 2,7192,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7656,6,1,고급코스튬 7P 2,7082,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7656,7,1,고급코스튬 7P 2,7312,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7657,1,1,고급코스튬 7P 3,7041,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7657,2,1,고급코스튬 7P 3,7051,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7657,3,1,고급코스튬 7P 3,7061,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7657,4,1,고급코스튬 7P 3,7071,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7657,5,1,고급코스튬 7P 3,7022,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7657,6,1,고급코스튬 7P 3,7361,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7657,7,1,고급코스튬 7P 3,7132,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7658,1,1,고급코스튬 7P 4,7041,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7658,2,1,고급코스튬 7P 4,7051,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7658,3,1,고급코스튬 7P 4,7061,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7658,4,1,고급코스튬 7P 4,7071,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7658,5,1,고급코스튬 7P 4,7202,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7658,6,1,고급코스튬 7P 4,7082,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7658,7,1,고급코스튬 7P 4,7132,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7659,1,1,고급코스튬 7P 5,7041,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7659,2,1,고급코스튬 7P 5,7051,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7659,3,1,고급코스튬 7P 5,7061,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7659,4,1,고급코스튬 7P 5,7071,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7659,5,1,고급코스튬 7P 5,7002,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7659,6,1,고급코스튬 7P 5,7112,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7659,7,1,고급코스튬 7P 5,7142,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7660,1,1,스페샬코스튬 7P 1,7041,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7660,2,1,스페샬코스튬 7P 1,7051,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7660,3,1,스페샬코스튬 7P 1,7061,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7660,4,1,스페샬코스튬 7P 1,7071,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7660,5,1,스페샬코스튬 7P 1,7002,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7660,6,1,스페샬코스튬 7P 1,7351,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7660,7,1,스페샬코스튬 7P 1,7312,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7661,1,1,스페샬코스튬 7P 2,7041,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7661,2,1,스페샬코스튬 7P 2,7051,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7661,3,1,스페샬코스튬 7P 2,7061,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7661,4,1,스페샬코스튬 7P 2,7071,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7661,5,1,스페샬코스튬 7P 2,7192,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7661,6,1,스페샬코스튬 7P 2,7082,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7661,7,1,스페샬코스튬 7P 2,7312,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7662,1,1,스페샬코스튬 7P 3,7041,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7662,2,1,스페샬코스튬 7P 3,7051,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7662,3,1,스페샬코스튬 7P 3,7061,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7662,4,1,스페샬코스튬 7P 3,7071,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7662,5,1,스페샬코스튬 7P 3,7022,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7662,6,1,스페샬코스튬 7P 3,7361,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7662,7,1,스페샬코스튬 7P 3,7132,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7663,1,1,스페샬코스튬 7P 4,7041,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7663,2,1,스페샬코스튬 7P 4,7051,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7663,3,1,스페샬코스튬 7P 4,7061,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7663,4,1,스페샬코스튬 7P 4,7071,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7663,5,1,스페샬코스튬 7P 4,7202,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7663,6,1,스페샬코스튬 7P 4,7082,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7663,7,1,스페샬코스튬 7P 4,7132,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7664,1,1,스페샬코스튬 7P 5,7041,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7664,2,1,스페샬코스튬 7P 5,7051,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7664,3,1,스페샬코스튬 7P 5,7061,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7664,4,1,스페샬코스튬 7P 5,7071,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7664,5,1,스페샬코스튬 7P 5,7002,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7664,6,1,스페샬코스튬 7P 5,7112,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7664,7,1,스페샬코스튬 7P 5,9031,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7665,2,1,일반코스튬 4P~ (5파츠짜리),7041,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7665,3,1,일반코스튬 4P~ (5파츠짜리),7051,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7665,4,1,일반코스튬 4P~ (5파츠짜리),7061,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7665,5,1,일반코스튬 4P~ (5파츠짜리),7071,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7666,2,1,일반코스튬 4P~ (6파츠짜리),7041,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7666,3,1,일반코스튬 4P~ (6파츠짜리),7051,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7666,5,1,일반코스튬 4P~ (6파츠짜리),7061,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7666,6,1,일반코스튬 4P~ (6파츠짜리),7071,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8000,1,1,[얼음미션]하얀추적자 아그니스 전문가,7041,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8000,1,2,[얼음미션]하얀추적자 아그니스 전문가,7051,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8000,1,3,[얼음미션]하얀추적자 아그니스 전문가,7071,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8000,1,4,[얼음미션]하얀추적자 아그니스 전문가,7112,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8001,1,1,[얼음미션]하얀추적자 아그니스 달인,7041,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8001,1,2,[얼음미션]하얀추적자 아그니스 달인,7051,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8001,1,3,[얼음미션]하얀추적자 아그니스 달인,7071,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8001,1,4,[얼음미션]하얀추적자 아그니스 달인,7112,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8001,1,5,[얼음미션]하얀추적자 아그니스 달인,7222,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8002,1,1,[얼음미션]영혼의안식처 정령 아비스 전문가,7051,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8002,1,2,[얼음미션]영혼의안식처 정령 아비스 전문가,7061,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8002,1,3,[얼음미션]영혼의안식처 정령 아비스 전문가,7071,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8002,1,4,[얼음미션]영혼의안식처 정령 아비스 전문가,7102,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8003,1,1,[얼음미션]영혼의안식처 정령 아비스 달인,7051,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8003,1,2,[얼음미션]영혼의안식처 정령 아비스 달인,7061,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8003,1,3,[얼음미션]영혼의안식처 정령 아비스 달인,7071,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8003,1,4,[얼음미션]영혼의안식처 정령 아비스 달인,7102,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8003,1,5,[얼음미션]영혼의안식처 정령 아비스 달인,7082,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8004,1,1,[얼음미션]곰발톱광산 알렉산더 전문가,7041,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8004,1,2,[얼음미션]곰발톱광산 알렉산더 전문가,7061,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8004,1,3,[얼음미션]곰발톱광산 알렉산더 전문가,7071,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8004,1,4,[얼음미션]곰발톱광산 알렉산더 전문가,9031,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8005,1,1,[얼음미션]곰발톱광산 알렉산더 달인,7041,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8005,1,2,[얼음미션]곰발톱광산 알렉산더 달인,7061,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8005,1,3,[얼음미션]곰발톱광산 알렉산더 달인,7071,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8005,1,4,[얼음미션]곰발톱광산 알렉산더 달인,9031,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8005,1,5,[얼음미션]곰발톱광산 알렉산더 달인,7312,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8006,1,1,[얼음미션]살얼음고개 아이스드래곤 레그노 전문가,7041,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8006,1,2,[얼음미션]살얼음고개 아이스드래곤 레그노 전문가,7051,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8006,1,3,[얼음미션]살얼음고개 아이스드래곤 레그노 전문가,7061,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8006,1,4,[얼음미션]살얼음고개 아이스드래곤 레그노 전문가,7071,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8007,1,1,[얼음미션]살얼음고개 아이스드래곤 레그노 달인,7041,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8007,1,2,[얼음미션]살얼음고개 아이스드래곤 레그노 달인,7051,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8007,1,3,[얼음미션]살얼음고개 아이스드래곤 레그노 달인,7061,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8007,1,4,[얼음미션]살얼음고개 아이스드래곤 레그노 달인,7192,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8007,1,5,[얼음미션]살얼음고개 아이스드래곤 레그노 달인,7222,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8008,1,1,[망자의탑]망자의 탑 탐험가,7092,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8008,1,2,[망자의탑]망자의 탑 탐험가,9031,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8009,1,1,[길드기능]드래곤 마스터,7231,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8009,1,2,[길드기능]드래곤 마스터,7221,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8009,1,3,[길드기능]드래곤 마스터,7091,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8009,1,4,[길드기능]드래곤 마스터,7341,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8009,1,5,[길드기능]드래곤 마스터,7331,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8009,1,6,[길드기능]드래곤 마스터,7101,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8500,2,1,언데드본 세트 성기사,7001,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8500,3,1,언데드본 세트 성기사,7122,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8500,5,1,언데드본 세트 성기사,7091,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8500,6,1,언데드본 세트 성기사,7061,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8501,2,1,언데드본 세트 검투사,7001,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8501,3,1,언데드본 세트 검투사,7112,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8501,5,1,언데드본 세트 검투사,7041,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8501,6,1,언데드본 세트 검투사,9031,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8502,2,1,언데드본 세트 위자드,7021,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8502,3,1,언데드본 세트 위자드,7202,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8502,5,1,언데드본 세트 위자드,7051,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8502,6,1,언데드본 세트 위자드,7351,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8503,2,1,언데드본 세트 워메이지,7021,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8503,3,1,언데드본 세트 워메이지,9031,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8503,5,1,언데드본 세트 워메이지,7192,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8503,6,1,언데드본 세트 워메이지,7051,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8504,2,1,언데드본 세트 트랩퍼,7021,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8504,3,1,언데드본 세트 트랩퍼,7082,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8504,5,1,언데드본 세트 트랩퍼,7071,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8504,6,1,언데드본 세트 트랩퍼,7151,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8505,2,1,언데드본 세트 저격수,7021,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8505,3,1,언데드본 세트 저격수,7061,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8505,5,1,언데드본 세트 저격수,7312,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8505,6,1,언데드본 세트 저격수,9031,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8506,2,1,언데드본 세트 댄서,7001,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8506,3,1,언데드본 세트 댄서,7082,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8506,5,1,언데드본 세트 댄서,7071,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8506,6,1,언데드본 세트 댄서,7151,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8507,2,1,언데드본 세트 닌자,7021,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8507,3,1,언데드본 세트 닌자,7041,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8507,5,1,언데드본 세트 닌자,9031,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8507,6,1,언데드본 세트 닌자,7132,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8508,2,1,세크메티언 용기사,7001,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8508,3,1,세크메티언 용기사,7091,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8508,5,1,세크메티언 용기사,7351,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8508,6,1,세크메티언 용기사,7041,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8509,2,1,세크메티언 파괴자,7001,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8509,3,1,세크메티언 파괴자,7041,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8509,5,1,세크메티언 파괴자,7151,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8509,6,1,세크메티언 파괴자,7192,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8510,2,1,세크메티언 아크메이지,7021,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8510,3,1,세크메티언 아크메이지,7312,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8510,5,1,세크메티언 아크메이지,7151,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8510,6,1,세크메티언 아크메이지,7051,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8511,2,1,세크메티언 워로드,7021,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8511,3,1,세크메티언 워로드,7051,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8511,5,1,세크메티언 워로드,9031,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8511,6,1,세크메티언 워로드,7202,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8512,2,1,세크메티언 수호자,7021,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8512,3,1,세크메티언 수호자,7061,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8512,5,1,세크메티언 수호자,7151,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8512,6,1,세크메티언 수호자,7312,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8513,2,1,세크메티언 스트라이커,7021,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8513,3,1,세크메티언 스트라이커,7112,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8513,5,1,세크메티언 스트라이커,9031,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8513,6,1,세크메티언 스트라이커,7071,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8514,2,1,세크메티언 매니악,7001,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8514,3,1,세크메티언 매니악,7051,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8514,5,1,세크메티언 매니악,7132,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8514,6,1,세크메티언 매니악,7151,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8515,2,1,세크메티언 쉐도우,7021,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8515,3,1,세크메티언 쉐도우,7132,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8515,5,1,세크메티언 쉐도우,7192,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8515,6,1,세크메티언 쉐도우,7071,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8516,2,1,언데드본 액세서리 세트,7021,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8517,2,1,세크메티언 액세서리 세트,7021,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9000,1,1,[망자의탑] 다크소울 세트(기사),7001,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9000,2,1,[망자의탑] 다크소울 세트(기사),7041,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9000,3,1,[망자의탑] 다크소울 세트(기사),7091,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9000,4,1,[망자의탑] 다크소울 세트(기사),7192,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9001,1,1,[망자의탑] 다크소울 세트(투사),7001,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9001,2,1,[망자의탑] 다크소울 세트(투사),7041,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9001,3,1,[망자의탑] 다크소울 세트(투사),7061,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9001,4,1,[망자의탑] 다크소울 세트(투사),7112,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9002,1,1,[망자의탑] 다크소울 세트(메이지),7021,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9002,2,1,[망자의탑] 다크소울 세트(메이지),7051,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9002,3,1,[망자의탑] 다크소울 세트(메이지),7202,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9002,4,1,[망자의탑] 다크소울 세트(메이지),7102,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9003,1,1,[망자의탑] 다크소울 세트(전투마법사),7021,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9003,2,1,[망자의탑] 다크소울 세트(전투마법사),7051,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9003,3,1,[망자의탑] 다크소울 세트(전투마법사),7061,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9003,4,1,[망자의탑] 다크소울 세트(전투마법사),9031,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9004,1,1,[망자의탑] 다크소울 세트(사냥꾼),7021,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9004,2,1,[망자의탑] 다크소울 세트(사냥꾼),7071,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9004,3,1,[망자의탑] 다크소울 세트(사냥꾼),7182,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9004,4,1,[망자의탑] 다크소울 세트(사냥꾼),7082,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9005,1,1,[망자의탑] 다크소울 세트(레인저),7021,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9005,2,1,[망자의탑] 다크소울 세트(레인저),7071,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9005,3,1,[망자의탑] 다크소울 세트(레인저),7041,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9005,4,1,[망자의탑] 다크소울 세트(레인저),7312,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9006,1,1,[망자의탑] 다크소울 세트(광대),7001,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9006,2,1,[망자의탑] 다크소울 세트(광대),7041,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9006,3,1,[망자의탑] 다크소울 세트(광대),7112,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9006,4,1,[망자의탑] 다크소울 세트(광대),7151,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
