f_NationCodeStr,No,Memo,Count01,Count02,Count03,Count04,Count05,Count06,Count07,Count08,Count09,Count10,Total_Count
0,76000690,이벤트 지급 상자69,0,0,0,0,0,0,0,0,0,0,0
0,76000700,이벤트 지급 상자70,0,0,0,0,0,0,0,0,0,0,0
0,76000710,이벤트 지급 상자71,0,0,0,0,0,0,0,0,0,0,0
0,76000720,이벤트 지급 상자72,0,0,0,0,0,0,0,0,0,0,0
0,76000730,이벤트 지급 상자73,0,0,0,0,0,0,0,0,0,0,0
0,76000740,이벤트 지급 상자74,0,0,0,0,0,0,0,0,0,0,0
0,76000750,이벤트 지급 상자75,0,0,0,0,0,0,0,0,0,0,0
0,76000760,이벤트 지급 상자76,0,0,0,0,0,0,0,0,0,0,0
0,76000770,이벤트 지급 상자77,0,0,0,0,0,0,0,0,0,0,0
0,76000780,이벤트 지급 상자78,0,0,0,0,0,0,0,0,0,0,0
0,76000790,이벤트 지급 상자79,0,0,0,0,0,0,0,0,0,0,0
0,76000800,이벤트 지급 상자80,0,0,0,0,0,0,0,0,0,0,0
0,76000810,이벤트 지급 상자81,0,0,0,0,0,0,0,0,0,0,0
0,76000820,이벤트 지급 상자82,0,0,0,0,0,0,0,0,0,0,0
0,76000830,이벤트 지급 상자83,0,0,0,0,0,0,0,0,0,0,0
0,76000840,이벤트 지급 상자84,0,0,0,0,0,0,0,0,0,0,0
0,76000850,이벤트 지급 상자85,0,0,0,0,0,0,0,0,0,0,0
0,76000860,이벤트 지급 상자86,0,0,0,0,0,0,0,0,0,0,0
0,76000870,이벤트 지급 상자87,0,0,0,0,0,0,0,0,0,0,0
0,76000880,이벤트 지급 상자88,0,0,0,0,0,0,0,0,0,0,0
0,76000890,이벤트 지급 상자89,0,0,0,0,0,0,0,0,0,0,0
0,76000900,이벤트 지급 상자90,0,0,0,0,0,0,0,0,0,0,0
0,76000910,이벤트 지급 상자91,0,0,0,0,0,0,0,0,0,0,0
0,76000920,이벤트 지급 상자92,0,0,0,0,0,0,0,0,0,0,0
0,76000930,이벤트 지급 상자93,0,0,0,0,0,0,0,0,0,0,0
0,76000940,이벤트 지급 상자94,0,0,0,0,0,0,0,0,0,0,0
0,76000950,이벤트 지급 상자95,0,0,0,0,0,0,0,0,0,0,0
0,76000960,이벤트 지급 상자96,0,0,0,0,0,0,0,0,0,0,0
0,76000970,이벤트 지급 상자97,0,0,0,0,0,0,0,0,0,0,0
0,76000980,이벤트 지급 상자98,0,0,0,0,0,0,0,0,0,0,0
0,76000990,이벤트 지급 상자99,0,0,0,0,0,0,0,0,0,0,0
0,76001000,이벤트 지급 상자100,0,0,0,0,0,0,0,0,0,0,0
0,76001010,이벤트 지급 가챠상자1,0,0,0,0,0,0,0,0,0,0,0
0,76001020,이벤트 지급 가챠상자2,0,0,0,0,0,0,0,0,0,0,0
0,76001030,이벤트 지급 가챠상자3,0,0,0,0,0,0,0,0,0,0,0
0,76001040,이벤트 지급 가챠상자4,0,0,0,0,0,0,0,0,0,0,0
0,76001050,이벤트 지급 가챠상자5,0,0,0,0,0,0,0,0,0,0,0
0,76001060,이벤트 지급 가챠상자6,0,0,0,0,0,0,0,0,0,0,0
0,76001070,이벤트 지급 가챠상자7,0,0,0,0,0,0,0,0,0,0,0
0,76001080,이벤트 지급 가챠상자8,0,0,0,0,0,0,0,0,0,0,0
0,76001090,이벤트 지급 가챠상자9,0,0,0,0,0,0,0,0,0,0,0
0,76001100,이벤트 지급 가챠상자10,0,0,0,0,0,0,0,0,0,0,0
0,76001110,이벤트 지급 가챠상자11,0,0,0,0,0,0,0,0,0,0,0
0,76001120,이벤트 지급 가챠상자12,0,0,0,0,0,0,0,0,0,0,0
0,76001130,이벤트 지급 가챠상자13,0,0,0,0,0,0,0,0,0,0,0
0,76001140,이벤트 지급 가챠상자14,0,0,0,0,0,0,0,0,0,0,0
0,76001150,이벤트 지급 가챠상자15,0,0,0,0,0,0,0,0,0,0,0
0,76001160,이벤트 지급 가챠상자16,0,0,0,0,0,0,0,0,0,0,0
0,76001170,daily reward enchant box,0,0,0,0,0,0,0,0,0,0,0
0,76001180,daily reward soul box,0,0,0,0,0,0,0,0,0,0,0
0,76001190,이벤트 지급 가챠상자19,0,0,0,0,0,0,0,0,0,0,0
0,76001200,이벤트 지급 가챠상자20,0,0,0,0,0,0,0,0,0,0,0
0,76001210,이벤트 지급 가챠상자21,0,0,0,0,0,0,0,0,0,0,0
0,76001220,이벤트 지급 가챠상자22,0,0,0,0,0,0,0,0,0,0,0
0,76001230,이벤트 지급 가챠상자23,0,0,0,0,0,0,0,0,0,0,0
0,76001240,이벤트 지급 가챠상자24,0,0,0,0,0,0,0,0,0,0,0
0,76001250,이벤트 지급 가챠상자25,0,0,0,0,0,0,0,0,0,0,0
0,76001260,이벤트 지급 가챠상자26,0,0,0,0,0,0,0,0,0,0,0
0,76001270,이벤트 지급 가챠상자27,0,0,0,0,0,0,0,0,0,0,0
0,76001280,이벤트 지급 가챠상자28,0,0,0,0,0,0,0,0,0,0,0
0,76001290,이벤트 지급 가챠상자29,0,0,0,0,0,0,0,0,0,0,0
0,76001300,이벤트 지급 가챠상자30,0,0,0,0,0,0,0,0,0,0,0
0,76001310,이벤트 지급 가챠상자31,0,0,0,0,0,0,0,0,0,0,0
0,76001320,이벤트 지급 가챠상자32,0,0,0,0,0,0,0,0,0,0,0
0,76001330,이벤트 지급 가챠상자33,0,0,0,0,0,0,0,0,0,0,0
0,76001340,이벤트 지급 가챠상자34,0,0,0,0,0,0,0,0,0,0,0
0,76001350,이벤트 지급 가챠상자35,0,0,0,0,0,0,0,0,0,0,0
0,76001360,이벤트 지급 가챠상자36,0,0,0,0,0,0,0,0,0,0,0
0,76001370,이벤트 지급 가챠상자37,0,0,0,0,0,0,0,0,0,0,0
0,76001380,이벤트 지급 가챠상자38,0,0,0,0,0,0,0,0,0,0,0
0,76001390,이벤트 지급 가챠상자39,0,0,0,0,0,0,0,0,0,0,0
0,76001400,이벤트 지급 가챠상자40,0,0,0,0,0,0,0,0,0,0,0
0,76001410,이벤트 지급 가챠상자41,0,0,0,0,0,0,0,0,0,0,0
0,76001420,이벤트 지급 가챠상자42,0,0,0,0,0,0,0,0,0,0,0
0,76001430,이벤트 지급 가챠상자43,0,0,0,0,0,0,0,0,0,0,0
0,76001440,이벤트 지급 가챠상자44,0,0,0,0,0,0,0,0,0,0,0
0,76001450,이벤트 지급 가챠상자45,0,0,0,0,0,0,0,0,0,0,0
0,76001460,이벤트 지급 가챠상자46,0,0,0,0,0,0,0,0,0,0,0
0,76001470,이벤트 지급 가챠상자47,0,0,0,0,0,0,0,0,0,0,0
0,76001480,이벤트 지급 가챠상자48,0,0,0,0,0,0,0,0,0,0,0
0,76001490,이벤트 지급 가챠상자49,0,0,0,0,0,0,0,0,0,0,0
0,76001500,이벤트 지급 가챠상자50,0,0,0,0,0,0,0,0,0,0,0
0,76001510,이벤트 지급 가챠상자51,0,0,0,0,0,0,0,0,0,0,0
0,76001520,이벤트 지급 가챠상자52,0,0,0,0,0,0,0,0,0,0,0
0,76001530,이벤트 지급 가챠상자53,0,0,0,0,0,0,0,0,0,0,0
0,76001540,이벤트 지급 가챠상자54,0,0,0,0,0,0,0,0,0,0,0
0,76001550,이벤트 지급 가챠상자55,0,0,0,0,0,0,0,0,0,0,0
0,76001560,이벤트 지급 가챠상자56,0,0,0,0,0,0,0,0,0,0,0
0,76001570,이벤트 지급 가챠상자57,0,0,0,0,0,0,0,0,0,0,0
0,76001580,이벤트 지급 가챠상자58,0,0,0,0,0,0,0,0,0,0,0
0,76001590,이벤트 지급 가챠상자59,0,0,0,0,0,0,0,0,0,0,0
0,76001600,이벤트 지급 가챠상자60,0,0,0,0,0,0,0,0,0,0,0
0,76001610,이벤트 지급 가챠상자61,0,0,0,0,0,0,0,0,0,0,0
0,76001620,이벤트 지급 가챠상자62,0,0,0,0,0,0,0,0,0,0,0
0,76001630,이벤트 지급 가챠상자63,0,0,0,0,0,0,0,0,0,0,0
0,76001640,이벤트 지급 가챠상자64,0,0,0,0,0,0,0,0,0,0,0
0,76001650,이벤트 지급 가챠상자65,0,0,0,0,0,0,0,0,0,0,0
0,76001660,이벤트 지급 가챠상자66,0,0,0,0,0,0,0,0,0,0,0
0,76001670,이벤트 지급 가챠상자67,0,0,0,0,0,0,0,0,0,0,0
0,76001680,이벤트 지급 가챠상자68,0,0,0,0,0,0,0,0,0,0,0
0,76001690,이벤트 지급 가챠상자69,0,0,0,0,0,0,0,0,0,0,0
0,76001700,이벤트 지급 가챠상자70,0,0,0,0,0,0,0,0,0,0,0
0,76001710,이벤트 지급 가챠상자71,0,0,0,0,0,0,0,0,0,0,0
0,76001720,이벤트 지급 가챠상자72,0,0,0,0,0,0,0,0,0,0,0
0,76001730,이벤트 지급 가챠상자73,0,0,0,0,0,0,0,0,0,0,0
0,76001740,이벤트 지급 가챠상자74,0,0,0,0,0,0,0,0,0,0,0
0,76001750,이벤트 지급 가챠상자75,0,0,0,0,0,0,0,0,0,0,0
0,76001760,이벤트 지급 가챠상자76,0,0,0,0,0,0,0,0,0,0,0
0,76001770,이벤트 지급 가챠상자77,0,0,0,0,0,0,0,0,0,0,0
0,76001780,이벤트 지급 가챠상자78,0,0,0,0,0,0,0,0,0,0,0
0,76001790,이벤트 지급 가챠상자79,0,0,0,0,0,0,0,0,0,0,0
0,76001800,이벤트 지급 가챠상자80,0,0,0,0,0,0,0,0,0,0,0
0,76001810,이벤트 지급 가챠상자81,0,0,0,0,0,0,0,0,0,0,0
0,76001820,이벤트 지급 가챠상자82,0,0,0,0,0,0,0,0,0,0,0
0,76001830,이벤트 지급 가챠상자83,0,0,0,0,0,0,0,0,0,0,0
0,76001840,이벤트 지급 가챠상자84,0,0,0,0,0,0,0,0,0,0,0
0,76001850,이벤트 지급 가챠상자85,0,0,0,0,0,0,0,0,0,0,0
0,76001860,이벤트 지급 가챠상자86,0,0,0,0,0,0,0,0,0,0,0
0,76001870,이벤트 지급 가챠상자87,0,0,0,0,0,0,0,0,0,0,0
0,76001880,이벤트 지급 가챠상자88,0,0,0,0,0,0,0,0,0,0,0
0,76001890,이벤트 지급 가챠상자89,0,0,0,0,0,0,0,0,0,0,0
0,76001900,이벤트 지급 가챠상자90,0,0,0,0,0,0,0,0,0,0,0
0,76001910,이벤트 지급 가챠상자91,0,0,0,0,0,0,0,0,0,0,0
0,76001920,이벤트 지급 가챠상자92,0,0,0,0,0,0,0,0,0,0,0
0,76001930,이벤트 지급 가챠상자93,0,0,0,0,0,0,0,0,0,0,0
0,76001940,이벤트 지급 가챠상자94,0,0,0,0,0,0,0,0,0,0,0
0,76001950,이벤트 지급 가챠상자95,0,0,0,0,0,0,0,0,0,0,0
0,76001960,이벤트 지급 가챠상자96,0,0,0,0,0,0,0,0,0,0,0
0,76001970,이벤트 지급 가챠상자97,0,0,0,0,0,0,0,0,0,0,0
0,76001980,이벤트 지급 가챠상자98,0,0,0,0,0,0,0,0,0,0,0
0,76001990,이벤트 지급 가챠상자99,0,0,0,0,0,0,0,0,0,0,0
0,76002000,이벤트 지급 가챠상자100,0,0,0,0,0,0,0,0,0,0,0
0,76033000,할로윈 드랍(대필드),2,2,2,2,0,0,0,0,0,0,0
0,76033001,"할로윈 드랍(3,4 난이도)",2,2,2,2,1,0,0,0,0,0,0
0,76902700,[RQ] Cheshire Cat Bag,1,1,0,0,0,0,0,0,0,0,0
0,76902800,[RQ] Twin Bag,1,1,0,0,0,0,0,0,0,0,0
0,76902900,[RQ] Eggman Bag,1,1,0,0,0,0,0,0,0,0,0
0,76903000,[RQ] Caterpillar Bag,1,1,0,0,0,0,0,0,0,0,0
0,76903100,[RQ] Frog Bag,1,1,0,0,0,0,0,0,0,0,0
0,76903200,[RQ] Mouse Bag,1,1,0,0,0,0,0,0,0,0,0
0,76903300,[RQ] Hatter Bag,1,1,0,0,0,0,0,0,0,0,0
0,76903400,[RQ] Guard J Bag,1,0,0,0,0,0,0,0,0,0,0
0,76903500,[RQ] Guard Q Bag,1,0,0,0,0,0,0,0,0,0,0
0,76903600,[RQ] Guard K Bag,1,0,0,0,0,0,0,0,0,0,0
0,76903700,[RQ] Red Queen Bag,1,1,1,1,1,1,0,0,0,0,0
0,78201090,녹색 상자,1,0,0,0,0,0,0,0,0,0,0
0,78201150,거대 토끼(1~20lv),1,1,1,1,1,1,1,1,0,0,0
0,78201151,거대 토끼(21~35lv),1,1,1,1,1,1,1,1,0,0,0
0,78201152,거대 토끼(36~50lv),1,1,1,1,1,1,1,1,0,0,0
0,78201153,거대 토끼(51~70lv),1,1,1,1,1,1,1,1,0,0,0
0,78201220,행운의 과자 [중국],1,1,1,1,1,1,1,1,1,1,0
0,78201221,행운의 과자 [대만],1,1,1,1,1,0,0,1,1,1,0
0,78201222,행운의 과자 [싱가폴],1,1,1,1,1,0,0,1,1,1,0
0,78201223,행운의 과자 [유럽],1,1,1,1,1,0,0,1,1,1,0
0,78201224,행운의 과자 [태국+러시아],1,1,1,1,1,1,1,1,1,1,0
0,78201225,행운의 과자 [일본],1,1,1,1,1,1,1,1,1,1,0
0,78400680,[일본이벤트] 샤나 박스 1,1,1,1,1,1,1,1,1,1,1,0
0,78400681,[일본이벤트] 샤나 박스 2,1,1,1,1,1,1,1,1,1,1,0
0,78400710,[한국이벤트] 추석 풍선 상자 (1일),1,1,1,1,0,0,0,0,0,0,0
0,79000010,샤인스톤 고급 보석상자,1,1,1,1,1,0,0,0,0,0,0
0,79300090,초목이 카드 (필요),1,7,5,6,3,0,0,0,0,0,0
0,79300100,양 카드 (필요),1,5,7,4,5,0,0,0,0,0,0
0,79300110,히피 (필요) 양 카드 (필요),1,4,5,7,5,0,0,0,0,0,0
0,79300120,독거미 카드 (필요),1,5,4,4,8,0,0,0,0,0,0
0,79300130,갈색 늑대 카드 (필요),1,8,4,7,6,0,0,0,0,0,0
0,79300140,미친 늑대 카드 (필요),1,4,8,7,6,0,0,0,0,0,0
0,79300150,너구리 카드 (필요),1,7,5,7,6,0,0,0,0,0,0
0,79300160,버크셔 카드 (필요),1,7,7,6,5,0,0,0,0,0,0
0,79300170,오크셔 카드 (필요),1,6,7,7,5,0,0,0,0,0,0
0,79300180,샤포 카드 (필요),1,5,7,4,9,0,0,0,0,0,0
0,79300190,전갈박쥐 카드 (필요),1,9,5,7,7,0,0,0,0,0,0
0,79300200,꼬깨 카드 (필요),1,7,9,6,6,0,0,0,0,0,0
0,79300210,별가사리 카드 (필요),1,4,8,10,6,0,0,0,0,0,0
0,79300220,상어 카드 (필요),1,2,11,10,5,0,0,0,0,0,0
0,79300230,몽글 카드 (필요),1,6,6,6,10,0,0,0,0,0,0
0,79300240,망각의 철퇴 미라 카드 (필요),1,10,7,6,7,0,0,0,0,0,0
0,79300250,스켈레턴 카드 (필요),1,5,8,8,9,0,0,0,0,0,0
0,79300260,그리드 청기사 카드 (필요),1,7,10,5,8,0,0,0,0,0,0
0,79300270,스켈레틱 카드 (필요),1,7,6,10,7,0,0,0,0,0,0
0,79300280,용암붐붐 카드 (필요),1,6,9,9,6,0,0,0,0,0,0
0,79300710,불찌 카드 레시피,1,21,17,19,13,0,0,0,0,0,0
0,79300720,펑프 카드 레시피,1,14,22,19,15,0,0,0,0,0,0
0,79300730,호박머리 너구리 카드 레시피,1,16,25,20,9,0,0,0,0,0,0
0,79300740,주먹두두 카드 레시피,1,15,7,31,17,0,0,0,0,0,0
0,79300750,나무 망치 미라 카드 레시피,1,19,20,22,9,0,0,0,0,0,0
0,79300760,스켈레마 카드 레시피,1,16,19,13,22,0,0,0,0,0,0
0,79300770,늪지괴물 카드 레시피,1,24,18,22,16,0,0,0,0,0,0
0,79300780,반디 카드 레시피,1,18,23,20,19,0,0,0,0,0,0
0,79300790,큰뿔 풍뎅이 카드 레시피,1,19,28,25,8,0,0,0,0,0,0
0,79300800,물갈퀴일족 일꾼카드 레시피,1,22,11,28,19,0,0,0,0,0,0
0,79300810,다일 카드 레시피,1,19,30,21,10,0,0,0,0,0,0
0,79300820,풍뎅이 카드 레시피,1,17,21,15,27,0,0,0,0,0,0
0,79300830,갈퀴거미 카드 레시피,1,40,22,18,20,0,0,0,0,0,0
0,79300840,야쿠트 카드 레시피,1,35,25,21,19,0,0,0,0,0,0
0,79300850,호르 카드 레시피,1,18,41,16,25,0,0,0,0,0,0
0,79300860,윙 카드 레시피,1,15,38,29,18,0,0,0,0,0,0
0,79300870,나무 날다람쥐 카드 레시피,1,20,22,39,19,0,0,0,0,0,0
0,79300880,톱날 나무꾼 카드 레시피,1,19,25,38,18,0,0,0,0,0,0
0,79300890,독버섯 카드 레시피,1,22,15,27,36,0,0,0,0,0,0
0,79300900,발톱날개 일족 카드 레시피,1,31,12,12,45,0,0,0,0,0,0
0,79300910,하마 카드 레시피,1,7,5,6,12,0,0,0,0,0,0
0,79300920,이끼골렘 카드 레시피,1,5,7,12,6,0,0,0,0,0,0
0,79300990,눈사람 몬스터 카드(재료필요),1,8,8,8,8,0,0,0,0,0,0
0,79401010,Prize Pack Balloon 카드,1,0,0,0,0,0,0,0,0,0,0
0,79401020,ICE Cash Balloon 카드,1,0,0,0,0,0,0,0,0,0,0
0,79401030,T-Shirt Balloon 카드,1,0,0,0,0,0,0,0,0,0,0
0,79401040,Wall Scroll Balloon 카드,1,0,0,0,0,0,0,0,0,0,0
0,79401050,MP3 Balloon 카드,1,0,0,0,0,0,0,0,0,0,0
0,79401060,Laptop Balloon 카드,1,0,0,0,0,0,0,0,0,0,0
0,79401070,비행기 티켓 Balloon 카드,1,0,0,0,0,0,0,0,0,0,0
0,79600001,STAT소켓아이템그룹 확률용,0,0,0,0,0,0,0,0,0,0,0
0,79600002,공격형소켓아이템그룹 확률용,0,0,0,0,0,0,0,0,0,0,0
0,79600003,방어형소켓아이템그룹 확률용,0,0,0,0,0,0,0,0,0,0,0
0,79600004,특수형소켓아이템그룹 확률용,0,0,0,0,0,0,0,0,0,0,0
0,79600005,회복형소켓아이템그룹 확률용,0,0,0,0,0,0,0,0,0,0,0
0,79600020,[1번][2급]갈색 늑대 소켓카드 [CON],1,1,1,1,1,1,1,1,1,1,0
0,79600030,[1번][3급]그리드 용기사 소켓카드 [CON],1,1,1,1,1,1,1,1,1,1,0
0,79600040,[1번][4급]개굴꽁이 소켓카드 [CON],1,1,1,1,1,1,1,1,1,1,0
0,79600050,[1번][5급]갈퀴 사마귀 소켓카드 [CON],1,1,1,1,1,1,1,1,1,1,0
0,79600060,[1번][6급]갈퀴 사마귀 소켓카드 [CON],1,1,1,1,1,1,1,1,1,1,0
0,79600070,[1번][7급]CON 소켓카드 [CON],1,1,1,1,1,1,1,1,1,1,0
0,79600080,[1번][8급]CON 소켓카드 [CON],1,1,1,1,1,1,1,1,1,1,0
0,79600120,[1번][2급]독거미 소켓카드 [DEX],1,1,1,1,1,1,1,1,1,1,0
0,79600130,[1번][3급]그리드 혈기사 소켓카드 [DEX],1,1,1,1,1,1,1,1,1,1,0
0,79600140,[1번][4급]늪지괴물 소켓카드 [DEX],1,1,1,1,1,1,1,1,1,1,0
0,79600150,[1번][5급]갈퀴 애벌레 소켓카드 [DEX],1,1,1,1,1,1,1,1,1,1,0
0,79600160,[1번][6급]갈퀴 애벌레 소켓카드 [DEX],1,1,1,1,1,1,1,1,1,1,0
0,79600170,[1번][7급]DEX 소켓카드 [DEX],1,1,1,1,1,1,1,1,1,1,0
0,79600180,[1번][8급]DEX 소켓카드 [DEX],1,1,1,1,1,1,1,1,1,1,0
0,79600220,[1번][2급]미친 늑대 소켓카드 [INT],1,1,1,1,1,1,1,1,1,1,0
0,79600230,[1번][3급]나무 망치 미라 소켓카드 [INT],1,1,1,1,1,1,1,1,1,1,0
0,79600240,[1번][4급]다일 소켓카드 [INT],1,1,1,1,1,1,1,1,1,1,0
0,79600250,[1번][5급]데비 소켓카드 [INT],1,1,1,1,1,1,1,1,1,1,0
0,79600260,[1번][6급]데비 소켓카드 [INT],1,1,1,1,1,1,1,1,1,1,0
0,79600270,[1번][7급]INT 소켓카드 [INT],1,1,1,1,1,1,1,1,1,1,0
0,79600280,[1번][8급]INT 소켓카드 [INT],1,1,1,1,1,1,1,1,1,1,0
0,79600320,[1번][2급]버크셔 소켓카드 [STR],1,1,1,1,1,1,1,1,1,1,0
0,79600330,[1번][3급]망각의 철퇴 미라 소켓카드 [STR],1,1,1,1,1,1,1,1,1,1,0
0,79600340,[1번][4급]물갈퀴일족 주술사 소켓카드 [STR],1,1,1,1,1,1,1,1,1,1,0
0,79600350,[1번][5급]드라이어드 소켓카드 [STR],1,1,1,1,1,1,1,1,1,1,0
0,79600360,[1번][6급]드라이어드 소켓카드 [STR],1,1,1,1,1,1,1,1,1,1,0
0,79600370,[1번][7급]STR 소켓카드 [STR],1,1,1,1,1,1,1,1,1,1,0
0,79600380,[1번][8급]STR 소켓카드 [STR],1,1,1,1,1,1,1,1,1,1,0
0,79600420,[1번][2급]초목이 소켓카드 [ALL STAT],1,1,1,1,1,1,1,1,1,1,0
0,79600430,[1번][3급]우울한 스켈레틱 소켓카드 [ALL STAT],1,1,1,1,1,1,1,1,1,1,0
0,79600440,[1번][4급]반디 소켓카드 [ALL STAT],1,1,1,1,1,1,1,1,1,1,0
0,79600450,[1번][5급]미미르 소켓카드 [ALL STAT],1,1,1,1,1,1,1,1,1,1,0
0,79600460,[1번][6급]미미르 소켓카드 [ALL STAT],1,1,1,1,1,1,1,1,1,1,0
0,79600470,[1번][7급]ALL STAT 소켓카드 [ALL STAT],1,1,1,1,1,1,1,1,1,1,0
0,79600480,[1번][8급]ALL STAT 소켓카드 [ALL STAT],1,1,1,1,1,1,1,1,1,1,0
0,79600520,[1번][2급]히피 양 소켓카드 [마법공격],1,1,1,1,1,1,1,1,1,1,0
0,79600530,[1번][3급]도둑 펑프 소켓카드 [마법공격],1,1,1,1,1,1,1,1,1,1,0
0,79600540,[1번][4급]뼈다귀 다일 소켓카드 [마법공격],1,1,1,1,1,1,1,1,1,1,0
0,79600550,[1번][5급]뿔 애벌레 소켓카드 [마법공격],1,1,1,1,1,1,1,1,1,1,0
0,79600560,[1번][6급]뿔 애벌레 소켓카드 [마법공격],1,1,1,1,1,1,1,1,1,1,0
0,79600570,[1번][7급]마법공격 소켓카드 [마법공격],1,1,1,1,1,1,1,1,1,1,0
0,79600580,[1번][8급]마법공격 소켓카드 [마법공격],1,1,1,1,1,1,1,1,1,1,0
0,79600620,[1번][2급]너구리 소켓카드 [물리공격],1,1,1,1,1,1,1,1,1,1,0
0,79600630,[1번][3급]두두 소켓카드 [물리공격],1,1,1,1,1,1,1,1,1,1,0
0,79600640,[1번][4급]수포늪지괴물 소켓카드 [물리공격],1,1,1,1,1,1,1,1,1,1,0
0,79600650,[1번][5급]사마귀 소켓카드 [물리공격],1,1,1,1,1,1,1,1,1,1,0
0,79600660,[1번][6급]사마귀 소켓카드 [물리공격],1,1,1,1,1,1,1,1,1,1,0
0,79600670,[1번][7급]물리공격 소켓카드 [물리공격],1,1,1,1,1,1,1,1,1,1,0
0,79600680,[1번][8급]물리공격 소켓카드 [물리공격],1,1,1,1,1,1,1,1,1,1,0
0,79600720,[1번][2급]샤포 소켓카드 [마법공격증폭],1,1,1,1,1,1,1,1,1,1,0
0,79600730,[1번][3급]불찌 소켓카드 [마법공격증폭],1,1,1,1,1,1,1,1,1,1,0
0,79600740,[1번][4급]슬러페 소켓카드 [마법공격증폭],1,1,1,1,1,1,1,1,1,1,0
0,79600750,[1번][5급]씨 악마 꽃 소켓카드 [마법공격증폭],1,1,1,1,1,1,1,1,1,1,0
0,79600760,[1번][6급]씨 악마 꽃 소켓카드 [마법공격증폭],1,1,1,1,1,1,1,1,1,1,0
0,79600770,[1번][7급]마법공격증폭 소켓카드 [마법공격증폭],1,1,1,1,1,1,1,1,1,1,0
0,79600780,[1번][8급]마법공격증폭 소켓카드 [마법공격증폭],1,1,1,1,1,1,1,1,1,1,0
0,79600820,[1번][2급]전갈박쥐 소켓카드 [물리공격증폭],1,1,1,1,1,1,1,1,1,1,0
0,79600830,[1번][3급]스켈레통 소켓카드 [물리공격증폭],1,1,1,1,1,1,1,1,1,1,0
0,79600840,[1번][4급]전사팽이 소켓카드 [물리공격증폭],1,1,1,1,1,1,1,1,1,1,0
0,79600850,[1번][5급]애벌레 소켓카드 [물리공격증폭],1,1,1,1,1,1,1,1,1,1,0
0,79600860,[1번][6급]애벌레 소켓카드 [물리공격증폭],1,1,1,1,1,1,1,1,1,1,0
0,79600870,[1번][7급]물리공격증폭 소켓카드 [물리공격증폭],1,1,1,1,1,1,1,1,1,1,0
0,79600880,[1번][8급]물리공격증폭 소켓카드 [물리공격증폭],1,1,1,1,1,1,1,1,1,1,0
0,79600920,[1번][2급]꼬깨 소켓카드 [마법방어],1,1,1,1,1,1,1,1,1,1,0
0,79600930,[1번][3급]주술사 두두 소켓카드 [마법방어],1,1,1,1,1,1,1,1,1,1,0
0,79600940,[1번][4급]갈고리 나무꾼 소켓카드 [마법방어],1,1,1,1,1,1,1,1,1,1,0
0,79600950,[1번][5급]긴 주둥이 나방 소켓카드 [마법방어],1,1,1,1,1,1,1,1,1,1,0
0,79600960,[1번][6급]긴 주둥이 나방 소켓카드 [마법방어],1,1,1,1,1,1,1,1,1,1,0
0,79600970,[1번][7급]마법방어 소켓카드 [마법방어],1,1,1,1,1,1,1,1,1,1,0
0,79600980,[1번][8급]마법방어 소켓카드 [마법방어],1,1,1,1,1,1,1,1,1,1,0
0,79601020,[1번][2급]몽글 소켓카드 [물리방어],1,1,1,1,1,1,1,1,1,1,0
0,79601030,[1번][3급]호박머리 너구리 소켓카드 [물리방어],1,1,1,1,1,1,1,1,1,1,0
0,79601040,[1번][4급]갈퀴 거미 소켓카드 [물리방어],1,1,1,1,1,1,1,1,1,1,0
0,79601050,[1번][5급]나방 소켓카드 [물리방어],1,1,1,1,1,1,1,1,1,1,0
0,79601060,[1번][6급]나방 소켓카드 [물리방어],1,1,1,1,1,1,1,1,1,1,0
0,79601070,[1번][7급]물리방어 소켓카드 [물리방어],1,1,1,1,1,1,1,1,1,1,0
0,79601080,[1번][8급]물리방어 소켓카드 [물리방어],1,1,1,1,1,1,1,1,1,1,0
0,79601120,[1번][2급]별가사리 로로로 소켓카드 [마법방어증폭],1,1,1,1,1,1,1,1,1,1,0
0,79601130,[1번][3급]난폭한 불찌 소켓카드 [마법방어증폭],1,1,1,1,1,1,1,1,1,1,0
0,79601140,[1번][4급]야쿠트 소켓카드 [마법방어증폭],1,1,1,1,1,1,1,1,1,1,0
0,79601150,[1번][5급]디멘토이드 골렘 소켓카드 [마법방어증폭],1,1,1,1,1,1,1,1,1,1,0
0,79601160,[1번][6급]디멘토이드 골렘 소켓카드 [마법방어증폭],1,1,1,1,1,1,1,1,1,1,0
0,79601170,[1번][7급]마법방어증폭 소켓카드 [마법방어증폭],1,1,1,1,1,1,1,1,1,1,0
0,79601180,[1번][8급]마법방어증폭 소켓카드 [마법방어증폭],1,1,1,1,1,1,1,1,1,1,0
0,79601220,[1번][2급]상어 소켓카드 [물리방어증폭],1,1,1,1,1,1,1,1,1,1,0
0,79601230,[1번][3급]돌연변이 불찌 소켓카드 [물리방어증폭],1,1,1,1,1,1,1,1,1,1,0
0,79601240,[1번][4급]칼 부리 호르 소켓카드 [물리방어증폭],1,1,1,1,1,1,1,1,1,1,0
0,79601250,[1번][5급]루나 소켓카드 [물리방어증폭],1,1,1,1,1,1,1,1,1,1,0
0,79601260,[1번][6급]루나 소켓카드 [물리방어증폭],1,1,1,1,1,1,1,1,1,1,0
0,79601270,[1번][7급]물리방어증폭 소켓카드 [물리방어증폭],1,1,1,1,1,1,1,1,1,1,0
