f_NationCodeStr,ItemNo,Name,ResNo,Memo,Type,Price,SellPrice,Attribute,Gender,LevelLimit,ClassLimit,f_ClassLimitDisplayFilter,DraClassLimit,f_DraClassLimitDisplayFilter,Abil01,Abil02,Abil03,Abil04,Abil05,Abil06,Abil07,Abil08,Abil09,Abil10,Order1,Order2,Order3,CostumeGrade,f_IsCantShareRental
0,65003110,65003110,65002810,[전투펫] 펫 성장 포션 47등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003110,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003120,65003120,65002810,[전투펫] 펫 성장 포션 46등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003120,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003130,65003130,65002810,[전투펫] 펫 성장 포션 45등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003130,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003140,65003140,65002810,[전투펫] 펫 성장 포션 44등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003140,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003150,65003150,65002810,[전투펫] 펫 성장 포션 43등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003150,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003160,65003160,65002810,[전투펫] 펫 성장 포션 42등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003160,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003170,65003170,65002810,[전투펫] 펫 성장 포션 41등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003170,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003180,65003180,65002810,[전투펫] 펫 성장 포션 40등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003180,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003190,65003190,65002810,[전투펫] 펫 성장 포션 39등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003190,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003200,65003200,65002810,[전투펫] 펫 성장 포션 38등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003200,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003210,65003210,65002810,[전투펫] 펫 성장 포션 37등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003210,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003220,65003220,65002810,[전투펫] 펫 성장 포션 36등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003220,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003230,65003230,65002810,[전투펫] 펫 성장 포션 35등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003230,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003240,65003240,65002810,[전투펫] 펫 성장 포션 34등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003240,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003250,65003250,65002810,[전투펫] 펫 성장 포션 33등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003250,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003260,65003260,65002810,[전투펫] 펫 성장 포션 32등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003260,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003270,65003270,65002810,[전투펫] 펫 성장 포션 31등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003270,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003280,65003280,65002810,[전투펫] 펫 성장 포션 30등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003280,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003290,65003290,65002810,[전투펫] 펫 성장 포션 29등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003290,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003300,65003300,65002810,[전투펫] 펫 성장 포션 28등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003300,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003310,65003310,65002810,[전투펫] 펫 성장 포션 27등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003310,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003320,65003320,65002810,[전투펫] 펫 성장 포션 26등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003320,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003330,65003330,65002810,[전투펫] 펫 성장 포션 25등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003330,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003340,65003340,65002810,[전투펫] 펫 성장 포션 24등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003340,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003350,65003350,65002810,[전투펫] 펫 성장 포션 23등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003350,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003360,65003360,65002810,[전투펫] 펫 성장 포션 22등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003360,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003370,65003370,65002810,[전투펫] 펫 성장 포션 21등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003370,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003380,65003380,65002810,[전투펫] 펫 성장 포션 20등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003380,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003390,65003390,65002810,[전투펫] 펫 성장 포션 19등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003390,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003400,65003400,65002810,[전투펫] 펫 성장 포션 18등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003400,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003410,65003410,65002810,[전투펫] 펫 성장 포션 17등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003410,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003420,65003420,65002810,[전투펫] 펫 성장 포션 16등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003420,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003430,65003430,65002810,[전투펫] 펫 성장 포션 15등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003430,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003440,65003440,65002810,[전투펫] 펫 성장 포션 14등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003440,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003450,65003450,65002810,[전투펫] 펫 성장 포션 13등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003450,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003460,65003460,65002810,[전투펫] 펫 성장 포션 12등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003460,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003470,65003470,65002810,[전투펫] 펫 성장 포션 11등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003470,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003480,65003480,65002810,[전투펫] 펫 성장 포션 10등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003480,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003490,65003490,65002810,[전투펫] 펫 성장 포션 9등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003490,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003500,65003500,65002810,[전투펫] 펫 성장 포션 8등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003500,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003510,65003510,65002810,[전투펫] 펫 성장 포션 7등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003510,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003520,65003520,65002810,[전투펫] 펫 성장 포션 6등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003520,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003530,65003530,65002810,[전투펫] 펫 성장 포션 5등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003530,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003540,65003540,65002810,[전투펫] 펫 성장 포션 4등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003540,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003550,65003550,65002810,[전투펫] 펫 성장 포션 3등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003550,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003560,65003560,65002810,[전투펫] 펫 성장 포션 2등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003560,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003570,65003570,65002810,[전투펫] 펫 성장 포션 1등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003570,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003580,65003580,65002810,[전투펫] 펫 성장 포션 1등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003580,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003590,65003590,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003590,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003600,65003600,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003600,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003610,65003610,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003610,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003620,65003620,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003620,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003630,65003630,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003630,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003640,65003640,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003640,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003650,65003650,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003650,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003660,65003660,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003660,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003670,65003670,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003670,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003680,65003680,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003680,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003690,65003690,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003690,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003700,65003700,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003700,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003710,65003710,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003710,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003720,65003720,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003720,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003730,65003730,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003730,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003740,65003740,65002810,[전투펫] 펫 성장 포션 특등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003740,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003750,65003750,65002740,[전투펫] 펫 스킬 활성화 물약 (10일),548,0,0,513,3,1,137438953470,-1,137438953470,-1,65003750,0,0,0,0,0,0,0,0,0,43,5,1,0,0
4/16,65003750,65003750,65002740,[전투펫] 펫 스킬 활성화 물약 (10일),548,0,0,555,3,1,137438953470,-1,137438953470,-1,65003750,0,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003760,65003760,65002740,[전투펫] 펫 스킬 활성화 물약 (30일),548,0,0,513,3,1,137438953470,-1,137438953470,-1,65003760,0,0,0,0,0,0,0,0,0,43,5,1,0,0
4/16,65003760,65003760,65002740,[전투펫] 펫 스킬 활성화 물약 (30일),548,0,0,555,3,1,137438953470,-1,137438953470,-1,65003760,0,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003770,65003770,65003770,[망자의탑] 정화된 파리스의 정령 알(1년),36,0,0,459,3,1,137438953470,-1,137438953470,-1,65003770,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65003780,65003780,65003780,[망자의탑] 정화된 파리스의 정령(1년),546,0,0,7051,3,1,137438953470,-1,137438953470,-1,65003780,0,0,0,0,0,0,0,0,0,43,2,1,0,0
0,65003790,65003790,65003790,[쿤다라개선] 아람 펫 알 (7일),36,0,0,459,3,50,137438953470,-1,137438953470,-1,65003790,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65003800,65003800,65003800,[쿤다라개선] 아람 펫 (7일),546,0,0,6539,3,50,137438953470,-1,137438953470,-1,65003800,0,0,0,0,0,0,0,0,0,43,2,1,0,0
0,65100010,65100010,65100010,[라이딩] 그리폰,514,0,0,7147,3,20,137438953470,-1,0,-1,65100010,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100012,65100010,65100010,[라이딩] 그리폰,514,0,0,7147,3,20,137438953470,-1,0,-1,65100012,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100013,65100010,65100010,[라이딩] 그리폰,514,0,0,7147,3,20,137438953470,-1,0,-1,65100013,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100015,65100015,65100015,[라이딩] 그리퐁알1,36,0,0,7051,3,20,137438953470,-1,0,-1,65100015,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100016,65100015,65100015,[라이딩] 그리퐁알2,36,0,0,7051,3,20,137438953470,-1,0,-1,65100016,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100017,65100015,65100015,[라이딩] 그리퐁알3,36,0,0,7051,3,20,137438953470,-1,0,-1,65100017,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100020,65100020,65100020,[라이딩] 다크플릭,514,0,0,7147,3,40,137438953470,-1,137438953470,-1,65100020,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100022,65100020,65100020,[라이딩] 다크플릭2,514,0,0,7147,3,40,137438953470,-1,137438953470,-1,65100022,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100023,65100020,65100020,[라이딩] 다크플릭3,514,0,0,7147,3,40,137438953470,-1,137438953470,-1,65100023,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100025,65100025,65100025,[라이딩] 다크플릭 알 1,36,0,0,7051,3,40,137438953470,-1,137438953470,-1,65100025,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100026,65100025,65100025,[라이딩] 다크플릭 알 1,36,0,0,7051,3,40,137438953470,-1,137438953470,-1,65100026,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100027,65100025,65100025,[라이딩] 다크플릭 알 1,36,0,0,7051,3,40,137438953470,-1,137438953470,-1,65100027,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100030,65100030,65100030,[라이딩] 나이트 배트,514,0,0,7147,3,60,137438953470,-1,137438953470,-1,65100030,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100032,65100030,65100030,[라이딩] 나이트 배트2,514,0,0,7147,3,60,137438953470,-1,137438953470,-1,65100032,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100033,65100030,65100030,[라이딩] 나이트 배트3,514,0,0,7147,3,60,137438953470,-1,137438953470,-1,65100033,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100035,65100035,65100035,[라이딩] 나이트 배트 알 1,36,0,0,7051,3,60,137438953470,-1,137438953470,-1,65100035,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100036,65100035,65100035,[라이딩] 나이트 배트 알 1,36,0,0,7051,3,60,137438953470,-1,137438953470,-1,65100036,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100037,65100035,65100035,[라이딩] 나이트 배트 알 1,36,0,0,7051,3,60,137438953470,-1,137438953470,-1,65100037,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100040,65100040,65100040,[라이딩] 페이롱,514,0,0,7147,3,20,137438953470,-1,137438953470,-1,65100010,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100042,65100040,65100040,[라이딩] 페이롱 2,514,0,0,7147,3,20,137438953470,-1,137438953470,-1,65100012,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100043,65100040,65100040,[라이딩] 페이롱 3,514,0,0,7147,3,20,137438953470,-1,137438953470,-1,65100013,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100045,65100045,65100045,[라이딩] 페이롱 알 1,36,0,0,7051,3,20,137438953470,-1,137438953470,-1,65100045,65100048,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100046,65100045,65100045,[라이딩] 페이롱 알 2,36,0,0,7051,3,20,137438953470,-1,137438953470,-1,65100046,65100048,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100047,65100045,65100045,[라이딩] 페이롱 알 3,36,0,0,7051,3,20,137438953470,-1,137438953470,-1,65100047,65100048,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65100201,65100201,65100201,[라이딩] 3차 그리폰 머리,514,0,0,7050,4,1,600602,-1,137438953470,-1,65100201,0,0,0,0,0,0,0,0,0,43,2,1,0,0
0,65100202,65100202,65100202,[라이딩] 3차 그리폰 몸통,514,0,0,7050,4,1,600602,-1,137438953470,-1,65100202,0,0,0,0,0,0,0,0,0,43,2,1,0,0
0,65100203,65100203,65100203,[라이딩] 3차 그리폰 얼굴,514,0,0,6634,4,1,600602,-1,137438953470,-1,65100203,0,0,0,0,0,0,0,0,0,43,2,1,0,0
0,65200010,65200010,65200010,[라이딩] 그리폰 (컬바-캐쉬),546,0,0,7051,3,1,137438953470,-1,137438953470,-1,65200010,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65200012,65200010,65200010,[라이딩] 그리폰 (컬바-캐쉬),546,0,0,7051,3,1,137438953470,-1,137438953470,-1,65200012,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65200013,65200010,65200010,[라이딩] 그리폰 (컬바-캐쉬),546,0,0,7051,3,1,137438953470,-1,137438953470,-1,65200013,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65200015,65200015,65200015,[라이딩] 그리퐁알1 (컬바-캐쉬),36,0,0,971,3,1,137438953470,-1,137438953470,-1,65200015,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65200016,65200015,65200015,[라이딩] 그리퐁알2 (컬바-캐쉬),36,0,0,971,3,1,137438953470,-1,137438953470,-1,65200016,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65200017,65200015,65200015,[라이딩] 그리퐁알3 (컬바-캐쉬),36,0,0,971,3,1,137438953470,-1,137438953470,-1,65200017,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65200040,65200040,65200040,[라이딩] 페이롱 (컬바-캐쉬),546,0,0,7051,3,1,137438953470,-1,137438953470,-1,65200040,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65200042,65200040,65200040,[라이딩] 페이롱 2 (컬바-캐쉬),546,0,0,7051,3,1,137438953470,-1,137438953470,-1,65200042,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65200043,65200040,65200040,[라이딩] 페이롱 3 (컬바-캐쉬),546,0,0,7051,3,1,137438953470,-1,137438953470,-1,65200043,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65200045,65200045,65200045,[라이딩] 페이롱 알 1 (컬바-캐쉬),36,0,0,971,3,1,137438953470,-1,137438953470,-1,65200045,65100048,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65200046,65200045,65200045,[라이딩] 페이롱 알 2 (컬바-캐쉬),36,0,0,971,3,1,137438953470,-1,137438953470,-1,65200046,65100048,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65200047,65200045,65200045,[라이딩] 페이롱 알 3 (컬바-캐쉬),36,0,0,971,3,1,137438953470,-1,137438953470,-1,65200047,65100048,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202010,65202010,65200010,[이벤트][라이딩] 그리폰 (컬바-캐쉬),546,0,0,7083,3,1,137438953470,-1,137438953470,-1,65202010,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202012,65202012,65200010,[이벤트][라이딩] 그리폰 (컬바-캐쉬),546,0,0,7083,3,1,137438953470,-1,137438953470,-1,65202012,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202013,65202013,65200010,[이벤트][라이딩] 그리폰 (컬바-캐쉬),546,0,0,7083,3,1,137438953470,-1,137438953470,-1,65202013,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202015,65202015,65200015,[이벤트][라이딩] 그리퐁알1 (컬바-캐쉬),36,0,0,7083,3,1,137438953470,-1,137438953470,-1,65202015,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202018,65202018,65202018,[퀘스트] 알 수 없는 알(66100118 참고),36,0,0,970,3,1,137438953470,-1,137438953470,-1,65202018,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202040,65202040,65200040,[이벤트][라이딩] 페이롱 (컬바-캐쉬),546,0,0,7083,3,1,137438953470,-1,137438953470,-1,65202040,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202042,65202042,65200040,[이벤트][라이딩] 페이롱 2 (컬바-캐쉬),546,0,0,7083,3,1,137438953470,-1,137438953470,-1,65202042,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202043,65202043,65200040,[이벤트][라이딩] 페이롱 3 (컬바-캐쉬),546,0,0,7083,3,1,137438953470,-1,137438953470,-1,65202043,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202045,65202045,65200045,[이벤트][라이딩] 페이롱 알 1 (컬바-캐쉬),36,0,0,7083,3,1,137438953470,-1,137438953470,-1,65202045,65100048,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202050,65202050,65202050,페코페코 1차,546,0,0,7050,3,1,137438953470,-1,137438953470,-1,65202050,65002219,65202059,0,0,0,0,0,0,0,43,1,1,0,0
0,65202055,65202055,65202055,페코페코 1차 알,36,0,0,970,3,1,137438953470,-1,137438953470,-1,65202055,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202060,65202060,65202060,페코페코 2차,546,0,0,7050,3,1,137438953470,-1,137438953470,-1,65202060,65002219,65202059,0,0,0,0,0,0,0,43,1,1,0,0
0,65202065,65202065,65202065,페코페코 2차 알,36,0,0,970,3,1,137438953470,-1,137438953470,-1,65202065,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202070,65202070,65202070,페코페코 3차,546,0,0,7050,3,1,137438953470,-1,137438953470,-1,65202070,65002219,65202059,0,0,0,0,0,0,0,43,1,1,0,0
0,65202075,65202075,65202075,페코페코 3차 알,36,0,0,970,3,1,137438953470,-1,137438953470,-1,65202075,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202100,65202100,65202100,포링 1차,546,0,0,7050,3,1,137438953470,-1,137438953470,-1,65202100,65002219,65202059,0,0,0,0,0,0,0,43,1,1,0,0
0,65202105,65202105,65202105,포링 1차 알,36,0,0,970,3,1,137438953470,-1,137438953470,-1,65202105,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202110,65202110,65202110,포링 2차,546,0,0,7050,3,1,137438953470,-1,137438953470,-1,65202110,65002219,65202059,0,0,0,0,0,0,0,43,1,1,0,0
0,65202115,65202115,65202115,포링 2차 알,36,0,0,970,3,1,137438953470,-1,137438953470,-1,65202115,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202120,65202120,65202120,포링 3차,546,0,0,7050,3,1,137438953470,-1,137438953470,-1,65202120,65002219,65202059,0,0,0,0,0,0,0,43,1,1,0,0
0,65202125,65202125,65202125,포링 3차 알,36,0,0,970,3,1,137438953470,-1,137438953470,-1,65202125,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202130,65202130,65202130,해바라기 1차 -화분,546,0,0,7083,3,1,137438953470,-1,137438953470,-1,65202130,65002219,65202131,0,0,0,0,0,0,0,43,1,1,0,0
0,65202135,65202135,65202135,해바라기 1차 -화분(알),36,0,0,939,3,1,137438953470,-1,137438953470,-1,65202135,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202140,65202140,65202140,해바라기 2차 -새싹,546,0,0,7083,3,1,137438953470,-1,137438953470,-1,65202140,65002219,65202131,0,0,0,0,0,0,0,43,1,1,0,0
0,65202145,65202145,65202145,해바라기 2차 -새싹(알),36,0,0,939,3,1,137438953470,-1,137438953470,-1,65202145,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202150,65202150,65202150,해바라기 3차 -꽃,546,0,0,7083,3,1,137438953470,-1,137438953470,-1,65202150,65002219,65202131,0,0,0,0,0,0,0,43,1,1,0,0
0,65202155,65202155,65202155,해바라기 3차 -꽃(알),36,0,0,939,3,1,137438953470,-1,137438953470,-1,65202155,0,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202160,65202160,65202160,드롭포스 1차 -사용안함 (번호예약),546,0,0,7050,3,1,137438953470,-1,137438953470,-1,65202160,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202165,65202165,65202165,드롭포스 1차 알 -사용안함 (번호예약),36,0,0,970,3,1,137438953470,-1,137438953470,-1,65202165,0,65202059,0,0,0,0,0,0,0,43,1,1,0,0
0,65202170,65202170,65202170,드롭포스 2차 -사용안함 (번호예약),546,0,0,7050,3,1,137438953470,-1,137438953470,-1,65202170,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202175,65202175,65202175,드롭포스 2차 알-사용안함 (번호예약),36,0,0,970,3,1,137438953470,-1,137438953470,-1,65202175,0,65202059,0,0,0,0,0,0,0,43,1,1,0,0
0,65202180,65202180,65202180,드롭포스 3차 -사용안함 (번호예약),546,0,0,7050,3,1,137438953470,-1,137438953470,-1,65202180,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
0,65202185,65202185,65202185,드롭포스 3차 알-사용안함 (번호예약),36,0,0,970,3,1,137438953470,-1,137438953470,-1,65202185,0,65202059,0,0,0,0,0,0,0,43,1,1,0,0
0,65202190,65202190,65202190,불새 1차,546,0,0,7050,3,1,137438953470,-1,137438953470,-1,65202190,65002219,0,0,0,0,0,0,0,0,43,1,1,0,0
