NationCodeStr,SkillNo,Level,NameNo,RscNameNo,ActionName,Memo,Type,ClassLimit,LevelLimit,WeaponLimit,StateLimit,ParentSkill,Target,Range,CastTime,CoolTime,AnimationTime,MP,HP,EffectID,Abil01,Abil02,Abil03,Abil04,Abil05,Abil06,Abil07,Abil08,Abil09,Abil10,CmdStringNo,DraClassLimit,f_ActionCategory
0,443801,1,98006240,443801,0,경험치 20% 증가 포션(1시간),2,0,0,0,0,443801,0,0,0,0,0,0,0,443801,443801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,443901,1,98006250,443901,0,경험치 30% 증가 포션(1시간),2,0,0,0,0,443901,0,0,0,0,0,0,0,443901,443901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,444001,1,98006260,444001,0,경험치 40% 증가 포션(1시간),2,0,0,0,0,444001,0,0,0,0,0,0,0,444001,444001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,444101,1,98006270,444101,0,경험치 50% 증가 포션(1시간),2,0,0,0,0,444101,0,0,0,0,0,0,0,444101,444101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,444201,1,98006280,444201,0,경험치 60% 증가 포션(1시간),2,0,0,0,0,444201,0,0,0,0,0,0,0,444201,444201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,444301,1,98006290,444301,0,경험치 70% 증가 포션(1시간),2,0,0,0,0,444301,0,0,0,0,0,0,0,444301,444301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,444401,1,98006300,444401,0,경험치 80% 증가 포션(1시간),2,0,0,0,0,444401,0,0,0,0,0,0,0,444401,444401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,444501,1,98006310,444501,0,경험치 90% 증가 포션(1시간),2,0,0,0,0,444501,0,0,0,0,0,0,0,444501,444501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,444601,1,444601,444601,0,경험치 10% 증가,2,0,0,0,0,444601,0,0,0,0,0,0,0,444601,444601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,444801,1,72500190,402001,0,[테스트] 안전거품(1일),2,0,0,0,0,444801,0,0,0,60000,0,0,0,444801,444801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,444901,1,72500250,402001,0,안전거품(12시간),2,0,0,0,0,444901,0,0,0,60000,0,0,0,444901,444901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,445001,1,72500260,402001,0,안전거품(2일),2,0,0,0,0,445001,0,0,0,60000,0,0,0,445001,445001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,445101,1,72500270,402001,0,안전거품(8시간),2,0,0,0,0,445101,0,0,0,60000,0,0,0,445101,445101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,445201,1,72500280,402001,0,안전거품(24시간),2,0,0,0,0,445201,0,0,0,60000,0,0,0,445201,445201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,445301,1,445301,445301,0,[길드] 물리공격 성수[1등급],2,0,0,0,0,445301,0,0,0,0,0,0,0,445301,445301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,445401,1,445401,445401,0,[길드] 물리공격 성수[2등급],2,0,0,0,0,445401,0,0,0,0,0,0,0,445401,445401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,445501,1,445501,445501,0,[길드] 물리공격 성수[3등급],2,0,0,0,0,445501,0,0,0,0,0,0,0,445501,445501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,445601,1,445601,445601,0,[길드] 물리공격 성수[4등급],2,0,0,0,0,445601,0,0,0,0,0,0,0,445601,445601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,445701,1,445701,445701,0,[길드] 물리공격 성수[5등급],2,0,0,0,0,445701,0,0,0,0,0,0,0,445701,445701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,445801,1,445801,445801,0,[길드] 마법공격 성수[1등급],2,0,0,0,0,445801,0,0,0,0,0,0,0,445801,445801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,445901,1,445901,445901,0,[길드] 마법공격 성수[2등급],2,0,0,0,0,445901,0,0,0,0,0,0,0,445901,445901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,446001,1,446001,446001,0,[길드] 마법공격 성수[3등급],2,0,0,0,0,446001,0,0,0,0,0,0,0,446001,446001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,446101,1,446101,446101,0,[길드] 마법공격 성수[4등급],2,0,0,0,0,446101,0,0,0,0,0,0,0,446101,446101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,446201,1,446201,446201,0,[길드] 마법공격 성수[5등급],2,0,0,0,0,446201,0,0,0,0,0,0,0,446201,446201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,446301,1,446301,446301,0,[길드] 물리방어 성수[1등급],2,0,0,0,0,446301,0,0,0,0,0,0,0,446301,446301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,446401,1,446401,446401,0,[길드] 물리방어 성수[2등급],2,0,0,0,0,446401,0,0,0,0,0,0,0,446401,446401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,446501,1,446501,446501,0,[길드] 물리방어 성수[3등급],2,0,0,0,0,446501,0,0,0,0,0,0,0,446501,446501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,446601,1,446601,446601,0,[길드] 물리방어 성수[4등급],2,0,0,0,0,446601,0,0,0,0,0,0,0,446601,446601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,446701,1,446701,446701,0,[길드] 물리방어 성수[5등급],2,0,0,0,0,446701,0,0,0,0,0,0,0,446701,446701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,446801,1,446801,446801,0,[길드] 마법방어 성수[1등급],2,0,0,0,0,446801,0,0,0,0,0,0,0,446801,446801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,446901,1,446901,446901,0,[길드] 마법방어 성수[2등급],2,0,0,0,0,446901,0,0,0,0,0,0,0,446901,446901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,447001,1,447001,447001,0,[길드] 마법방어 성수[3등급],2,0,0,0,0,447001,0,0,0,0,0,0,0,447001,447001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,447101,1,447101,447101,0,[길드] 마법방어 성수[4등급],2,0,0,0,0,447101,0,0,0,0,0,0,0,447101,447101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,447201,1,447201,447201,0,[길드] 마법방어 성수[5등급],2,0,0,0,0,447201,0,0,0,0,0,0,0,447201,447201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,447301,1,447301,447301,0,[길드] 힘의 불씨[1등급],2,0,0,0,0,447301,0,0,0,0,0,0,0,447301,447301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,447401,1,447401,447401,0,[길드] 힘의 불씨[2등급],2,0,0,0,0,447401,0,0,0,0,0,0,0,447401,447401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,447501,1,447501,447501,0,[길드] 힘의 불씨[3등급],2,0,0,0,0,447501,0,0,0,0,0,0,0,447501,447501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,447601,1,447601,447601,0,[길드] 힘의 불씨[4등급],2,0,0,0,0,447601,0,0,0,0,0,0,0,447601,447601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,447701,1,447701,447701,0,[길드] 힘의 불씨[5등급],2,0,0,0,0,447701,0,0,0,0,0,0,0,447701,447701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,447801,1,447801,447801,0,[길드] 지능의 불씨[1등급],2,0,0,0,0,447801,0,0,0,0,0,0,0,447801,447801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,447901,1,447901,447901,0,[길드] 지능의 불씨[2등급],2,0,0,0,0,447901,0,0,0,0,0,0,0,447901,447901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,448001,1,448001,448001,0,[길드] 지능의 불씨[3등급],2,0,0,0,0,448001,0,0,0,0,0,0,0,448001,448001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,448101,1,448101,448101,0,[길드] 지능의 불씨[4등급],2,0,0,0,0,448101,0,0,0,0,0,0,0,448101,448101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,448201,1,448201,448201,0,[길드] 지능의 불씨[5등급],2,0,0,0,0,448201,0,0,0,0,0,0,0,448201,448201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,448301,1,448301,448301,0,[길드] 건강의 불씨[1등급],2,0,0,0,0,448301,0,0,0,0,0,0,0,448301,448301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,448401,1,448401,448401,0,[길드] 건강의 불씨[2등급],2,0,0,0,0,448401,0,0,0,0,0,0,0,448401,448401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,448501,1,448501,448501,0,[길드] 건강의 불씨[3등급],2,0,0,0,0,448501,0,0,0,0,0,0,0,448501,448501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,448601,1,448601,448601,0,[길드] 건강의 불씨[4등급],2,0,0,0,0,448601,0,0,0,0,0,0,0,448601,448601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,448701,1,448701,448701,0,[길드] 건강의 불씨[5등급],2,0,0,0,0,448701,0,0,0,0,0,0,0,448701,448701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,448801,1,448801,448801,0,[길드] 민첩의 불씨[1등급],2,0,0,0,0,448801,0,0,0,0,0,0,0,448801,448801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,448901,1,448901,448901,0,[길드] 민첩의 불씨[2등급],2,0,0,0,0,448901,0,0,0,0,0,0,0,448901,448901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,449001,1,449001,449001,0,[길드] 민첩의 불씨[3등급],2,0,0,0,0,449001,0,0,0,0,0,0,0,449001,449001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,449101,1,449101,449101,0,[길드] 민첩의 불씨[4등급],2,0,0,0,0,449101,0,0,0,0,0,0,0,449101,449101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,449201,1,449201,449201,0,[길드] 민첩의 불씨[5등급],2,0,0,0,0,449201,0,0,0,0,0,0,0,449201,449201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,449301,1,449301,449301,0,[길드] 행운의 바람[1등급],2,0,0,0,0,449301,0,0,0,0,0,0,0,449301,449301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,449401,1,449401,449401,0,[길드] 행운의 바람[2등급],2,0,0,0,0,449401,0,0,0,0,0,0,0,449401,449401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,449501,1,449501,449501,0,[길드] 행운의 바람[3등급],2,0,0,0,0,449501,0,0,0,0,0,0,0,449501,449501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,449601,1,449601,449601,0,[길드] 행운의 바람[4등급],2,0,0,0,0,449601,0,0,0,0,0,0,0,449601,449601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,449701,1,449701,449701,0,[길드] 행운의 바람[5등급],2,0,0,0,0,449701,0,0,0,0,0,0,0,449701,449701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,449801,1,449801,449801,0,[길드] 날카로운 바람[1등급],2,0,0,0,0,449801,0,0,0,0,0,0,0,449801,449801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,449901,1,449901,449901,0,[길드] 날카로운 바람[2등급],2,0,0,0,0,449901,0,0,0,0,0,0,0,449901,449901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,450001,1,450001,450001,0,[길드] 날카로운 바람[3등급],2,0,0,0,0,450001,0,0,0,0,0,0,0,450001,450001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,450101,1,450101,450101,0,[길드] 날카로운 바람[4등급],2,0,0,0,0,450101,0,0,0,0,0,0,0,450101,450101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,450201,1,450201,450201,0,[길드] 날카로운 바람[5등급],2,0,0,0,0,450201,0,0,0,0,0,0,0,450201,450201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,450301,1,450301,450301,0,[길드] 피의 바람[1등급],2,0,0,0,0,450301,0,0,0,0,0,0,0,450301,450301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,450401,1,450401,450401,0,[길드] 피의 바람[2등급],2,0,0,0,0,450401,0,0,0,0,0,0,0,450401,450401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,450501,1,450501,450501,0,[길드] 피의 바람[3등급],2,0,0,0,0,450501,0,0,0,0,0,0,0,450501,450501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,450601,1,450601,450601,0,[길드] 피의 바람[4등급],2,0,0,0,0,450601,0,0,0,0,0,0,0,450601,450601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,450701,1,450701,450701,0,[길드] 피의 바람[5등급],2,0,0,0,0,450701,0,0,0,0,0,0,0,450701,450701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,450801,1,450801,450801,0,[길드] 복수의 바람[1등급],2,0,0,0,0,450801,0,0,0,0,0,0,0,450801,450801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,450901,1,450901,450901,0,[길드] 복수의 바람[2등급],2,0,0,0,0,450901,0,0,0,0,0,0,0,450901,450901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,451001,1,451001,451001,0,[길드] 복수의 바람[3등급],2,0,0,0,0,451001,0,0,0,0,0,0,0,451001,451001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,451101,1,451101,451101,0,[길드] 복수의 바람[4등급],2,0,0,0,0,451101,0,0,0,0,0,0,0,451101,451101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,451201,1,451201,451201,0,[길드] 복수의 바람[5등급],2,0,0,0,0,451201,0,0,0,0,0,0,0,451201,451201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,451301,1,451301,451301,0,[길드] 이동속도 진흙[1등급],2,0,0,0,0,451301,0,0,0,0,0,0,0,451301,451301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,451401,1,451401,451401,0,[길드] 이동속도 진흙[2등급],2,0,0,0,0,451401,0,0,0,0,0,0,0,451401,451401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,451501,1,451501,451501,0,[길드] 이동속도 진흙[3등급],2,0,0,0,0,451501,0,0,0,0,0,0,0,451501,451501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,451601,1,451601,451601,0,[길드] 이동속도 진흙[4등급],2,0,0,0,0,451601,0,0,0,0,0,0,0,451601,451601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,451701,1,451701,451701,0,[길드] 이동속도 진흙[5등급],2,0,0,0,0,451701,0,0,0,0,0,0,0,451701,451701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,451801,1,451801,451801,0,[길드] 공격속도 진흙[1등급],2,0,0,0,0,451801,0,0,0,0,0,0,0,451801,451801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,451901,1,451901,451901,0,[길드] 공격속도 진흙[2등급],2,0,0,0,0,451901,0,0,0,0,0,0,0,451901,451901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,452001,1,452001,452001,0,[길드] 공격속도 진흙[3등급],2,0,0,0,0,452001,0,0,0,0,0,0,0,452001,452001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,452101,1,452101,452101,0,[길드] 공격속도 진흙[4등급],2,0,0,0,0,452101,0,0,0,0,0,0,0,452101,452101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,452201,1,452201,452201,0,[길드] 공격속도 진흙[5등급],2,0,0,0,0,452201,0,0,0,0,0,0,0,452201,452201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,452301,1,452301,452301,0,[길드] 쿨다운타임 진흙[1등급],2,0,0,0,0,452301,0,0,0,0,0,0,0,452301,452301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,452401,1,452401,452401,0,[길드] 쿨다운타임 진흙[2등급],2,0,0,0,0,452401,0,0,0,0,0,0,0,452401,452401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,452501,1,452501,452501,0,[길드] 쿨다운타임 진흙[3등급],2,0,0,0,0,452501,0,0,0,0,0,0,0,452501,452501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,452601,1,452601,452601,0,[길드] 쿨다운타임 진흙[4등급],2,0,0,0,0,452601,0,0,0,0,0,0,0,452601,452601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,452701,1,452701,452701,0,[길드] 쿨다운타임 진흙[5등급],2,0,0,0,0,452701,0,0,0,0,0,0,0,452701,452701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,452801,1,452801,452801,0,[길드] 회복의 진흙[1등급],2,0,0,0,0,452801,0,0,0,0,0,0,0,452801,452801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,452901,1,452901,452901,0,[길드] 회복의 진흙[2등급],2,0,0,0,0,452901,0,0,0,0,0,0,0,452901,452901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,453001,1,453001,453001,0,[길드] 회복의 진흙[3등급],2,0,0,0,0,453001,0,0,0,0,0,0,0,453001,453001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,453101,1,453101,453101,0,[길드] 회복의 진흙[4등급],2,0,0,0,0,453101,0,0,0,0,0,0,0,453101,453101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,453201,1,453201,453201,0,[길드] 회복의 진흙[5등급],2,0,0,0,0,453201,0,0,0,0,0,0,0,453201,453201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,453301,1,453301,453301,0,"[길드] 이동속도 -10%,1분",2,0,0,0,0,453301,0,0,0,0,0,0,0,453301,453301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,453302,1,453302,453302,0,"[길드] 이동속도 -20%,1분",2,0,0,0,0,453302,0,0,0,0,0,0,0,453302,453302,0,20820,30101,0,0,0,0,0,0,0,0,0
0,453303,1,453303,453303,0,"[길드] 이동속도 -20%,3분",2,0,0,0,0,453303,0,0,0,0,0,0,0,453303,453303,0,20820,30101,0,0,0,0,0,0,0,0,0
0,453304,1,453304,453304,0,"[길드] 이동속도 -30%,3분",2,0,0,0,0,453304,0,0,0,0,0,0,0,453304,453304,0,20820,30101,0,0,0,0,0,0,0,0,0
0,453305,1,453305,453305,0,"[길드] 이동속도 -50%,3분",2,0,0,0,0,453305,0,0,0,0,0,0,0,453305,453305,0,20820,30101,0,0,0,0,0,0,0,0,0
0,453801,1,453801,453801,0,"[길드] 공격속도 -10%,1분",2,0,0,0,0,453801,0,0,0,0,0,0,0,453801,453801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,453802,1,453802,453802,0,"[길드] 공격속도 -20%,1분",2,0,0,0,0,453802,0,0,0,0,0,0,0,453802,453802,0,20820,30101,0,0,0,0,0,0,0,0,0
0,453803,1,453803,453803,0,"[길드] 공격속도 -20%,3분",2,0,0,0,0,453803,0,0,0,0,0,0,0,453803,453803,0,20820,30101,0,0,0,0,0,0,0,0,0
0,453804,1,453804,453804,0,"[길드] 공격속도 -30%,3분",2,0,0,0,0,453804,0,0,0,0,0,0,0,453804,453804,0,20820,30101,0,0,0,0,0,0,0,0,0
0,453805,1,453805,453805,0,"[길드] 공격속도 -50%,3분",2,0,0,0,0,453805,0,0,0,0,0,0,0,453805,453805,0,20820,30101,0,0,0,0,0,0,0,0,0
0,454301,1,454301,454301,0,냄새주머니(원령나무희귀 얼음사마귀),2,0,0,0,0,454301,0,0,0,0,0,0,0,454301,454301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,454401,1,454401,454401,0,마법주문서(영혼의안식처희귀 얼음요정),2,0,0,0,0,454401,0,0,0,0,0,0,0,454401,454401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,454501,1,454501,454501,0,푸른 결정체(곰발톱광산희귀 수호용),2,0,0,0,0,454501,0,0,0,0,0,0,0,454501,454501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,454601,1,454601,454601,0,쇳조각(눈구름골짜기희귀 북극곰),2,0,0,0,0,454601,0,0,0,0,0,0,0,454601,454601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,454701,1,80711020,80711020,0,(F8)데미지 하락,2,0,0,0,0,454701,0,0,0,0,0,0,0,454701,454701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,454801,1,80711030,80711030,0,(F8)이동속도 하락,2,0,0,0,0,454801,0,0,0,0,0,0,0,454801,454801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,454901,1,80711040,80711040,0,(F8)일단 정지,2,0,0,0,0,454901,0,0,0,0,0,0,0,454901,454901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,455001,1,455001,455001,0,피의 바람 1등급 데미지이펙트,2,0,0,0,0,455001,0,0,0,0,0,0,0,455001,455001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,455101,1,455101,455101,0,버프삭제 진흙 1등급 데미지이펙트,2,0,0,0,0,455101,0,0,0,0,0,0,0,455101,455101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,455102,1,455102,455102,0,버프삭제 진흙 2등급 데미지이펙트,2,0,0,0,0,455102,0,0,0,0,0,0,0,455102,455102,0,20820,30101,0,0,0,0,0,0,0,0,0
0,455103,1,455103,455103,0,버프삭제 진흙 3등급 데미지이펙트,2,0,0,0,0,455103,0,0,0,0,0,0,0,455103,455103,0,20820,30101,0,0,0,0,0,0,0,0,0
0,455104,1,455104,455104,0,버프삭제 진흙 4등급 데미지이펙트,2,0,0,0,0,455104,0,0,0,0,0,0,0,455104,455104,0,20820,30101,0,0,0,0,0,0,0,0,0
0,455105,1,455105,455105,0,버프삭제 진흙 5등급 데미지이펙트,2,0,0,0,0,455105,0,0,0,0,0,0,0,455105,455105,0,20820,30101,0,0,0,0,0,0,0,0,0
0,455201,1,455201,455201,0,피의 바람 2등급 데미지이펙트,2,0,0,0,0,455201,0,0,0,0,0,0,0,455201,455201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,455301,1,455301,455301,0,피의 바람 3등급 데미지이펙트,2,0,0,0,0,455301,0,0,0,0,0,0,0,455301,455301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,455401,1,455401,455401,0,피의 바람 4등급 데미지이펙트,2,0,0,0,0,455401,0,0,0,0,0,0,0,455401,455401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,455501,1,455501,455501,0,피의 바람 5등급 데미지이펙트,2,0,0,0,0,455501,0,0,0,0,0,0,0,455501,455501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,455701,1,455701,455701,0,[일본이벤트] 멜론빵,2,0,0,0,0,455701,0,0,0,0,0,0,0,455701,455701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,455901,1,455901,455901,0,[세트 옵션 이펙트 테스트] 중독,2,0,0,0,0,455901,0,0,0,0,0,0,0,455901,455901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,456001,1,80711040,80711040,0,(F8)가디언 정지,2,0,0,0,0,456001,0,0,0,0,0,0,0,454901,454901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,456101,1,300301,300301,0,"카오스 조각 디버프 방지 버프[1시간,한국]",2,0,0,0,0,456101,0,0,0,0,0,0,0,456101,456101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,456501,1,456501,456501,0,보름달 버프[물리 공격/방어 4% 5분],2,0,0,0,0,456501,0,0,0,0,0,0,0,456501,456501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,456601,1,456601,456601,0,추석풍선버프 [경험치 5%],2,0,0,0,0,456601,0,0,0,0,0,0,0,456601,456601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,456701,1,456701,456701,0,추석풍선버프 [HP회복속도 20%],2,0,0,0,0,456701,0,0,0,0,0,0,0,456701,456701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,456801,1,456801,402001,0,안전거품,2,0,0,0,0,456801,0,0,0,60000,0,0,0,456801,456801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,456901,1,456901,456901,0,[가장무도회] 블랙 쉐도우 가면,2,0,0,0,0,456901,0,0,0,0,0,0,0,456901,456901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,457001,1,457001,457001,0,[가장무도회] 하프 레드 가면,2,0,0,0,0,457001,0,0,0,0,0,0,0,457001,457001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,457101,1,457101,457101,0,[가장무도회] 블루 쉐도우 가면,2,0,0,0,0,457101,0,0,0,0,0,0,0,457101,457101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,457201,1,457201,457201,0,[가장무도회] 화이트 가면,2,0,0,0,0,457201,0,0,0,0,0,0,0,457201,457201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,457301,1,457301,457301,0,[가장무도회] 레드 스타 광대 가면,2,0,0,0,0,457301,0,0,0,0,0,0,0,457301,457301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,457401,1,457401,457401,0,[가장무도회] 쥬얼리 가면,2,0,0,0,0,457401,0,0,0,0,0,0,0,457401,457401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,457501,1,457501,457501,0,[가장무도회] 블랙 캣 가면,2,0,0,0,0,457501,0,0,0,0,0,0,0,457501,457501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,457601,1,457601,457601,0,[가장무도회] 블루 화이트 털 가면,2,0,0,0,0,457601,0,0,0,0,0,0,0,457601,457601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,457701,1,457701,457701,0,[가장무도회] 퍼플 가면,2,0,0,0,0,457701,0,0,0,0,0,0,0,457701,457701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,457801,1,457801,457801,0,[가장무도회] 래드 스프라이트 가면,2,0,0,0,0,457801,0,0,0,0,0,0,0,457801,457801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,457901,1,457901,457901,0,[가장무도회] 옐로우 고스트 가면,2,0,0,0,0,457901,0,0,0,0,0,0,0,457901,457901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,458001,1,458001,458001,0,[아이템장착파티버프] 경험치 3%,2,0,0,0,0,458001,0,0,0,0,0,0,0,458001,458001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,458101,1,458101,458101,0,[아이템장착파티버프] 경험치 4%,2,0,0,0,0,458101,0,0,0,0,0,0,0,458101,458101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,458201,1,458201,458201,0,[아이템장착파티버프] 경험치 5%,2,0,0,0,0,458201,0,0,0,0,0,0,0,458201,458201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,458301,1,458301,458301,0,[아이템장착파티버프] 골드 100%,2,0,0,0,0,458301,0,0,0,0,0,0,0,458301,458301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,458401,1,458401,458401,0,[아이템장착파티버프] 골드 30%,2,0,0,0,0,458401,0,0,0,0,0,0,0,458401,458401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,458501,1,458501,458501,0,[아이템장착파티버프] 공격속도 -20%,2,0,0,0,0,458501,0,0,0,0,0,0,0,458501,458501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,458601,1,458601,458601,0,[아이템장착파티버프] 공격속도 4%,2,0,0,0,0,458601,0,0,0,0,0,0,0,458601,458601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,458701,1,458701,458701,0,[아이템장착파티버프] 공격속도 5%,2,0,0,0,0,458701,0,0,0,0,0,0,0,458701,458701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,458801,1,458801,458801,0,[아이템장착파티버프] 마공 4%,2,0,0,0,0,458801,0,0,0,0,0,0,0,458801,458801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,458901,1,458901,458901,0,[아이템장착파티버프] 마공 5%,2,0,0,0,0,458901,0,0,0,0,0,0,0,458901,458901,0,20820,30101,0,0,0,0,0,0,0,0,0
