ResNo,Memo,IconPath,XmlPath,U,V,UVIndex,AddResNo1,AddResNo2,AddResNo3
9023540,석궁 combo_Z_2_1 / ↓ Z (1단계),../Data\6_UI\icon\cbSkIcon_bow01.tga,.,12,12,10,0,0,0
9032110,클로 combo_a / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,1,0,0,0
9032120,클로 combo_a-2 / Z (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,15,0,0,0
9032130,클로 combo_a-3 / Z (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,16,0,0,0
9032140,클로 combo_a-4 / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,17,0,0,0
9032150,클로 combo_a-5 / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,18,0,0,0
9032160,클로 combo_a-6 / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,19,0,0,0
9032170,클로 combo_a-7 / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,20,0,0,0
9032210,클로 combo_b / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,2,0,0,0
9032230,클로 combo_b-3 / Z (2단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,11,0,0,0
9032240,클로 combo_b-4 / Z (2단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,12,0,0,0
9032250,클로 combo_b-5 / X (2단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,13,0,0,0
9032260,클로 combo_b-6 / Z (2단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,14,0,0,0
9032270,클로 combo_b-7 / Z (2단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,14,0,0,0
9032310,클로 combo_c / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,3,0,0,0
9032340,클로 combo_c-4 / Z (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,8,0,0,0
9032350,클로 combo_c-5 / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,9,0,0,0
9032360,클로 combo_c-6 / Z (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,10,0,0,0
9032410,클로 combo_d / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,4,0,0,0
9032450,클로 combo_d-5 / Z (2단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,6,0,0,0
9032460,클로 combo_d-6 / Z (2단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,7,0,0,0
9032510,클로 combo_e / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,5,0,0,0
9032650,클로 combo_a-5-6 / Z (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,20,0,0,0
9033110,카타르 combo_a / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,1,0,0,0
9033120,카타르 combo_a-2 / Z (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,15,0,0,0
9033130,카타르 combo_a-3 / Z (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,16,0,0,0
9033140,카타르 combo_a-4 / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,17,0,0,0
9033150,카타르 combo_a-5 / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,18,0,0,0
9033160,카타르 combo_a-6 / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,19,0,0,0
9033170,카타르 combo_a-7 / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,20,0,0,0
9033210,카타르 combo_b / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,2,0,0,0
9033230,카타르 combo_b-3 / Z (2단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,11,0,0,0
9033240,카타르 combo_b-4 / Z (2단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,12,0,0,0
9033250,카타르 combo_b-5 / X (2단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,13,0,0,0
9033260,카타르 combo_b-6 / Z (2단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,14,0,0,0
9033270,카타르 combo_b-7 / Z (2단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,14,0,0,0
9033310,카타르 combo_c / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,3,0,0,0
9033340,카타르 combo_c-4 / Z (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,8,0,0,0
9033350,카타르 combo_c-5 / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,9,0,0,0
9033360,카타르 combo_c-6 / Z (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,10,0,0,0
9033410,카타르 combo_d / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,4,0,0,0
9033450,카타르 combo_d-5 / Z (2단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,6,0,0,0
9033460,카타르 combo_d-6 / Z (2단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,7,0,0,0
9033510,카타르 combo_e / X (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,5,0,0,0
9033650,카타르 combo_a-5-6 / Z (1단계),../Data/6_UI/icon/cbSkicon_clw01.tga,.,12,12,20,0,0,0
9502110,a_gs_combo_a,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,1,0,0,0
9502120,a_gs_combo_z_1,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,5,0,0,0
9502210,a_gs_combo_b,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,2,0,0,0
9502220,a_gs_combo_z_2,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,0,0,0,0
9502260,a_gs_combo_z_1_2,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,0,0,0,0
9502310,a_gs_combo_c,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,3,0,0,0
9502320,a_gs_combo_z_3,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,0,0,0,0
9502340,a_gs_combo_z_2_3,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,0,0,0,0
9502360,a_gs_combo_z_1_3,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,7,0,0,0
9502370,a_gs_combo_z_1_2_3,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,6,0,0,0
9502380,a_gs_combo_c_4_F0,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,9,0,0,0
9502381,a_gs_combo_c_4_F1,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,9,0,0,0
9502382,a_gs_combo_c_4_F2,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,9,0,0,0
9502383,a_gs_combo_c_4_F3,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,9,0,0,0
9502384,a_gs_combo_c_4_F4,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,9,0,0,0
9502385,a_gs_combo_c_4_F5,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,9,0,0,0
9502410,a_gs_combo_d,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,4,0,0,0
9502420,a_gs_combo_z_4,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,8,0,0,0
9502430,a_gs_combo_z_3_4,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,0,0,0,0
9502440,a_gs_combo_z_2_4,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,0,0,0,0
9502450,a_gs_combo_z_2_3_4,../Data/6_UI/icon/cbSkIcon_Rif01.tga,.,12,12,0,0,0,0
9512110,파워글러브 콤보 / X (1단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,1,0,0,0
9512120,파워글러브 콤보-2 / Z (1단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,12,0,0,0
9512130,파워글러브 콤보-3 / X (1단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,13,0,0,0
9512140,파워글러브 콤보-4 / X (1단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,14,0,0,0
9512150,파워글러브 콤보-5 / Z (1단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,15,0,0,0
9512210,파워글러브 콤보_B / X (1단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,2,0,0,0
9512230,파워글러브 콤보_B-3 / Z (2단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,9,0,0,0
9512240,파워글러브 콤보_B-4 / Z (2단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,10,0,0,0
9512250,파워글러브 콤보_B-5 / X (2단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,11,0,0,0
9512310,파워글러브 콤보_C / X (1단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,3,0,0,0
9512340,파워글러브 콤보_C-4 / Z (2단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,7,0,0,0
9512350,파워글러브 콤보_C-5 / X (2단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,8,0,0,0
9512410,파워글러브 콤보_D / X (1단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,4,0,0,0
9512450,파워글러브 콤보_D-5 / Z (1단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,6,0,0,0
9512460,파워글러브 콤보_D-5_s / Z (1단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,6,0,0,0
9512510,파워글러브 콤보_E / X (1단계),../Data/6_UI/icon/cbSkIcon_twn01.tga,.,12,12,5,0,0,0
80000001,경험치 공유(펫 스킬 아이콘),../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,10,0,0,0
80000101,이건내꺼(펫 스킬 아이콘),../Data\6_UI/icon/IconPetSkill01.tga,.,12,12,1,0,0,0
80000201,같이 늙어가는처지(펫 스킬 아이콘),../Data\6_UI/icon/IconPetSkill01.tga,.,12,12,2,0,0,0
80000301,사자의 힘(펫 스킬 아이콘),../Data\6_UI/icon/IconPetSkill01.tga,.,12,12,3,0,0,0
80000401,행운의 일격(펫 스킬 아이콘),../Data\6_UI/icon/IconPetSkill01.tga,.,12,12,4,0,0,0
80000501,금강 불괴(펫 스킬 아이콘),../Data\6_UI/icon/IconPetSkill01.tga,.,12,12,5,0,0,0
80000601,사자의 이빨(펫 스킬 아이콘),../Data\6_UI/icon/IconPetSkill01.tga,.,12,12,6,0,0,0
80000701,골드 러쉬(펫 스킬 아이콘),../Data\6_UI/icon/IconPetSkill01.tga,.,12,12,7,0,0,0
80000801,묵직한 대쉬(펫 스킬 아이콘),../Data\6_UI/icon/IconPetSkill01.tga,.,12,12,8,0,0,0
80000901,사자후(펫 스킬 아이콘),../Data\6_UI/icon/IconPetSkill01.tga,.,12,12,9,0,0,0
80001101,간호 (펫 스킬 아이콘),../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,18,0,0,0
80001201,포션 증대(펫 스킬 아이콘),../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,21,0,0,0
80001301,낙뇌(펫 스킬 아이콘),../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,12,0,0,0
80001401,파이어 볼(펫 스킬 아이콘),../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,13,0,0,0
80001501,물어 뜯기(펫 스킬 아이콘),../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,14,0,0,0
80001601,포이즌 클라우드(펫 스킬 아이콘),../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,16,0,0,0
80001901,구르기 (펫 스킬 아이콘),../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,17,0,0,0
80002201,다크 클라우드 (펫 스킬 아이콘),../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,19,0,0,0
80002501,몸통 부딪히기 (펫 스킬 아이콘),../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,20,0,0,0
80002801,블리자드(펫 스킬 아이콘),../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,22,0,0,0
80003101,메테오(펫 스킬 아이콘),../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,23,0,0,0
80003401,경험치 추가(펫 스킬 아이콘),../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,15,0,0,0
80004101,자동공격(펫 스킬 아이콘),../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,11,0,0,0
80004201,승하차 스킬아이콘,../Data\6_UI/icon/IconPetSkill01.tga,.,12,12,24,0,0,0
80004301,탑승 발사 공격 아이콘,../Data/6_UI/icon/IconPetSkill01.tga,.,12,12,13,0,0,0
80004401,탑승 공격 아이콘,../Data\6_UI/icon/IconPetSkill01.tga,.,12,12,36,0,0,0
80004501,타우린 서포트 스킬 아이콘,../Data\6_UI/icon/IconPetSkill01.tga,.,12,12,27,0,0,0
81000101,디펜스모드 전략포인트 증가,../Data/6_UI/icon/IconSkill3.tga,.,12,12,65,0,0,0
81000201,디펜스모드 PC이동속도 증가,../Data/6_UI/icon/IconSkill3.tga,.,12,12,64,0,0,0
81000301,디펜스모드 공격력 상승,../Data/6_UI/icon/IconSkill3.tga,.,12,12,63,0,0,0
81000401,디펜스모드 가디언 공격속도 증가,../Data/6_UI/icon/IconSkill3.tga,.,12,12,66,0,0,0
81000501,디펜스모드 가디언 공격력 상승,../Data/6_UI/icon/IconSkill3.tga,.,12,12,67,0,0,0
81000601,디펜스모드 무기 인첸트 증가,../Data/6_UI/icon/IconSkill2.tga,.,12,12,63,0,0,0
85000100,벌목 발동 (메인 스킬),../Data/6_UI/icon/IconSkill3.tga,.,12,12,68,0,0,0
85000101,[12_12 직업기술개선]벌목 발동 (메인 스킬),../Data/6_UI/icon/IconSkill4.tga,.,12,12,90,0,0,0
85000200,전기톱 발동 (장착 아이템 스킬),../Data/6_UI/icon/IconSkill3.tga,.,12,12,72,0,0,0
85000300,채광 발동 (메인 스킬),../Data/6_UI/icon/IconSkill3.tga,.,12,12,69,0,0,0
85000301,[12_12 직업기술개선]채광 발동 (메인 스킬),../Data/6_UI/icon/IconSkill4.tga,.,12,12,91,0,0,0
85000400,드릴 발동 (장착 아이템 스킬),../Data/6_UI/icon/IconSkill3.tga,.,12,12,73,0,0,0
85000500,채집 발동 (메인 스킬),../Data/6_UI/icon/IconSkill3.tga,.,12,12,70,0,0,0
85000501,[12_12 직업기술개선]채집 발동 (메인 스킬),../Data/6_UI/icon/IconSkill4.tga,.,12,12,92,0,0,0
85000600,예초기 발동 (장착 아이템 스킬),../Data/6_UI/icon/IconSkill3.tga,.,12,12,74,0,0,0
85000700,어획 발동 (메인 스킬),../Data/6_UI/icon/IconSkill3.tga,.,12,12,71,0,0,0
85000701,[12_12 직업기술개선]어획 발동 (메인 스킬),../Data/6_UI/icon/IconSkill4.tga,.,12,12,93,0,0,0
85000800,그물 발동(장착 아이템 스킬),../Data/6_UI/icon/IconSkill3.tga,.,12,12,75,0,0,0
85090101,목재가공,../Data/6_UI/icon/IconSkill3.tga,.,12,12,76,0,0,0
85090201,대패질,../Data/6_UI/icon/IconSkill3.tga,.,12,12,81,0,0,0
85090401,금속제련,../Data/6_UI/icon/IconSkill3.tga,.,12,12,77,0,0,0
85090501,부채질,../Data/6_UI/icon/IconSkill3.tga,.,12,12,82,0,0,0
85090701,식물재배,../Data/6_UI/icon/IconSkill3.tga,.,12,12,78,0,0,0
85090801,잡초제거,../Data/6_UI/icon/IconSkill3.tga,.,12,12,83,0,0,0
85091001,양식,../Data/6_UI/icon/IconSkill3.tga,.,12,12,79,0,0,0
85091101,먹이주기,../Data/6_UI/icon/IconSkill3.tga,.,12,12,84,0,0,0
85091301,보석세공,../Data/6_UI/icon/IconSkill3.tga,.,12,12,80,0,0,0
85091401,기계정비,../Data/6_UI/icon/IconSkill3.tga,.,12,12,85,0,0,0
85091601,연금술,../Data/6_UI/icon/IconSkill3.tga,.,12,12,86,0,0,0
85091701,요리,../Data/6_UI/icon/IconSkill3.tga,.,12,12,87,0,0,0
85091801,생활목공,../Data/6_UI/icon/IconSkill3.tga,.,12,12,88,0,0,0
85091901,기술목공,../Data/6_UI/icon/IconSkill3.tga,.,12,12,89,0,0,0
85092001,기계공학,../Data/6_UI/icon/IconSkill3.tga,.,12,12,90,0,0,0
85092101,재봉술,../Data/6_UI/icon/IconSkill3.tga,.,12,12,91,0,0,0
85092200,채집기술,../Data/6_UI/icon/IconSkill4.tga,.,12,12,89,0,0,0
89001101,순간이동 메뉴 출력,../Data\6_UI/icon/IconPetSkill01.tga,.,12,12,25,0,0,0
89001201,순간이동 비용 할인/무료,../Data\6_UI/icon/IconPetSkill01.tga,.,12,12,26,0,0,0
90000001,사랑의 힘으로! (연인),../Data/6_UI/icon/Iconskill2.tga,.,12,12,46,0,0,0
90000401,행운의 일격(펫 버프 아이콘),../Data\6_UI/icon/skillbuff03.tga,.,8,8,44,0,0,0
90000501,금강 불괴(펫 버프 아이콘),../Data\6_UI/icon/skillbuff03.tga,.,8,8,45,0,0,0
90000601,사자의 이빨(펫 버프 아이콘),../Data\6_UI/icon/skillbuff03.tga,.,8,8,46,0,0,0
90000701,커플 이펙트(꿩먹고 알먹고),../Data/6_UI/icon/IconSkill.tga,.,12,12,63,0,0,0
90000801,경험치 추가(펫 버프 아이콘),../Data/6_UI/icon/skillbuff03.tga,.,8,8,3,0,0,0
90010101,맹독 선풍 스킬 아이콘,../Data/6_UI/icon/IconSkill3.tga,.,12,12,93,0,0,0
92000101,슬로 베어_포인트 스킬 아이콘,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
92000201,프로즌 체인_포인트 스킬 아이콘,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
92000301,베어 부스터_포인트 스킬 아이콘,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
92000401,올 부스터_포인트 스킬 아이콘,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
92000901,릴리즈_포인트 스킬 아이콘,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
92001001,패닉_포인트 스킬 아이콘,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
95000001,곰 쏜다,../Data/6_UI/icon/Iconskill2.tga,.,12,12,107,0,0,0
95000201,곰 돈다,../Data/6_UI/icon/Iconskill2.tga,.,12,12,108,0,0,0
100006301,인터랙티브 이모션 - 손잡기,../Data/6_UI/icon/IconSkill2.tga,.,12,12,109,0,0,0
100006401,인터랙티브 이모션 - 껴안기,../Data/6_UI/icon/IconSkill2.tga,.,12,12,111,0,0,0
100006501,인터랙티브 이모션 - 키스,../Data/6_UI/icon/IconSkill2.tga,.,12,12,110,0,0,0
100007101,쌍카 변신,../Data/6_UI/icon/skillbuff02.tga,.,8,8,51,0,0,0
100010001,출혈,../Data/6_UI/icon/skillbuff01.tga,.,8,8,64,0,0,0
100010101,과다 출혈,../Data/6_UI/icon/skillbuff02.tga,.,8,8,12,0,0,0
100010201,저주,../Data/6_UI/icon/skillbuff02.tga,.,8,8,13,0,0,0
100010301,동빙,../Data/6_UI/icon/skillbuff02.tga,.,8,8,15,0,0,0
100010401,결빙,../Data/6_UI/icon/skillbuff02.tga,.,8,8,14,0,0,0
100010501,침묵,../Data/6_UI/icon/skillbuff01.tga,.,8,8,62,0,0,0
100010601,중독,../Data/6_UI/icon/skillbuff01.tga,.,8,8,61,0,0,0
100010701,심각한 중독,../Data/6_UI/icon/skillbuff02.tga,.,8,8,16,0,0,0
100010801,수면,../Data/6_UI/icon/skillbuff01.tga,.,8,8,63,0,0,0
100010901,석화,../Data/6_UI/icon/skillbuff02.tga,.,8,8,17,0,0,0
100011001,화상,../Data/6_UI/icon/skillbuff01.tga,.,8,8,60,0,0,0
100011101,심한 화상,../Data/6_UI/icon/skillbuff02.tga,.,8,8,18,0,0,0
100011201,실명,../Data/6_UI/icon/skillbuff01.tga,.,8,8,59,0,0,0
100011501,슬로우,../Data/6_UI/icon/skillbuff02.tga,.,8,8,19,0,0,0
100011601,약화 디버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,31,0,0,0
101000101,인생은 한 방!,../Data/6_UI/icon/Iconskill.tga,.,12,12,16,0,0,0
101000201,곰 왔다,../Data/6_UI/icon/Iconskill.tga,.,12,12,10,0,0,0
101000301,단단한 머리,../Data/6_UI/icon/Iconskill.tga,.,12,12,11,0,0,0
101000401,와신상담,../Data/6_UI/icon/Iconskill.tga,.,12,12,13,0,0,0
101000501,곰 간다,../Data/6_UI/icon/Iconskill.tga,.,12,12,75,0,0,0
101000601,곰같은 힘이여!,../Data/6_UI/icon/Iconskill.tga,.,12,12,12,0,0,0
101000701,아머 브레이크,../Data/6_UI/icon/Iconskill.tga,.,12,12,14,0,0,0
101000801,스톰 블레이드,../Data/6_UI/icon/Iconskill.tga,.,12,12,9,0,0,0
101000901,숄더 태클,../Data/6_UI/icon/Iconskill.tga,.,12,12,8,0,0,0
101001001,소드 댄스,../Data/6_UI/icon/Iconskill.tga,.,12,12,7,0,0,0
101001101,불타는 청춘,../Data/6_UI/icon/Iconskill2.tga,.,12,12,49,0,0,0
101001201,비정한 인생,../Data/6_UI/icon/Iconskill2.tga,.,12,12,50,0,0,0
101100601,전사 띄우기,../Data/6_UI/icon/Iconskill.tga,.,12,12,2,0,0,0
101100701,전사 내려찍기,../Data/6_UI/icon/Iconskill.tga,.,12,12,5,0,0,0
101100901,전사 찌르기,../Data/6_UI/icon/Iconskill.tga,.,12,12,3,0,0,0
101101801,전사 다운공격 다시 띄우기,../Data/6_UI/icon/Iconskill.tga,.,12,12,4,0,0,0
101102501,기사 공중강타,../Data/6_UI/icon/Iconskill.tga,.,12,12,61,0,0,0
101102601,공중 대쉬 강타,../Data/6_UI/icon/Iconskill.tga,.,12,12,62,0,0,0
101102701,대쉬 강타,../Data/6_UI/icon/Iconskill.tga,.,12,12,72,0,0,0
101102801,투사 공중강타,../Data/6_UI/icon/Iconskill.tga,.,12,12,61,0,0,0
101103201,기사 곰돈다,../Data/6_UI/icon/Iconskill3.tga,.,12,12,42,0,0,0
101300101,소드 마스터리,../Data/6_UI/icon/Iconskill.tga,.,12,12,6,0,0,0
102000101,포트리스,../Data/6_UI/icon/Iconskill.tga,.,12,12,21,0,0,0
102000201,마녀의 저주,../Data/6_UI/icon/Iconskill.tga,.,12,12,26,0,0,0
102000301,디텍션,../Data/6_UI/icon/Iconskill.tga,.,12,12,28,0,0,0
102000401,바바리안,../Data/6_UI/icon/Iconskill.tga,.,12,12,27,0,0,0
102000501,힐은 셀프,../Data/6_UI/icon/Iconskill.tga,.,12,12,24,0,0,0
102000701,마나실드,../Data/6_UI/icon/Iconskill.tga,.,12,12,29,0,0,0
102000801,정신일도하사불성,../Data/6_UI/icon/Iconskill.tga,.,12,12,30,0,0,0
102001001,확산포,../Data/6_UI/icon/Iconskill.tga,.,12,12,23,0,0,0
102001101,라이트닝 스트라이크,../Data/6_UI/icon/Iconskill.tga,.,12,12,22,0,0,0
102002101,마법 강화,../Data/6_UI/icon/Iconskill.tga,.,12,12,20,0,0,0
102002201,포신 강선,../Data/6_UI/icon/Iconskill2.tga,.,12,12,61,0,0,0
102002301,탄환 가속화,../Data/6_UI/icon/Iconskill2.tga,.,12,12,62,0,0,0
102002401,슬로우 힐,../Data/6_UI/icon/Iconskill2.tga,.,12,12,60,0,0,0
102002501,블레싱,../Data/6_UI/icon/Iconskill2.tga,.,12,12,87,0,0,0
102002601,스태프 마스터리,../Data/6_UI/icon/Iconskill.tga,.,12,12,89,0,0,0
102002701,아크 생츄어리,../Data/6_UI/icon/Iconskill2.tga,.,12,12,88,0,0,0
102002801,에너지 흡수,../Data/6_UI/icon/Iconskill2.tga,.,12,12,89,0,0,0
102002901,질퍽한 진흙,../Data/6_UI/icon/Iconskill2.tga,.,12,12,90,0,0,0
102003001,에너지 볼,../Data/6_UI/icon/Iconskill.tga,.,12,12,92,0,0,0
102003101,에너지 응집,../Data/6_UI/icon/Iconskill2.tga,.,12,12,66,0,0,0
102003201,레인오브 화이어,../Data/6_UI/icon/Iconskill3.tga,.,12,12,46,0,0,0
102003301,맹독,../Data/6_UI/icon/Iconskill2.tga,.,12,12,67,0,0,0
102003401,에너지 변화,../Data/6_UI/icon/Iconskill2.tga,.,12,12,92,0,0,0
102003501,스파크롹,../Data/6_UI/icon/Iconskill3.tga,.,12,12,47,0,0,0
102100301,내려찍기,../Data/6_UI/icon/Iconskill.tga,.,12,12,34,0,0,0
102101301,대공 사격,../Data/6_UI/icon/Iconskill2.tga,.,12,12,53,0,0,0
102101601,백스텝 샷,../Data/6_UI/icon/Iconskill.tga,.,12,12,32,0,0,0
102101801,라이징 애로우,../Data/6_UI/icon/Iconskill.tga,.,12,12,37,0,0,0
102101901,백스텝,../Data/6_UI/icon/Iconskill.tga,.,12,12,31,0,0,0
102102401,다운공격 조작 3타,../Data/6_UI/icon/Iconskill.tga,.,12,12,33,0,0,0
102300101,스피어 마스터리,../Data/6_UI/icon/Iconskill2.tga,.,12,12,51,0,0,0
103000301,멋진 언니,../Data/6_UI/icon/Iconskill.tga,.,12,12,46,0,0,0
103000401,버드 워칭,../Data/6_UI/icon/Iconskill.tga,.,12,12,45,0,0,0
103000501,래피드 스텝,../Data/6_UI/icon/Iconskill.tga,.,12,12,36,0,0,0
103100201,운석 낙하,../Data/6_UI/icon/Iconskill.tga,.,12,12,19,0,0,0
103100301,메테오 러쉬,../Data/6_UI/icon/IconSkill3.tga,.,12,12,41,0,0,0
103100501,포인트 버스터,../Data/6_UI/icon/Iconskill2.tga,.,12,12,54,0,0,0
103101201,다운공격 다시 띄우기,../Data/6_UI/icon/Iconskill.tga,.,12,12,17,0,0,0
103101301,멀티 라이트닝,../Data/6_UI/icon/IconSkill3.tga,.,12,12,40,0,0,0
103101401,법사 공중콤보,../Data/6_UI/icon/Iconskill.tga,.,12,12,18,0,0,0
103101801,메이지 더블샷,../Data/6_UI/icon/Iconskill.tga,.,12,12,81,0,0,0
103101901,전투마법사 물리공격,../Data/6_UI/icon/Iconskill.tga,.,12,12,88,0,0,0
103102001,블링크,../Data/6_UI/icon/Iconskill3.tga,.,12,12,43,0,0,0
103103001,투액션샷,../Data/6_UI/icon/Iconskill3.tga,.,12,12,44,0,0,0
103201001,다운공격 조작 3타,../Data/6_UI/icon/Iconskill.tga,.,12,12,47,0,0,0
103201901,도둑 공중난타,../Data/6_UI/icon/Iconskill.tga,.,12,12,50,0,0,0
103202401,띄우기,../Data/6_UI/icon/Iconskill.tga,.,12,12,48,0,0,0
103202601,내려찍기,../Data/6_UI/icon/Iconskill.tga,.,12,12,49,0,0,0
103300101,보우 마스터리,../Data/6_UI/icon/Iconskill.tga,.,12,12,35,0,0,0
104000201,비상탈출,../Data/6_UI/icon/Iconskill.tga,.,12,12,60,0,0,0
104000301,독 살포,../Data/6_UI/icon/Iconskill.tga,.,12,12,56,0,0,0
104000401,로켓 펀치,../Data/6_UI/icon/Iconskill.tga,.,12,12,57,0,0,0
104000501,기습공격,../Data/6_UI/icon/Iconskill.tga,.,12,12,54,0,0,0
104000601,버로우,../Data/6_UI/icon/Iconskill.tga,.,12,12,59,0,0,0
