f_NationCodeStr,No,Memo,Rate01,Rate02,Rate03,Rate04,Rate05,Rate06,Rate07,Rate08,Rate09,Rate10,Total_Rate
0,44000040,전투마법사 6차 세트 LV 30 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44000050,전투마법사 7차 세트 LV 30 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44000060,전투마법사 8차 세트 LV 30 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44000070,전투마법사 9차 세트 LV 40 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44000080,전투마법사 10차 세트 LV 40 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44000090,전투마법사 11차 세트 LV 40 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44000100,전투마법사 12차 세트 LV 50 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44000110,전투마법사 13차 세트 LV 50 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44000120,전투마법사 14차 세트 LV 50 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44000130,전투마법사 12차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44000140,전투마법사 13차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44000150,전투마법사 14차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44000160,전투마법사 12차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44000170,전투마법사 13차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44000180,전투마법사 14차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,44100010,전투마법사 3차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100020,전투마법사 4차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100030,전투마법사 5차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100040,전투마법사 6차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100050,전투마법사 7차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100060,전투마법사 8차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100070,전투마법사 9차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100080,전투마법사 10차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100090,전투마법사 11차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100100,전투마법사 12차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100110,전투마법사 13차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100120,전투마법사 14차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100130,전투마법사 15차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100140,전투마법사 16차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100150,전투마법사 17차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100160,전투마법사 18차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100170,전투마법사 19차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44100180,전투마법사 20차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200010,전투마법사 3차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200020,전투마법사 4차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200030,전투마법사 5차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200040,전투마법사 6차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200050,전투마법사 7차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200060,전투마법사 8차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200070,전투마법사 9차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200080,전투마법사 10차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200090,전투마법사 11차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200100,전투마법사 12차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200110,전투마법사 13차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200120,전투마법사 14차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200130,전투마법사 15차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200140,전투마법사 16차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200150,전투마법사 17차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200160,전투마법사 18차 보조 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200170,전투마법사 19차 보조 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,44200180,전투마법사 20차 보조 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45000010,궁수 1차 세트 LV 12~28 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000020,궁수 2차 세트 LV 12~28 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000030,궁수 3차 세트 LV 27~37 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000040,궁수 4차 세트 LV 27~37 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000050,궁수 5차 세트 LV 27~37 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000060,궁수 6차 세트 LV 36~46 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000070,궁수 7차 세트 LV 36~46 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000080,궁수 8차 세트 LV 36~46 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000090,궁수 9차 세트 LV 45~55 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000100,궁수 10차 세트 LV 45~55 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000110,궁수 11차 세트 LV 45~55 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000120,궁수 12차 세트 LV 54~64 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000130,궁수 13차 세트 LV 54~64 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000140,궁수 14차 세트 LV 54~64 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000150,궁수 12차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000160,궁수 13차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000170,궁수 14차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000180,궁수 12차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000190,궁수 13차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45000200,궁수 14차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,45100010,궁수 1차 주 세트 LV 10 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100020,궁수 2차 주 세트 LV 10 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100030,궁수 3차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100040,궁수 4차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100050,궁수 5차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100060,궁수 6차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100070,궁수 7차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100080,궁수 8차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100090,궁수 9차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100100,궁수 10차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100110,궁수 11차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100120,궁수 12차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100130,궁수 13차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100140,궁수 14차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100150,궁수 15차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100160,궁수 16차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100170,궁수 17차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100180,궁수 18차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100190,궁수 19차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45100200,궁수 20차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200010,궁수 1차 보조 세트 LV 10 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200020,궁수 2차 보조 세트 LV 10 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200030,궁수 3차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200040,궁수 4차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200050,궁수 5차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200060,궁수 6차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200070,궁수 7차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200080,궁수 8차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200090,궁수 9차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200100,궁수 10차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200110,궁수 11차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200120,궁수 12차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200130,궁수 13차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200140,궁수 14차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200150,궁수 15차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200160,궁수 16차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200170,궁수 17차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200180,궁수 18차 보조 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200190,궁수 19차 보조 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,45200200,궁수 20차 보조 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46000010,레인저 3차 세트 LV 27~37 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000020,레인저 4차 세트 LV 27~37 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000030,레인저 5차 세트 LV 27~37 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000040,레인저 6차 세트 LV 36~46 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000050,레인저 7차 세트 LV 36~46 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000060,레인저 8차 세트 LV 36~46 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000070,레인저 9차 세트 LV 45~55 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000080,레인저 10차 세트 LV 45~55 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000090,레인저 11차 세트 LV 45~55 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000100,레인저 12차 세트 LV 54~64 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000110,레인저 13차 세트 LV 54~64 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000120,레인저 14차 세트 LV 54~64 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000130,레인저 12차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000140,레인저 13차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000150,레인저 14차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000160,레인저 12차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000170,레인저 13차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46000180,레인저 14차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,46100010,레인저 3차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100020,레인저 4차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100030,레인저 5차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100040,레인저 6차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100050,레인저 7차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100060,레인저 8차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100070,레인저 9차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100080,레인저 10차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100090,레인저 11차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100100,레인저 12차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100110,레인저 13차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100120,레인저 14차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100130,레인저 15차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100140,레인저 16차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100150,레인저 17차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100160,레인저 18차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100170,레인저 19차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46100180,레인저 20차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200010,레인저 3차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200020,레인저 4차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200030,레인저 5차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200040,레인저 6차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200050,레인저 7차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200060,레인저 8차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200070,레인저 9차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200080,레인저 10차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200090,레인저 11차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200100,레인저 12차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200110,레인저 13차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200120,레인저 14차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200130,레인저 15차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200140,레인저 16차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200150,레인저 17차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200160,레인저 18차 보조 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200170,레인저 19차 보조 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,46200180,레인저 20차 보조 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47000010,도둑 1차 세트 LV 12~28 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000020,도둑 2차 세트 LV 12~28 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000030,도둑 3차 세트 LV 27~37 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000040,도둑 4차 세트 LV 27~37 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000050,도둑 5차 세트 LV 27~37 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000060,도둑 6차 세트 LV 36~48 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000070,도둑 7차 세트 LV 36~48 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000080,도둑 8차 세트 LV 36~48 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000090,도둑 9차 세트 LV 47~55 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000100,도둑 10차 세트 LV 47~55 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000110,도둑 11차 세트 LV 47~55 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000120,도둑 12차 세트 LV 54~64 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000130,도둑 13차 세트 LV 54~64 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000140,도둑 14차 세트 LV 54~64 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000150,도둑 12차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000160,도둑 13차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000170,도둑 14차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000180,도둑 12차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000190,도둑 13차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47000200,도둑 14차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,47100010,도둑 1차 주 세트 LV 10 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100020,도둑 2차 주 세트 LV 10 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100030,도둑 3차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100040,도둑 4차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100050,도둑 5차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100060,도둑 6차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100070,도둑 7차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100080,도둑 8차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100090,도둑 9차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100100,도둑 10차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100110,도둑 11차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100120,도둑 12차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100130,도둑 13차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100140,도둑 14차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100150,도둑 15차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100160,도둑 16차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100170,도둑 17차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100180,도둑 18차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100190,도둑 19차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47100200,도둑 20차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200010,도둑 1차 보조 세트 LV 10 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200020,도둑 2차 보조 세트 LV 10 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200030,도둑 3차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200040,도둑 4차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200050,도둑 5차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200060,도둑 6차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200070,도둑 7차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200080,도둑 8차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200090,도둑 9차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200100,도둑 10차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200110,도둑 11차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200120,도둑 12차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200130,도둑 13차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200140,도둑 14차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200150,도둑 15차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200160,도둑 16차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200170,도둑 17차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200180,도둑 18차 보조 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200190,도둑 19차 보조 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,47200200,도둑 20차 보조 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48000010,암살자 3차 세트 LV 27~37 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000020,암살자 4차 세트 LV 27~37 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000030,암살자 5차 세트 LV 27~37 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000040,암살자 6차 세트 LV 36~48 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000050,암살자 7차 세트 LV 36~48 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000060,암살자 8차 세트 LV 36~48 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000070,암살자 9차 세트 LV 47~55 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000080,암살자 10차 세트 LV 47~55 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000090,암살자 11차 세트 LV 47~55 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000100,암살자 12차 세트 LV 54~64 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000110,암살자 13차 세트 LV 54~64 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000120,암살자 14차 세트 LV 54~64 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000130,암살자 12차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000140,암살자 13차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000150,암살자 14차 세트 LV 60 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000160,암살자 12차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000170,암살자 13차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48000180,암살자 14차 세트 LV 70 ★★★,9,7,28,15,22,19,0,0,0,0,100
0,48100010,암살자 3차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100020,암살자 4차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100030,암살자 5차 주 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100040,암살자 6차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100050,암살자 7차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100060,암살자 8차 주 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100070,암살자 9차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100080,암살자 10차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100090,암살자 11차 주 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100100,암살자 12차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100110,암살자 13차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100120,암살자 14차 주 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100130,암살자 15차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100140,암살자 16차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100150,암살자 17차 주 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100160,암살자 18차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100170,암살자 19차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48100180,암살자 20차 주 세트 LV 70 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200010,암살자 3차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200020,암살자 4차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200030,암살자 5차 보조 세트 LV 20 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200040,암살자 6차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200050,암살자 7차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200060,암살자 8차 보조 세트 LV 30 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200070,암살자 9차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200080,암살자 10차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200090,암살자 11차 보조 세트 LV 40 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200100,암살자 12차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200110,암살자 13차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200120,암살자 14차 보조 세트 LV 50 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200130,암살자 15차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200140,암살자 16차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
0,48200150,암살자 17차 보조 세트 LV 60 ★★★,100,100,100,0,0,0,0,0,0,0,300
