NationCodeStr,SkillAbilID,Memo,Type01,Value01,Type02,Value02,Type03,Value03,Type04,Value04,Type05,Value05,Type06,Value06,Type07,Value07,Type08,Value08,Type09,Value09,Type10,Value10
0,110002204,레인저 공중 5연사,255,1050,7291,55,2028,15,560,2,3039,1,2080,9000,2090,3,2089,4,1007,1,5001,1100022041
0,110002205,레인저 공중 5연사,255,1200,7291,70,2028,15,560,2,3039,1,2080,9000,2090,3,2089,5,1007,1,5001,1100022051
0,110002301,집중,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100023011
0,110002302,집중,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100023021
0,110002303,집중,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100023031
0,110002304,집중,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100023041
0,110002305,집중,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100023051
0,110002401,인비저블 트랩(패시브),231,110002801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,1100024011
0,110002501,건들지마라!,2028,60,231,110001601,232,110000803,541,0,545,47,0,0,0,0,0,0,1007,1,5001,1100025011
0,110002601,프리징 트랩,2,1000111,2028,20,231,110000801,250,1100026011,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100026011
0,110002602,프리징 트랩,2,1000112,2028,20,0,0,250,1100026012,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100026021
0,110002603,프리징 트랩,2,1000113,2028,20,0,0,250,1100026013,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100026031
0,110002604,프리징 트랩,2,1000114,2028,20,0,0,250,1100026014,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100026041
0,110002605,프리징 트랩,2,1000115,2028,20,0,0,250,1100026015,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100026051
0,110002606,프리징 트랩,2,1000116,2028,20,0,0,250,1100026016,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100026061
0,110002607,프리징 트랩,2,1000117,2028,20,0,0,250,1100026017,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100026071
0,110002608,프리징 트랩,2,1000118,2028,20,0,0,250,1100026018,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100026081
0,110002609,프리징 트랩,2,1000119,2028,20,0,0,250,1100026019,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100026091
0,110002610,프리징 트랩,2,1000120,2028,20,0,0,250,1100026020,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100026101
0,110002701,사일런스 트랩,2,1000121,2028,20,231,110002601,250,1100027011,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100027011
0,110002702,사일런스 트랩,2,1000122,2028,20,0,0,250,1100027012,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100027021
0,110002703,사일런스 트랩,2,1000123,2028,20,0,0,250,1100027013,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100027031
0,110002704,사일런스 트랩,2,1000124,2028,20,0,0,250,1100027014,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100027041
0,110002705,사일런스 트랩,2,1000125,2028,20,0,0,250,1100027015,3650,110002401,3651,1,0,0,0,0,1007,1,5001,1100027051
0,110002801,바운드 트랩,255,20000,7291,200,2,1000131,2028,10,231,110001401,3650,110002401,3651,1,0,0,1007,5,5001,1100028011
0,110002901,커즈드 봄버,255,6000,7291,100,2028,15,2075,6000,2051,100010201,3126,1,2090,1,231,150000601,1007,3,5001,1100029011
0,110002902,커즈드 봄버,255,7000,7291,160,2028,15,2075,6500,2051,100010202,3126,1,2090,1,0,0,1007,4,5001,1100029021
0,110002903,커즈드 봄버,255,8000,7291,220,2028,15,2075,7000,2051,100010203,3126,1,2090,3,0,0,1007,5,5001,1100029031
0,110002904,커즈드 봄버,255,9000,7291,280,2028,15,2075,7500,2051,100010204,3126,1,2090,3,0,0,1007,6,5001,1100029041
0,110002905,커즈드 봄버,255,10000,7291,340,2028,15,2075,8000,2051,100010205,3126,1,2090,3,0,0,1007,7,5001,1100029051
0,110003001,HE 그레네이드,255,6000,7291,120,2028,20,2089,1,580,150001201,3126,1,0,0,0,0,1007,3,5001,1100030011
0,110003002,HE 그레네이드,255,7000,7291,150,2028,20,2089,1,580,150001201,3126,1,0,0,0,0,1007,4,5001,1100030021
0,110003003,HE 그레네이드,255,8000,7291,180,2028,20,2089,2,580,150001201,3126,2,0,0,0,0,1007,5,5001,1100030031
0,110003004,HE 그레네이드,255,9000,7291,210,2028,20,2089,2,580,150001201,3126,2,0,0,0,0,1007,6,5001,1100030041
0,110003005,HE 그레네이드,255,10000,7291,240,2028,20,2089,3,580,150001201,3126,3,0,0,0,0,1007,7,5001,1100030051
0,110003006,HE 그레네이드,255,11000,7291,270,2028,20,2089,3,580,150001201,3126,3,0,0,0,0,1007,8,5001,1100030061
0,110003007,HE 그레네이드,255,12000,7291,300,2028,20,2089,3,580,150001201,3126,3,0,0,0,0,1007,9,5001,1100030071
0,110003008,HE 그레네이드,255,13000,7291,330,2028,20,2089,3,580,150001201,3126,3,0,0,0,0,1007,10,5001,1100030081
0,110003009,HE 그레네이드,255,15000,7291,390,2028,20,2089,3,580,150001201,3126,3,0,0,0,0,1007,11,5001,1100030091
0,110003010,HE 그레네이드,255,18000,7291,470,2028,20,2089,3,580,150001201,3126,3,0,0,0,0,1007,12,5001,1100030101
0,110003101,요리 하기,2028,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100031011
0,110003201,디스럽션 웹,2028,10,2051,100010702,231,110001801,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100032011
0,110003202,디스럽션 웹,2028,10,2051,100010702,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100032021
0,110003203,디스럽션 웹,2028,10,2051,100010703,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100032031
0,110003204,디스럽션 웹,2028,10,2051,100010703,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100032041
0,110003205,디스럽션 웹,2028,10,2051,100010704,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100032051
0,110003301,최면,2028,15,231,110000901,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100033011
0,110003302,최면,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100033021
0,110003303,최면,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100033031
0,110003304,최면,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100033041
0,110003305,최면,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100033051
0,110003401,약점 간파,2028,10,231,150000502,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100034011
0,110003402,약점 간파,2028,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100034021
0,110003403,약점 간파,2028,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100034031
0,110003404,약점 간파,2028,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100034041
0,110003405,약점 간파,2028,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1100034051
0,110003501,테슬라 코일 (소환),2028,15,2,1001001,250,110003601,0,0,0,0,0,0,0,0,0,0,0,0,5001,1100035011
0,110003502,테슬라 코일 (소환),2028,15,2,1001002,250,110003602,0,0,0,0,0,0,0,0,0,0,0,0,5001,1100035021
0,110003503,테슬라 코일 (소환),2028,15,2,1001003,250,110003603,0,0,0,0,0,0,0,0,0,0,0,0,5001,1100035031
0,110003504,테슬라 코일 (소환),2028,15,2,1001004,250,110003604,0,0,0,0,0,0,0,0,0,0,0,0,5001,1100035041
0,110003505,테슬라 코일 (소환),2028,15,2,1001005,250,110003605,0,0,0,0,0,0,0,0,0,0,0,0,5001,1100035051
0,110003601,테슬라 코일 (발동),255,4000,7291,120,541,0,545,80,251,110003501,0,0,0,0,0,0,1007,1,0,0
0,110003602,테슬라 코일 (발동),255,6500,7291,140,541,0,545,80,251,110003502,0,0,0,0,0,0,1007,1,0,0
0,110003603,테슬라 코일 (발동),255,9000,7291,160,541,0,545,80,251,110003503,0,0,0,0,0,0,1007,2,0,0
0,110003604,테슬라 코일 (발동),255,11500,7291,180,541,0,545,80,251,110003504,0,0,0,0,0,0,1007,2,0,0
0,110003605,테슬라 코일 (발동),255,13500,7291,200,541,0,545,80,251,110003505,0,0,0,0,0,0,1007,3,0,0
0,150000301,바주카포,255,9000,7291,150,2028,15,580,150001301,3126,1,545,30,591,10,2090,4,1007,2,5001,1500003011
0,150000302,바주카포,255,11500,7291,180,2028,15,580,150001301,3126,1,545,30,591,10,2090,4,1007,4,5001,1500003021
0,150000303,바주카포,255,14000,7291,210,2028,15,580,150001301,3126,1,545,30,591,10,2090,4,1007,6,5001,1500003031
0,150000304,바주카포,255,16500,7291,240,2028,15,580,150001301,3126,1,545,30,591,10,2090,4,1007,8,5001,1500003041
0,150000305,바주카포,255,19000,7291,270,2028,15,580,150001301,3126,1,545,30,591,10,2090,4,1007,10,5001,1500003051
0,150000306,바주카포,255,21500,7291,300,2028,15,580,150001301,3126,1,545,30,591,10,2090,4,1007,11,5001,1500003061
0,150000307,바주카포,255,24000,7291,330,2028,15,580,150001301,3126,1,545,30,591,10,2090,4,1007,11,5001,1500003071
0,150000308,바주카포,255,26500,7291,360,2028,15,580,150001301,3126,1,545,30,591,10,2090,4,1007,12,5001,1500003081
0,150000309,바주카포,255,31500,7291,420,2028,15,580,150001301,3126,1,545,30,591,10,2090,4,1007,12,5001,1500003091
0,150000310,바주카포,255,39000,7291,510,2028,15,580,150001301,3126,1,545,30,591,10,2090,4,1007,13,5001,1500003101
0,150000401,관통,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500004011
0,150000402,관통,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500004021
0,150000403,관통,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500004031
0,150000404,관통,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500004041
0,150000405,관통,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500004051
0,150000501,에이밍,2028,15,0,0,231,150000401,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500005011
0,150000502,에이밍,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500005021
0,150000503,에이밍,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500005031
0,150000504,에이밍,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500005041
0,150000505,에이밍,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500005051
0,150000601,플래시뱅,2051,100011201,2028,15,3126,1,2090,1,231,110002301,0,0,0,0,0,0,1007,3,5001,1500006011
0,150000602,플래시뱅,2051,100011202,2028,15,3126,1,2090,1,0,0,0,0,0,0,0,0,1007,4,5001,1500006021
0,150000603,플래시뱅,2051,100011203,2028,15,3126,1,2090,3,0,0,0,0,0,0,0,0,1007,5,5001,1500006031
0,150000604,플래시뱅,2051,100011204,2028,15,3126,1,2090,3,0,0,0,0,0,0,0,0,1007,6,5001,1500006041
0,150000605,플래시뱅,2051,100011205,2028,15,3126,1,2090,3,0,0,0,0,0,0,0,0,1007,7,5001,1500006051
0,150000701,아드레날린,2028,15,231,110001701,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500007011
0,150000702,아드레날린,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500007021
0,150000703,아드레날린,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500007031
0,150000704,아드레날린,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500007041
0,150000705,아드레날린,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500007051
0,150000801,파이어 그레네이드,255,6000,7291,100,2028,15,2075,5000,2051,100011001,3126,1,2090,1,231,150000601,1007,6,5001,1500008011
0,150000802,파이어 그레네이드,255,7000,7291,160,2028,15,2075,5500,2051,100011002,3126,1,2090,1,0,0,1007,8,5001,1500008021
0,150000803,파이어 그레네이드,255,8000,7291,220,2028,15,2075,6000,2051,100011003,3126,1,2090,3,0,0,1007,10,5001,1500008031
0,150000804,파이어 그레네이드,255,9000,7291,280,2028,15,2075,6500,2051,100011004,3126,1,2090,3,0,0,1007,12,5001,1500008041
0,150000805,파이어 그레네이드,255,10000,7291,340,2028,15,2075,7000,2051,100011005,3126,1,2090,3,0,0,1007,14,5001,1500008051
0,150000901,아트로핀,2028,10,231,150000701,2089,1,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500009011
0,150001001,개틀링 러쉬,255,2500,7291,100,2028,20,541,1,545,100,591,10,2090,1,231,103103001,1007,8,5001,1500010011
0,150001002,개틀링 러쉬,255,2750,7291,150,2028,20,541,1,545,105,591,10,2090,1,0,0,1007,9,5001,1500010021
0,150001003,개틀링 러쉬,255,3000,7291,200,2028,20,541,1,545,110,591,10,2090,1,0,0,1007,10,5001,1500010031
0,150001004,개틀링 러쉬,255,3250,7291,250,2028,20,541,1,545,115,591,10,2090,3,0,0,1007,11,5001,1500010041
0,150001005,개틀링 러쉬,255,3500,7291,300,2028,20,541,1,545,120,591,10,2090,3,0,0,1007,12,5001,1500010051
0,150001101,융단폭격,2,1000181,2028,20,580,150001501,250,1500011011,541,1,545,60,231,150000802,0,0,1007,1,5001,1500011011
0,150001102,융단폭격,2,1000182,2028,20,580,150001501,250,1500011012,541,1,545,60,0,0,0,0,1007,1,5001,1500011021
0,150001103,융단폭격,2,1000183,2028,20,580,150001501,250,1500011013,541,1,545,60,0,0,0,0,1007,1,5001,1500011031
0,150001104,융단폭격,2,1000184,2028,20,580,150001501,250,1500011014,541,1,545,60,0,0,0,0,1007,1,5001,1500011041
0,150001105,융단폭격,2,1000185,2028,20,580,150001501,250,1500011015,541,1,545,60,0,0,0,0,1007,1,5001,1500011051
0,150001106,융단폭격,2,1000186,2028,20,580,150001501,250,1500011016,541,1,545,60,0,0,0,0,1007,1,5001,1500011061
0,150001107,융단폭격,2,1000187,2028,20,580,150001501,250,1500011017,541,1,545,60,0,0,0,0,1007,1,5001,1500011071
0,150001108,융단폭격,2,1000188,2028,20,580,150001501,250,1500011018,541,1,545,60,0,0,0,0,1007,1,5001,1500011081
0,150001109,융단폭격,2,1000189,2028,20,580,150001501,250,1500011019,541,1,545,60,0,0,0,0,1007,1,5001,1500011091
0,150001110,융단폭격,2,1000190,2028,20,580,150001501,250,1500011020,541,1,545,60,0,0,0,0,1007,1,5001,1500011101
0,150001201,콤포지트 4,255,1000,7291,100,2028,15,231,110003001,0,0,0,0,0,0,0,0,1007,1,5001,1500012011
0,150001202,콤포지트 4,255,1300,7291,120,2028,15,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500012021
0,150001203,콤포지트 4,255,1600,7291,140,2028,15,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500012031
0,150001204,콤포지트 4,255,1900,7291,160,2028,15,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500012041
0,150001205,콤포지트 4,255,2200,7291,180,2028,15,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500012051
0,150001301,추진제 개조,255,500,7291,200,2028,10,231,150000301,0,0,0,0,0,0,0,0,1007,1,5001,1500013011
0,150001302,추진제 개조,255,700,7291,250,2028,10,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500013021
0,150001303,추진제 개조,255,900,7291,300,2028,10,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500013031
0,150001304,추진제 개조,255,1100,7291,350,2028,10,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500013041
0,150001305,추진제 개조,255,1300,7291,400,2028,10,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500013051
0,150001401,RPG-7,255,7000,7291,300,2028,15,580,150001301,3126,1,2090,1,231,150000301,0,0,1007,3,5001,1500014011
0,150001402,RPG-7,255,8500,7291,365,2028,15,580,150001301,3126,1,2090,3,0,0,0,0,1007,4,5001,1500014021
0,150001403,RPG-7,255,10000,7291,430,2028,15,580,150001301,3126,1,2090,3,0,0,0,0,1007,5,5001,1500014031
0,150001404,RPG-7,255,11500,7291,495,2028,15,580,150001301,3126,1,2090,3,0,0,0,0,1007,6,5001,1500014041
0,150001405,RPG-7,255,13000,7291,560,2028,15,580,150001301,3126,1,2090,3,0,0,0,0,1007,7,5001,1500014051
0,150001406,RPG-7,255,14500,7291,625,2028,15,580,150001301,3126,1,2090,3,0,0,0,0,1007,8,5001,1500014061
0,150001407,RPG-7,255,16000,7291,690,2028,15,580,150001301,3126,1,2090,3,0,0,0,0,1007,8,5001,1500014071
0,150001408,RPG-7,255,17500,7291,755,2028,15,580,150001301,3126,1,2090,3,0,0,0,0,1007,9,5001,1500014081
0,150001409,RPG-7,255,20500,7291,885,2028,15,580,150001301,3126,1,2090,3,0,0,0,0,1007,9,5001,1500014091
0,150001410,RPG-7,255,25000,7291,1080,2028,15,580,150001301,3126,1,2090,3,0,0,0,0,1007,10,5001,1500014101
0,150001501,추가 폭격,2028,15,231,150001101,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500015011
0,150001601,ASS 구동원리 변경,255,3000,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500016011
0,150001602,ASS 구동원리 변경,255,5000,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500016021
0,150001603,ASS 구동원리 변경,255,7000,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500016031
0,150001604,ASS 구동원리 변경,255,9000,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500016041
0,150001605,ASS 구동원리 변경,255,11000,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500016051
0,150001701,발칸 300,580,150001801,2,1000601,2028,20,250,1500017011,231,150001601,0,0,0,0,0,0,1007,1,5001,1500017011
0,150001702,발칸 300,580,150001801,2,1000602,2028,20,250,1500017012,0,0,0,0,0,0,0,0,1007,1,5001,1500017021
0,150001703,발칸 300,580,150001801,2,1000603,2028,20,250,1500017013,0,0,0,0,0,0,0,0,1007,1,5001,1500017031
0,150001704,발칸 300,580,150001801,2,1000604,2028,20,250,1500017014,0,0,0,0,0,0,0,0,1007,1,5001,1500017041
0,150001705,발칸 300,580,150001801,2,1000605,2028,20,250,1500017015,0,0,0,0,0,0,0,0,1007,1,5001,1500017051
0,150001706,발칸 300,580,150001801,2,1000606,2028,20,250,1500017016,0,0,0,0,0,0,0,0,1007,1,5001,1500017061
0,150001707,발칸 300,580,150001801,2,1000607,2028,20,250,1500017017,0,0,0,0,0,0,0,0,1007,1,5001,1500017071
0,150001708,발칸 300,580,150001801,2,1000608,2028,20,250,1500017018,0,0,0,0,0,0,0,0,1007,1,5001,1500017081
0,150001709,발칸 300,580,150001801,2,1000609,2028,20,250,1500017019,0,0,0,0,0,0,0,0,1007,1,5001,1500017091
0,150001710,발칸 300,580,150001801,2,1000610,2028,20,250,1500017020,0,0,0,0,0,0,0,0,1007,1,5001,1500017101
0,150001801,탄환 교체,2028,15,231,150001701,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500018011
0,150001802,탄환 교체,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500018021
0,150001803,탄환 교체,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500018031
0,150001804,탄환 교체,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500018041
0,150001805,탄환 교체,2028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500018051
0,150001901,팔콘리 마스터리,255,4500,7291,100,2028,10,231,150002001,0,0,0,0,0,0,0,0,1007,1,5001,1500019011
0,150001902,팔콘리 마스터리,255,6000,7291,150,2028,10,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500019021
0,150001903,팔콘리 마스터리,255,7500,7291,200,2028,10,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500019031
0,150001904,팔콘리 마스터리,255,9000,7291,250,2028,10,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500019041
0,150001905,팔콘리 마스터리,255,10500,7291,700,2028,10,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1500019051
0,150002001,블릿츠,255,70000,7291,900,2028,15,580,150001901,2091,3,545,71,2090,1,231,110001101,1007,4,5001,1500020011
0,150002002,블릿츠,255,73500,7291,1100,2028,15,580,150001901,2091,3,545,71,2090,1,0,0,1007,5,5001,1500020021
0,150002003,블릿츠,255,77000,7291,1300,2028,15,580,150001901,2091,3,545,71,2090,3,0,0,1007,6,5001,1500020031
0,150002004,블릿츠,255,80500,7291,1500,2028,15,580,150001901,2091,3,545,71,2090,3,0,0,1007,7,5001,1500020041
0,150002005,블릿츠,255,84000,7291,1700,2028,15,580,150001901,2091,3,545,71,2090,3,0,0,1007,8,5001,1500020051
0,150002006,블릿츠,255,87500,7291,1900,2028,15,580,150001901,2091,3,545,71,2090,3,0,0,1007,8,5001,1500020061
0,150002007,블릿츠,255,91000,7291,2100,2028,15,580,150001901,2091,3,545,71,2090,3,0,0,1007,8,5001,1500020071
0,150002008,블릿츠,255,94500,7291,2300,2028,15,580,150001901,2091,3,545,71,2090,3,0,0,1007,8,5001,1500020081
0,150002009,블릿츠,255,98000,7291,2500,2028,15,580,150001901,2091,3,545,71,2090,3,0,0,1007,8,5001,1500020091
0,150002010,블릿츠,255,101500,7291,2700,2028,15,580,150001901,2091,3,545,71,2090,3,0,0,1007,8,5001,1500020101
0,150002021,블릿츠 딜레이,2099,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,150002101,스나이핑 - [12_03] 전투밸런스,2080,50000,2089,2,541,1,545,120,2090,7,2028,15,9001,10000,0,0,1007,1,5001,1500021011
0,150002102,스나이핑 - [12_03] 전투밸런스,2080,50000,2089,3,541,1,545,120,2090,7,2028,15,9001,10000,0,0,1007,1,5001,1500021021
0,150002103,스나이핑 - [12_03] 전투밸런스,2080,50000,2089,4,541,1,545,120,2090,7,2028,15,9001,10000,0,0,1007,1,5001,1500021031
0,150002104,스나이핑 - [12_03] 전투밸런스,2080,50000,2089,5,541,1,545,120,2090,7,2028,15,9001,10000,0,0,1007,1,5001,1500021041
0,150002105,스나이핑 - [12_03] 전투밸런스,2080,60000,2089,6,541,1,545,120,2090,7,2028,15,9001,10000,0,0,1007,1,5001,1500021051
0,159999101,스텝 더 비트,2028,15,0,0,541,0,545,120,0,0,0,0,0,0,0,0,1007,4,5001,1599991011
0,159999201,헤드스핀,255,15000,7291,200,2028,20,2090,7,231,160000203,3607,1,0,0,0,0,1007,3,5001,1599992011
0,159999202,헤드스핀,255,17500,7291,240,2028,20,2090,7,0,0,3607,1,0,0,0,0,1007,4,5001,1599992021
0,159999203,헤드스핀,255,20000,7291,280,2028,20,2090,7,0,0,3607,1,0,0,0,0,1007,5,5001,1599992031
0,159999204,헤드스핀,255,22500,7291,320,2028,20,2090,7,0,0,3607,1,0,0,0,0,1007,5,5001,1599992041
0,159999205,헤드스핀,255,25000,7291,360,2028,20,2090,7,0,0,3607,1,0,0,0,0,1007,5,5001,1599992051
0,159999901,피버 1Lv(툴팁용 스킬),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,1599999011
0,159999902,피버 2Lv(툴팁용 스킬),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,1599999021
0,159999903,피버 3Lv(툴팁용 스킬),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,1599999031
0,160000001,스탠스,2028,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1600000011
0,160000002,스탠스,2028,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1600000021
0,160000003,스탠스,2028,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1600000031
0,160000004,스탠스,2028,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1600000041
0,160000005,스탠스,2028,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1600000051
0,160000101,메가 드릴 드라이브,255,20000,7291,300,2028,20,541,1,545,50,2090,1,591,30,231,160000401,1007,4,5001,1600001011
0,160000102,메가 드릴 드라이브,255,22500,7291,350,2028,20,541,1,545,50,2090,1,591,30,0,0,1007,6,5001,1600001021
0,160000103,메가 드릴 드라이브,255,25000,7291,400,2028,20,541,1,545,50,2090,3,591,30,0,0,1007,8,5001,1600001031
0,160000104,메가 드릴 드라이브,255,27500,7291,450,2028,20,541,1,545,50,2090,3,591,30,0,0,1007,10,5001,1600001041
0,160000105,메가 드릴 드라이브,255,30000,7291,500,2028,20,541,1,545,50,2090,3,591,30,0,0,1007,12,5001,1600001051
0,160000201,윈드밀,255,15000,7291,200,2028,20,541,0,545,71,2090,1,231,160000401,3607,1,1007,3,5001,1600002011
0,160000202,윈드밀,255,17500,7291,240,2028,20,541,0,545,71,2090,1,0,0,3607,1,1007,5,5001,1600002021
0,160000203,윈드밀,255,20000,7291,280,2028,20,541,0,545,71,2090,3,0,0,3607,1,1007,7,5001,1600002031
0,160000204,윈드밀,255,22500,7291,320,2028,20,541,0,545,71,2090,3,0,0,3607,1,1007,9,5001,1600002041
0,160000205,윈드밀,255,25000,7291,360,2028,20,541,0,545,71,2090,3,0,0,3607,1,1007,11,5001,1600002051
0,160000301,세븐,255,16000,7291,250,2028,10,2090,7,541,0,545,90,0,0,231,159999203,1007,5,5001,1600003011
0,160000302,세븐,255,18000,7291,280,2028,10,2090,7,541,0,545,90,0,0,0,0,1007,6,5001,1600003021
0,160000303,세븐,255,20000,7291,310,2028,10,2090,7,541,0,545,90,0,0,0,0,1007,7,5001,1600003031
0,160000304,세븐,255,22000,7291,340,2028,10,2090,7,541,0,545,90,0,0,0,0,1007,8,5001,1600003041
0,160000305,세븐,255,24000,7291,370,2028,10,2090,7,541,0,545,90,0,0,0,0,1007,9,5001,1600003051
0,160000306,세븐,255,26000,7291,400,2028,10,2090,7,541,0,545,90,0,0,0,0,1007,9,5001,1600003061
0,160000307,세븐,255,28000,7291,430,2028,10,2090,7,541,0,545,90,0,0,0,0,1007,9,5001,1600003071
0,160000308,세븐,255,30000,7291,460,2028,10,2090,7,541,0,545,90,0,0,0,0,1007,9,5001,1600003081
0,160000309,세븐,255,32000,7291,490,2028,10,2090,7,541,0,545,90,0,0,0,0,1007,9,5001,1600003091
0,160000310,세븐,255,34000,7291,520,2028,10,2090,7,541,0,545,90,0,0,0,0,1007,9,5001,1600003101
0,160000401,문 워크,2028,10,580,160000801,0,0,0,0,0,0,0,0,0,0,0,0,1007,3,5001,1600004011
0,160000501,프로보크,2028,15,2075,6000,2051,101020106,580,160001101,541,0,545,96,231,104301701,0,0,1007,10,5001,1600005011
0,160000502,프로보크,2028,15,2075,6500,2051,101020106,580,160001101,541,0,545,96,0,0,0,0,1007,10,5001,1600005021
0,160000503,프로보크,2028,15,2075,7000,2051,101020106,580,160001101,541,0,545,96,0,0,0,0,1007,10,5001,1600005031
