ResNo,Memo,IconPath,XmlPath,U,V,UVIndex,AddResNo1,AddResNo2,AddResNo3
83525100,[채소류]/가공/노란열매 채소 0,../Data/6_UI/icon/IconTech01.tga,.,12,12,132,0,0,0
83525110,[채소류]/가공/가치 없는 노란열매 채소 0,../Data/6_UI/icon/IconTech13.tga,.,12,12,39,0,0,0
83525120,[채소류]/가공/보통의 노란열매 채소 0,../Data/6_UI/icon/IconTech13.tga,.,12,12,40,0,0,0
83525130,[채소류]/가공/쓸만한 노란열매 채소 0,../Data/6_UI/icon/IconTech13.tga,.,12,12,41,0,0,0
83525140,[채소류]/가공/고급 노란열매 채소 0,../Data/6_UI/icon/IconTech13.tga,.,12,12,42,0,0,0
83525150,[채소류]/가공/최고급 노란열매 채소 0,../Data/6_UI/icon/IconTech13.tga,.,12,12,43,0,0,0
83525160,[채소류]/가공/축복 받은 노란열매 채소 0,../Data/6_UI/icon/IconTech13.tga,.,12,12,44,0,0,0
83526100,[채소류]/가공/보라열매 채소 0,../Data/6_UI/icon/IconTech01.tga,.,12,12,5,0,0,0
83526110,[채소류]/가공/가치 없는 보라열매 채소 0,../Data/6_UI/icon/IconTech13.tga,.,12,12,50,0,0,0
83526120,[채소류]/가공/보통의 보라열매 채소 0,../Data/6_UI/icon/IconTech13.tga,.,12,12,51,0,0,0
83526130,[채소류]/가공/쓸만한 보라열매 채소 0,../Data/6_UI/icon/IconTech13.tga,.,12,12,52,0,0,0
83526140,[채소류]/가공/고급 보라열매 채소 0,../Data/6_UI/icon/IconTech13.tga,.,12,12,53,0,0,0
83526150,[채소류]/가공/최고급 보라열매 채소 0,../Data/6_UI/icon/IconTech13.tga,.,12,12,54,0,0,0
83526160,[채소류]/가공/축복 받은 보라열매 채소 0,../Data/6_UI/icon/IconTech13.tga,.,12,12,55,0,0,0
83611110,[어류]/일반/구멍난 장화 0,../Data/6_UI/icon/IconTech01.tga,.,12,12,69,0,0,0
83612100,[어류]/일반/검은비늘고기 0,../Data/6_UI/icon/IconTech01.tga,.,12,12,70,0,0,0
83612110,[어류]/일반/가치 없는 검은비늘고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,1,0,0,0
83612120,[어류]/일반/보통의 검은비늘고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,2,0,0,0
83612130,[어류]/일반/쓸만한 검은비늘고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,3,0,0,0
83612140,[어류]/일반/고급 검은비늘고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,4,0,0,0
83612150,[어류]/일반/최고급 검은비늘고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,5,0,0,0
83612160,[어류]/일반/축복 받은 검은비늘고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,56,0,0,0
83613100,[어류]/일반/줄무늬고기 0,../Data/6_UI/icon/IconTech01.tga,.,12,12,71,0,0,0
83613110,[어류]/일반/가치 없는 줄무늬고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,12,0,0,0
83613120,[어류]/일반/보통의 줄무늬고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,13,0,0,0
83613130,[어류]/일반/쓸만한 줄무늬고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,14,0,0,0
83613140,[어류]/일반/고급 줄무늬고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,15,0,0,0
83613150,[어류]/일반/최고급 줄무늬고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,16,0,0,0
83613160,[어류]/일반/축복 받은 줄무늬고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,57,0,0,0
83614100,[어류]/일반/등푸른고기 0,../Data/6_UI/icon/IconTech01.tga,.,12,12,72,0,0,0
83614110,[어류]/일반/가치 없는 등푸른고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,23,0,0,0
83614120,[어류]/일반/보통의 등푸른고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,24,0,0,0
83614130,[어류]/일반/쓸만한 등푸른고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,25,0,0,0
83614140,[어류]/일반/고급 등푸른고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,26,0,0,0
83614150,[어류]/일반/최고급 등푸른고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,27,0,0,0
83614160,[어류]/일반/축복 받은 등푸른고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,58,0,0,0
83615100,[어류]/일반/붉은살고기 0,../Data/6_UI/icon/IconTech01.tga,.,12,12,73,0,0,0
83615110,[어류]/일반/가치 없는 붉은살고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,34,0,0,0
83615120,[어류]/일반/보통의 붉은살고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,35,0,0,0
83615130,[어류]/일반/쓸만한 붉은살고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,36,0,0,0
83615140,[어류]/일반/고급 붉은살고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,37,0,0,0
83615150,[어류]/일반/최고급 붉은살고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,38,0,0,0
83615160,[어류]/일반/축복 받은 붉은살고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,59,0,0,0
83616100,[어류]/일반/은빛큰입고기 0,../Data/6_UI/icon/IconTech01.tga,.,12,12,74,0,0,0
83616110,[어류]/일반/가치 없는 은빛큰입고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,45,0,0,0
83616120,[어류]/일반/보통의 은빛큰입고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,46,0,0,0
83616130,[어류]/일반/쓸만한 은빛큰입고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,47,0,0,0
83616140,[어류]/일반/고급 은빛큰입고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,48,0,0,0
83616150,[어류]/일반/최고급 은빛큰입고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,49,0,0,0
83616160,[어류]/일반/축복 받은 은빛큰입고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,60,0,0,0
83622100,[어류]/가공/손질한 검은비늘고기 0,../Data/6_UI/icon/IconTech02.tga,.,12,12,1,0,0,0
83622110,[어류]/가공/가치 없는 손질한 검은비늘고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,6,0,0,0
83622120,[어류]/가공/보통의 손질한 검은비늘고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,7,0,0,0
83622130,[어류]/가공/쓸만한 손질한 검은비늘고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,8,0,0,0
83622140,[어류]/가공/고급 손질한 검은비늘고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,9,0,0,0
83622150,[어류]/가공/최고급 손질한 검은비늘고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,10,0,0,0
83622160,[어류]/가공/축복 받은 손질한 검은비늘고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,11,0,0,0
83623100,[어류]/가공/손질한 줄무늬고기 0,../Data/6_UI/icon/IconTech02.tga,.,12,12,2,0,0,0
83623110,[어류]/가공/가치 없는 손질한 줄무늬고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,17,0,0,0
83623120,[어류]/가공/보통의 손질한 줄무늬고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,18,0,0,0
83623130,[어류]/가공/쓸만한 손질한 줄무늬고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,19,0,0,0
83623140,[어류]/가공/고급 손질한 줄무늬고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,20,0,0,0
83623150,[어류]/가공/최고급 손질한 줄무늬고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,21,0,0,0
83623160,[어류]/가공/축복 받은 손질한 줄무늬고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,22,0,0,0
83624100,[어류]/가공/손질한 등푸른고기 0,../Data/6_UI/icon/IconTech02.tga,.,12,12,3,0,0,0
83624110,[어류]/가공/가치 없는 손질한 등푸른고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,28,0,0,0
83624120,[어류]/가공/보통의 손질한 등푸른고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,29,0,0,0
83624130,[어류]/가공/쓸만한 손질한 등푸른고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,30,0,0,0
83624140,[어류]/가공/고급 손질한 등푸른고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,31,0,0,0
83624150,[어류]/가공/최고급 손질한 등푸른고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,32,0,0,0
83624160,[어류]/가공/축복 받은 손질한 등푸른고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,33,0,0,0
83625100,[어류]/가공/손질한 붉은살고기 0,../Data/6_UI/icon/IconTech02.tga,.,12,12,4,0,0,0
83625110,[어류]/가공/가치 없는 손질한 붉은살고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,39,0,0,0
83625120,[어류]/가공/보통의 손질한 붉은살고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,40,0,0,0
83625130,[어류]/가공/쓸만한 손질한 붉은살고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,41,0,0,0
83625140,[어류]/가공/고급 손질한 붉은살고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,42,0,0,0
83625150,[어류]/가공/최고급 손질한 붉은살고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,43,0,0,0
83625160,[어류]/가공/축복 받은 손질한 붉은살고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,44,0,0,0
83626100,[어류]/가공/손질한 은빛큰입고기 0,../Data/6_UI/icon/IconTech02.tga,.,12,12,5,0,0,0
83626110,[어류]/가공/가치 없는 손질한 은빛큰입고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,50,0,0,0
83626120,[어류]/가공/보통의 손질한 은빛큰입고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,51,0,0,0
83626130,[어류]/가공/쓸만한 손질한 은빛큰입고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,52,0,0,0
83626140,[어류]/가공/고급 손질한 은빛큰입고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,53,0,0,0
83626150,[어류]/가공/최고급 손질한 은빛큰입고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,54,0,0,0
83626160,[어류]/가공/축복 받은 손질한 은빛큰입고기 0,../Data/6_UI/icon/IconTech16.tga,.,12,12,55,0,0,0
83700010,[이벤트]1주년 기념 통나무,../Data/6_UI/icon/IconEvent003.tga,.,12,12,6,0,0,0
83700020,[이벤트]1주년 기념 광물,../Data/6_UI/icon/IconEvent003.tga,.,12,12,11,0,0,0
83700030,[이벤트]1주년 기념 수정 원석,../Data/6_UI/icon/IconEvent003.tga,.,12,12,10,0,0,0
83700040,[이벤트]1주년 기념 약초,../Data/6_UI/icon/IconEvent003.tga,.,12,12,8,0,0,0
83700050,[이벤트]1주년 기념 채소,../Data/6_UI/icon/IconEvent003.tga,.,12,12,9,0,0,0
83700060,[이벤트]1주년 기념 생선,../Data/6_UI/icon/IconEvent003.tga,.,12,12,7,0,0,0
83700070,[이벤트]1주년 기념 목재,../Data/6_UI/icon/IconEvent003.tga,.,12,12,12,0,0,0
83700080,[이벤트]1주년 기념 주괴,../Data/6_UI/icon/IconEvent003.tga,.,12,12,17,0,0,0
83700090,[이벤트]1주년 기념 수정,../Data/6_UI/icon/IconEvent003.tga,.,12,12,16,0,0,0
83700100,[이벤트]1주년 기념 약재,../Data/6_UI/icon/IconEvent003.tga,.,12,12,14,0,0,0
83700110,[이벤트]1주년 기념 열매채소,../Data/6_UI/icon/IconEvent003.tga,.,12,12,15,0,0,0
83700120,[이벤트]1주년 기념 손질한 생선,../Data/6_UI/icon/IconEvent003.tga,.,12,12,13,0,0,0
83700130,[이벤트]1주년 펫 제작도감,../Data/6_UI/icon/IconEvent003.tga,.,12,12,18,0,0,0
83700140,[이벤트]1주년 포션 제작도감,../Data/6_UI/icon/IconEvent003.tga,.,12,12,19,0,0,0
83700150,[이벤트]1주년 요리 제작도감,../Data/6_UI/icon/IconEvent003.tga,.,12,12,20,0,0,0
83700160,[이벤트]1주년 반지 제작도감,../Data/6_UI/icon/IconEvent003.tga,.,12,12,21,0,0,0
83700170,[이벤트]1주년 귀걸이 제작도감,../Data/6_UI/icon/IconEvent003.tga,.,12,12,22,0,0,0
83700180,[이벤트]1주년 목걸이 제작도감,../Data/6_UI/icon/IconEvent003.tga,.,12,12,23,0,0,0
83700190,[이벤트]1주년 액자 제작도감,../Data/6_UI/icon/IconEvent003.tga,.,12,12,24,0,0,0
83700200,[이벤트]1주년 동상 제작도감,../Data/6_UI/icon/IconEvent003.tga,.,12,12,25,0,0,0
85001010,'붉은 나무' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,11,0,0,0
85001020,'초록 나무' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,12,0,0,0
85001030,'회백 나무' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,13,0,0,0
85001040,'갈색 나무' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,14,0,0,0
85001050,'자색 나무' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,15,0,0,0
85002010,'동광석' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,16,0,0,0
85002020,'철광석' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,17,0,0,0
85002030,'은광석' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,18,0,0,0
85002040,'금광석' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,19,0,0,0
85002050,'백금광석' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,20,0,0,0
85003010,'유리수정 원석' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,21,0,0,0
85003020,'보라색수정 원석' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,22,0,0,0
85003030,'푸른수정 원석' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,23,0,0,0
85003040,'검은수정 원석' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,24,0,0,0
85003050,'무지개수정 원석' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,25,0,0,0
85004010,'흔한 약초' 채집도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,105,0,0,0
85004020,'산 약초' 채집도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,106,0,0,0
85004030,'별빛 약초' 채집도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,107,0,0,0
85004040,'달빛 약초' 채집도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,108,0,0,0
85004050,'햇빛 약초' 채집도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,109,0,0,0
85005010,'푸른잎 채소' 채집도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,120,0,0,0
85005020,'붉은잎 채소' 채집도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,121,0,0,0
85005030,'파란잎 채소' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,31,0,0,0
85005040,'노란잎 채소' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,32,0,0,0
85005050,'보라잎 채소' 채집도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,33,0,0,0
85006010,'검은비늘고기' 채집도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,110,0,0,0
85006020,'줄무늬고기' 채집도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,111,0,0,0
85006030,'등푸른고기' 채집도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,112,0,0,0
85006040,'붉은살고기' 채집도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,113,0,0,0
85006050,'은빛큰입고기' 채집도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,114,0,0,0
85011010,'붉은 나무 목재' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,95,0,0,0
85011020,'초록 나무 목재' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,96,0,0,0
85011030,'회백 나무 목재' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,97,0,0,0
85011040,'갈색 나무 목재' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,98,0,0,0
85011050,'자색 나무 목재' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,99,0,0,0
85012010,'구리 주괴' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,100,0,0,0
85012020,'철 주괴' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,101,0,0,0
85012030,'은 주괴' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,102,0,0,0
85012040,'금 주괴' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,103,0,0,0
85012050,'백금 주괴' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,104,0,0,0
85013010,'유리수정' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,115,0,0,0
85013020,'보라색수정' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,116,0,0,0
85013030,'푸른수정' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,117,0,0,0
85013040,'검은수정' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,118,0,0,0
85013050,'무지개수정' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,119,0,0,0
85014010,'흔한약초 약재' 가공도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,26,0,0,0
85014020,'산약초 약재' 가공도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,27,0,0,0
85014030,'별빛약초 약재' 가공도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,28,0,0,0
85014040,'달빛약초 약재' 가공도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,29,0,0,0
85014050,'햇빛약초 약재' 가공도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,30,0,0,0
85015010,'푸른열매 채소' 가공도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,34,0,0,0
85015020,'붉은열매 채소' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,123,0,0,0
85015030,'파란열매 채소' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,122,0,0,0
85015040,'노란열매 채소' 가공도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,35,0,0,0
85015050,'보라열매 채소' 가공도감,../Data/6_UI/icon/IconTech01.tga,.,12,12,124,0,0,0
85016010,'손질한 검은비늘고기' 가공도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,36,0,0,0
85016020,'손질한 줄무늬고기' 가공도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,37,0,0,0
85016030,'손질한 등푸른고기' 가공도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,38,0,0,0
85016040,'손질한 붉은살고기' 가공도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,39,0,0,0
85016050,'손질한 은빛큰입고기' 가공도감,../Data/6_UI/icon/IconTech02.tga,.,12,12,40,0,0,0
85020020,[2급]'인챈트전이' 구슬(무기)LV1~30제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,74,0,0,0
85020030,[3급]'인챈트전이' 구슬(무기)LV31~40제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,75,0,0,0
85020040,[4급]'인챈트전이' 구슬(무기)LV41~50제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,76,0,0,0
85020050,[5급]'인챈트전이' 구슬(무기)LV51~60제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,77,0,0,0
85020060,[6급]'인챈트전이' 구슬(무기)LV61~70제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,78,0,0,0
85020070,[7급]'인챈트전이' 구슬(무기)LV71~80제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,79,0,0,0
85020080,[8급] '인챈트전이' 구슬(무기) 제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,80,0,0,0
85020120,[2급]'인챈트전이' 구슬(방어구)LV1~30제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,84,0,0,0
85020130,[3급]'인챈트전이' 구슬(방어구)LV31~40제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,85,0,0,0
85020140,[4급]'인챈트전이' 구슬(방어구)LV41~50제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,86,0,0,0
85020150,[5급]'인챈트전이' 구슬(방어구)LV51~60제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,87,0,0,0
85020160,[6급]'인챈트전이' 구슬(방어구)LV61~70제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,88,0,0,0
85020170,[7급]'인챈트전이' 구슬(방어구)LV71~80제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,89,0,0,0
85020180,[8급] '인챈트전이' 구슬(방어구) 제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,90,0,0,0
85020220,[2급]'인챈트전이' 구슬(액세서리)LV1~30제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,94,0,0,0
85020230,[3급]'인챈트전이' 구슬(액세서리)LV31~40제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,95,0,0,0
85020240,[4급]'인챈트전이' 구슬(액세서리)LV41~50제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,96,0,0,0
85020250,[5급]'인챈트전이' 구슬(액세서리)LV51~60제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,97,0,0,0
85020260,[6급]'인챈트전이' 구슬(액세서리)LV61~70제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,98,0,0,0
85020270,[7급]'인챈트전이' 구슬(액세서리)LV71~80제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,99,0,0,0
85020370,[7급]'인챈트전이' 보호스크롤(무기)LV71~80제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,109,0,0,0
85020470,[7급]'인챈트전이' 보호스크롤(방어구)LV71~80제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,119,0,0,0
85020570,[7급]'인챈트전이' 보호스크롤(액세서리)LV71~80제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,129,0,0,0
85020620,[2급]옵션증폭기(무기)LV1~30제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,134,0,0,0
85020630,[3급]옵션증폭기(무기)LV31~40제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,135,0,0,0
85020640,[4급]옵션증폭기(무기)LV41~50제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,136,0,0,0
85020650,[5급]옵션증폭기(무기)LV51~60제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,137,0,0,0
85020660,[6급]옵션증폭기(무기)LV61~70제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,138,0,0,0
85020670,[7급]옵션증폭기(무기)LV71~80제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,139,0,0,0
85020680,[8급] 옵션증폭기(무기) 제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,140,0,0,0
85020720,[2급]옵션증폭기(방어구)LV1~30제작도감,../Data/6_UI/icon/IconTech04.tga,.,12,12,144,0,0,0
85020730,[3급]옵션증폭기(방어구)LV31~40제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,1,0,0,0
85020740,[4급]옵션증폭기(방어구)LV41~50제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,2,0,0,0
85020750,[5급]옵션증폭기(방어구)LV51~60제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,3,0,0,0
85020760,[6급]옵션증폭기(방어구)LV61~70제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,4,0,0,0
85020770,[7급]옵션증폭기(방어구)LV71~80제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,5,0,0,0
85020780,[8급] 옵션증폭기(방어구) 제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,6,0,0,0
85020820,[2급]옵션증폭기(액세서리)LV1~30제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,10,0,0,0
85020830,[3급]옵션증폭기(액세서리)LV31~40제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,11,0,0,0
85020840,[4급]옵션증폭기(액세서리)LV41~50제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,12,0,0,0
85020850,[5급]옵션증폭기(액세서리)LV51~60제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,13,0,0,0
85020860,[6급]옵션증폭기(액세서리)LV61~70제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,14,0,0,0
85020870,[7급]옵션증폭기(액세서리)LV71~80제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,15,0,0,0
85020880,[8급] 옵션증폭기(액세서리) 제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,16,0,0,0
85020970,[7급]'옵션증폭' 보호스크롤LV71~80제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,25,0,0,0
85021020,[2급]1★소켓생성 망치(무기)LV1~30제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,30,0,0,0
85021030,[3급]1★소켓생성 망치(무기)LV31~40제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,31,0,0,0
85021040,[4급]1★소켓생성 망치(무기)LV41~50제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,32,0,0,0
85021050,[5급]1★소켓생성 망치(무기)LV51~60제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,33,0,0,0
85021060,[6급]1★소켓생성 망치(무기)LV61~70제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,34,0,0,0
85021070,[7급]1★소켓생성 망치(무기)LV71~80제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,35,0,0,0
85021080,[8급] 1★소켓생성 망치(무기) 제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,36,0,0,0
85021120,[2급]1★소켓생성 망치(방어구)LV1~30제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,40,0,0,0
85021130,[3급]1★소켓생성 망치(방어구)LV31~40제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,41,0,0,0
85021140,[4급]1★소켓생성 망치(방어구)LV41~50제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,42,0,0,0
85021150,[5급]1★소켓생성 망치(방어구)LV51~60제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,43,0,0,0
85021160,[6급]1★소켓생성 망치(방어구)LV61~70제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,44,0,0,0
85021170,[7급]1★소켓생성 망치(방어구)LV71~80제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,45,0,0,0
85021180,[8급] 1★소켓생성 망치(방어구) 제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,46,0,0,0
85021220,[2급]1★소켓생성 망치(액세서리)LV1~30제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,50,0,0,0
85021230,[3급]1★소켓생성 망치(액세서리)LV31~40제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,51,0,0,0
85021240,[4급]1★소켓생성 망치(액세서리)LV41~50제작도감,../Data/6_UI/icon/IconTech05.tga,.,12,12,52,0,0,0
