NationCodeStr,SkillNo,Level,NameNo,RscNameNo,ActionName,Memo,Type,ClassLimit,DraClassLimit,LevelLimit,WeaponLimit,StateLimit,ParentSkill,Target,Range,CastTime,CoolTime,AnimationTime,MP,HP,EffectID,Abil01,Abil02,Abil03,Abil04,Abil05,Abil06,Abil07,Abil08,Abil09,Abil10,CmdStringNo,f_ActionCategory
0,105300204,4,105300201,105300201,a_Parring,패링,2,2105376,0,31,1,0,105300201,1,0,0,30000,1333,45,0,105300204,105300204,20906,20820,0,0,0,0,0,0,0,0,0
0,105300205,5,105300201,105300201,a_Parring,패링,2,2105376,0,34,1,0,105300201,1,0,0,30000,1333,50,0,105300205,105300205,20906,20820,0,0,0,0,0,0,0,0,0
0,105300206,6,105300201,105300201,a_Parring,패링,2,2105376,0,34,1,0,105300201,1,0,0,30000,1333,55,0,105300206,105300206,20906,20820,0,0,0,0,0,0,0,0,0
0,105300207,7,105300201,105300201,a_Parring,패링,2,2105376,0,34,1,0,105300201,1,0,0,30000,1333,60,0,105300207,105300207,20906,20820,0,0,0,0,0,0,0,0,0
0,105300208,8,105300201,105300201,a_Parring,패링,2,2105376,0,34,1,0,105300201,1,0,0,30000,1333,65,0,105300208,105300208,20906,20820,0,0,0,0,0,0,0,0,0
0,105300209,9,105300201,105300201,a_Parring,패링,2,2105376,0,34,1,0,105300201,1,0,0,30000,1333,70,0,105300209,105300209,20906,20820,0,0,0,0,0,0,0,0,0
0,105300210,10,105300201,105300201,a_Parring,패링,2,2105376,0,34,1,0,105300201,1,0,0,30000,1333,75,0,105300210,105300210,20906,20820,0,0,0,0,0,0,0,0,0
0,105300301,1,105300301,105300301,a_Weapon Freezing,웨폰 프리징,2,2105344,0,43,3,0,105300301,2,100,0,10000,600,50,0,105300301,105300301,20906,20820,0,0,0,0,0,20390,0,0,0
0,105300302,2,105300301,105300301,a_Weapon Freezing,웨폰 프리징,2,2105344,0,46,3,0,105300301,2,100,0,10000,600,55,0,105300302,105300302,20906,20820,0,0,0,0,0,20390,0,0,0
0,105300303,3,105300301,105300301,a_Weapon Freezing,웨폰 프리징,2,2105344,0,49,3,0,105300301,2,100,0,10000,600,60,0,105300303,105300303,20906,20820,0,0,0,0,0,20390,0,0,0
0,105300304,4,105300301,105300301,a_Weapon Freezing,웨폰 프리징,2,2105344,0,52,3,0,105300301,2,100,0,10000,600,65,0,105300304,105300304,20906,20820,0,0,0,0,0,20390,0,0,0
0,105300305,5,105300301,105300301,a_Weapon Freezing,웨폰 프리징,2,2105344,0,55,3,0,105300301,2,100,0,10000,600,70,0,105300305,105300305,20906,20820,0,0,0,0,0,20390,0,0,0
0,105300306,6,105300301,105300301,a_Weapon Freezing,웨폰 프리징,2,2105344,0,55,3,0,105300301,2,100,0,10000,600,75,0,105300306,105300306,20906,20820,0,0,0,0,0,20390,0,0,0
0,105300307,7,105300301,105300301,a_Weapon Freezing,웨폰 프리징,2,2105344,0,55,3,0,105300301,2,100,0,10000,600,80,0,105300307,105300307,20906,20820,0,0,0,0,0,20390,0,0,0
0,105300308,8,105300301,105300301,a_Weapon Freezing,웨폰 프리징,2,2105344,0,55,3,0,105300301,2,100,0,10000,600,85,0,105300308,105300308,20906,20820,0,0,0,0,0,20390,0,0,0
0,105300309,9,105300301,105300301,a_Weapon Freezing,웨폰 프리징,2,2105344,0,55,3,0,105300301,2,100,0,10000,600,90,0,105300309,105300309,20906,20820,0,0,0,0,0,20390,0,0,0
0,105300310,10,105300301,105300301,a_Weapon Freezing,웨폰 프리징,2,2105344,0,55,3,0,105300301,2,100,0,10000,600,95,0,105300310,105300310,20906,20820,0,0,0,0,0,20390,0,0,0
0,105300401,1,105300401,105300401,a_Spear Jab,스피어 잽,2,2105376,0,22,3,0,105300401,2,90,0,5000,1733,40,0,105300401,105300401,20906,20820,20883,0,20800,0,0,20330,0,0,0
0,105300402,2,105300401,105300401,a_Spear Jab,스피어 잽,2,2105376,0,25,3,0,105300401,2,93,0,5000,1733,43,0,105300402,105300402,20906,20820,20883,0,20800,0,0,20330,0,0,0
0,105300403,3,105300401,105300401,a_Spear Jab,스피어 잽,2,2105376,0,28,3,0,105300401,2,96,0,5000,1733,46,0,105300403,105300403,20906,20820,20883,0,20800,0,0,20330,0,0,0
0,105300404,4,105300401,105300401,a_Spear Jab,스피어 잽,2,2105376,0,31,3,0,105300401,2,99,0,5000,1733,49,0,105300404,105300404,20906,20820,20883,0,20800,0,0,20330,0,0,0
0,105300405,5,105300401,105300401,a_Spear Jab,스피어 잽,2,2105376,0,34,3,0,105300401,2,102,0,5000,1733,52,0,105300405,105300405,20906,20820,20883,0,20800,0,0,20330,0,0,0
0,105300406,6,105300401,105300401,a_Spear Jab,스피어 잽,2,2105376,0,34,3,0,105300401,2,104,0,5000,1733,55,0,105300406,105300406,20906,20820,20883,0,20800,0,0,20330,0,0,0
0,105300407,7,105300401,105300401,a_Spear Jab,스피어 잽,2,2105376,0,34,3,0,105300401,2,106,0,5000,1733,58,0,105300407,105300407,20906,20820,20883,0,20800,0,0,20330,0,0,0
0,105300408,8,105300401,105300401,a_Spear Jab,스피어 잽,2,2105376,0,34,3,0,105300401,2,108,0,5000,1733,61,0,105300408,105300408,20906,20820,20883,0,20800,0,0,20330,0,0,0
0,105300409,9,105300401,105300401,a_Spear Jab,스피어 잽,2,2105376,0,34,3,0,105300401,2,110,0,5000,1733,64,0,105300409,105300409,20906,20820,20883,0,20800,0,0,20330,0,0,0
0,105300410,10,105300401,105300401,a_Spear Jab,스피어 잽,2,2105376,0,34,3,0,105300401,2,112,0,5000,1733,67,0,105300410,105300410,20906,20820,20883,0,20800,0,0,20330,0,0,0
0,105300501,1,105300501,105300501,a_Joint Break,조인트 브레이크,2,2105344,0,42,3,0,105300501,2,105,0,5000,1000,60,0,105300501,105300501,20906,20820,20893,0,0,0,0,20390,0,0,0
0,105300502,2,105300501,105300501,a_Joint Break,조인트 브레이크,2,2105344,0,45,3,0,105300501,2,105,0,5000,1000,65,0,105300502,105300502,20906,20820,20893,0,0,0,0,20390,0,0,0
0,105300503,3,105300501,105300501,a_Joint Break,조인트 브레이크,2,2105344,0,48,3,0,105300501,2,105,0,5000,1000,70,0,105300503,105300503,20906,20820,20893,0,0,0,0,20390,0,0,0
0,105300504,4,105300501,105300501,a_Joint Break,조인트 브레이크,2,2105344,0,51,3,0,105300501,2,105,0,5000,1000,75,0,105300504,105300504,20906,20820,20893,0,0,0,0,20390,0,0,0
0,105300505,5,105300501,105300501,a_Joint Break,조인트 브레이크,2,2105344,0,54,3,0,105300501,2,105,0,5000,1000,80,0,105300505,105300505,20906,20820,20893,0,0,0,0,20390,0,0,0
0,105300601,1,105300601,105300601,a_Revenge,리벤지,2,2105376,0,23,3,0,105300601,1,0,0,90000,1333,320,0,105300601,105300601,20906,20820,0,0,0,0,0,0,0,0,0
0,105300602,2,105300601,105300601,a_Revenge,리벤지,2,2105376,0,26,3,0,105300601,1,0,0,120000,1333,400,0,105300602,105300602,20906,20820,0,0,0,0,0,0,0,0,0
0,105300603,3,105300601,105300601,a_Revenge,리벤지,2,2105376,0,29,3,0,105300601,1,0,0,150000,1333,480,0,105300603,105300603,20906,20820,0,0,0,0,0,0,0,0,0
0,105300604,4,105300601,105300601,a_Revenge,리벤지,2,2105376,0,32,3,0,105300601,1,0,0,180000,1333,560,0,105300604,105300604,20906,20820,0,0,0,0,0,0,0,0,0
0,105300605,5,105300601,105300601,a_Revenge,리벤지,2,2105376,0,35,3,0,105300601,1,0,0,210000,1333,640,0,105300605,105300605,20906,20820,0,0,0,0,0,0,0,0,0
0,105300701,1,105300701,105300701,a_Shield Mastery,쉴드 마스터리,3,2105376,0,20,3,0,105300701,1,0,0,0,0,0,0,105300701,105300701,20906,20820,0,0,0,0,0,0,0,0,0
0,105300702,2,105300701,105300701,a_Shield Mastery,쉴드 마스터리,3,2105376,0,23,3,0,105300701,1,0,0,0,0,0,0,105300702,105300702,20906,20820,0,0,0,0,0,0,0,0,0
0,105300703,3,105300701,105300701,a_Shield Mastery,쉴드 마스터리,3,2105376,0,26,3,0,105300701,1,0,0,0,0,0,0,105300703,105300703,20906,20820,0,0,0,0,0,0,0,0,0
0,105300704,4,105300701,105300701,a_Shield Mastery,쉴드 마스터리,3,2105376,0,29,3,0,105300701,1,0,0,0,0,0,0,105300704,105300704,20906,20820,0,0,0,0,0,0,0,0,0
0,105300705,5,105300701,105300701,a_Shield Mastery,쉴드 마스터리,3,2105376,0,32,3,0,105300701,1,0,0,0,0,0,0,105300705,105300705,20906,20820,0,0,0,0,0,0,0,0,0
0,105300706,6,105300701,105300701,a_Shield Mastery,쉴드 마스터리,3,2105376,0,32,3,0,105300701,1,0,0,0,0,0,0,105300706,105300706,20906,20820,0,0,0,0,0,0,0,0,0
0,105300707,7,105300701,105300701,a_Shield Mastery,쉴드 마스터리,3,2105376,0,32,3,0,105300701,1,0,0,0,0,0,0,105300707,105300707,20906,20820,0,0,0,0,0,0,0,0,0
0,105300708,8,105300701,105300701,a_Shield Mastery,쉴드 마스터리,3,2105376,0,32,3,0,105300701,1,0,0,0,0,0,0,105300708,105300708,20906,20820,0,0,0,0,0,0,0,0,0
0,105300709,9,105300701,105300701,a_Shield Mastery,쉴드 마스터리,3,2105376,0,32,3,0,105300701,1,0,0,0,0,0,0,105300709,105300709,20906,20820,0,0,0,0,0,0,0,0,0
0,105300710,10,105300701,105300701,a_Shield Mastery,쉴드 마스터리,3,2105376,0,32,3,0,105300701,1,0,0,0,0,0,0,105300710,105300710,20906,20820,0,0,0,0,0,0,0,0,0
0,105300801,1,105300801,105300801,a_Adv Sword Mastery,어드벤스드 소드 마스터리,3,4210752,0,20,2,0,105300801,1,0,0,0,0,0,0,105300801,105300801,20906,20820,0,0,0,0,0,0,0,0,0
0,105300802,2,105300801,105300801,a_Adv Sword Mastery,어드벤스드 소드 마스터리,3,4210752,0,23,2,0,105300801,1,0,0,0,0,0,0,105300802,105300802,20906,20820,0,0,0,0,0,0,0,0,0
0,105300803,3,105300801,105300801,a_Adv Sword Mastery,어드벤스드 소드 마스터리,3,4210752,0,26,2,0,105300801,1,0,0,0,0,0,0,105300803,105300803,20906,20820,0,0,0,0,0,0,0,0,0
0,105300804,4,105300801,105300801,a_Adv Sword Mastery,어드벤스드 소드 마스터리,3,4210752,0,29,2,0,105300801,1,0,0,0,0,0,0,105300804,105300804,20906,20820,0,0,0,0,0,0,0,0,0
0,105300805,5,105300801,105300801,a_Adv Sword Mastery,어드벤스드 소드 마스터리,3,4210752,0,32,2,0,105300801,1,0,0,0,0,0,0,105300805,105300805,20906,20820,0,0,0,0,0,0,0,0,0
0,105300806,6,105300801,105300801,a_Adv Sword Mastery,어드벤스드 소드 마스터리,3,4210752,0,32,2,0,105300801,1,0,0,0,0,0,0,105300806,105300806,20906,20820,0,0,0,0,0,0,0,0,0
0,105300807,7,105300801,105300801,a_Adv Sword Mastery,어드벤스드 소드 마스터리,3,4210752,0,32,2,0,105300801,1,0,0,0,0,0,0,105300807,105300807,20906,20820,0,0,0,0,0,0,0,0,0
0,105300808,8,105300801,105300801,a_Adv Sword Mastery,어드벤스드 소드 마스터리,3,4210752,0,32,2,0,105300801,1,0,0,0,0,0,0,105300808,105300808,20906,20820,0,0,0,0,0,0,0,0,0
0,105300809,9,105300801,105300801,a_Adv Sword Mastery,어드벤스드 소드 마스터리,3,4210752,0,32,2,0,105300801,1,0,0,0,0,0,0,105300809,105300809,20906,20820,0,0,0,0,0,0,0,0,0
0,105300810,10,105300801,105300801,a_Adv Sword Mastery,어드벤스드 소드 마스터리,3,4210752,0,32,2,0,105300801,1,0,0,0,0,0,0,105300810,105300810,20906,20820,0,0,0,0,0,0,0,0,0
0,105300901,1,105300901,105300901,a_HP Recovery,HP 회복력 향상,3,4210752,0,22,3,0,105300901,1,0,0,0,0,0,0,105300901,105300901,20906,20820,0,0,0,0,0,0,0,0,0
0,105300902,2,105300901,105300901,a_HP Recovery,HP 회복력 향상,3,4210752,0,25,3,0,105300901,1,0,0,0,0,0,0,105300902,105300902,20906,20820,0,0,0,0,0,0,0,0,0
0,105300903,3,105300901,105300901,a_HP Recovery,HP 회복력 향상,3,4210752,0,28,3,0,105300901,1,0,0,0,0,0,0,105300903,105300903,20906,20820,0,0,0,0,0,0,0,0,0
0,105300904,4,105300901,105300901,a_HP Recovery,HP 회복력 향상,3,4210752,0,31,3,0,105300901,1,0,0,0,0,0,0,105300904,105300904,20906,20820,0,0,0,0,0,0,0,0,0
0,105300905,5,105300901,105300901,a_HP Recovery,HP 회복력 향상,3,4210752,0,34,3,0,105300901,1,0,0,0,0,0,0,105300905,105300905,20906,20820,0,0,0,0,0,0,0,0,0
0,105300906,6,105300901,105300901,a_HP Recovery,HP 회복력 향상,3,4210752,0,34,3,0,105300901,1,0,0,0,0,0,0,105300906,105300906,20906,20820,0,0,0,0,0,0,0,0,0
0,105300907,7,105300901,105300901,a_HP Recovery,HP 회복력 향상,3,4210752,0,34,3,0,105300901,1,0,0,0,0,0,0,105300907,105300907,20906,20820,0,0,0,0,0,0,0,0,0
0,105300908,8,105300901,105300901,a_HP Recovery,HP 회복력 향상,3,4210752,0,34,3,0,105300901,1,0,0,0,0,0,0,105300908,105300908,20906,20820,0,0,0,0,0,0,0,0,0
0,105300909,9,105300901,105300901,a_HP Recovery,HP 회복력 향상,3,4210752,0,34,3,0,105300901,1,0,0,0,0,0,0,105300909,105300909,20906,20820,0,0,0,0,0,0,0,0,0
0,105300910,10,105300901,105300901,a_HP Recovery,HP 회복력 향상,3,4210752,0,34,3,0,105300901,1,0,0,0,0,0,0,105300910,105300910,20906,20820,0,0,0,0,0,0,0,0,0
0,105400001,1,105400001,105400001,a_Body Activation,바디 액티베이션,3,2105376,0,27,0,0,105400001,1,0,0,0,0,0,0,105400001,105400001,20906,20820,0,0,0,0,0,0,0,0,0
0,105400002,2,105400001,105400001,a_Body Activation,바디 액티베이션,3,2105376,0,30,0,0,105400001,1,0,0,0,0,0,0,105400002,105400002,20906,20820,0,0,0,0,0,0,0,0,0
0,105400003,3,105400001,105400001,a_Body Activation,바디 액티베이션,3,2105376,0,33,0,0,105400001,1,0,0,0,0,0,0,105400003,105400003,20906,20820,0,0,0,0,0,0,0,0,0
0,105400004,4,105400001,105400001,a_Body Activation,바디 액티베이션,3,2105376,0,36,0,0,105400001,1,0,0,0,0,0,0,105400004,105400004,20906,20820,0,0,0,0,0,0,0,0,0
0,105400005,5,105400001,105400001,a_Body Activation,바디 액티베이션,3,2105376,0,39,0,0,105400001,1,0,0,0,0,0,0,105400005,105400005,20906,20820,0,0,0,0,0,0,0,0,0
0,105400006,6,105400001,105400001,a_Body Activation,바디 액티베이션,3,2105376,0,39,0,0,105400001,1,0,0,0,0,0,0,105400006,105400006,20906,20820,0,0,0,0,0,0,0,0,0
0,105400007,7,105400001,105400001,a_Body Activation,바디 액티베이션,3,2105376,0,39,0,0,105400001,1,0,0,0,0,0,0,105400007,105400007,20906,20820,0,0,0,0,0,0,0,0,0
0,105400008,8,105400001,105400001,a_Body Activation,바디 액티베이션,3,2105376,0,39,0,0,105400001,1,0,0,0,0,0,0,105400008,105400008,20906,20820,0,0,0,0,0,0,0,0,0
0,105400009,9,105400001,105400001,a_Body Activation,바디 액티베이션,3,2105376,0,39,0,0,105400001,1,0,0,0,0,0,0,105400009,105400009,20906,20820,0,0,0,0,0,0,0,0,0
0,105400010,10,105400001,105400001,a_Body Activation,바디 액티베이션,3,2105376,0,39,0,0,105400001,1,0,0,0,0,0,0,105400010,105400010,20906,20820,0,0,0,0,0,0,0,0,0
0,105400101,1,105400101,105400101,a_chainshield,체인 쉴드 (소환),2,2105344,0,46,3,0,105400101,2,100,0,11000,0,50,0,0,105400101,20820,20906,0,0,0,0,0,0,0,0,0
0,105400102,2,105400101,105400101,a_chainshield,체인 쉴드 (소환),2,2105344,0,47,3,0,105400101,2,100,0,10000,0,60,0,0,105400102,20820,20906,0,0,0,0,0,0,0,0,0
0,105400103,3,105400101,105400101,a_chainshield,체인 쉴드 (소환),2,2105344,0,48,3,0,105400101,2,100,0,9000,0,70,0,0,105400103,20820,20906,0,0,0,0,0,0,0,0,0
0,105400201,1,105400201,105400201,a_chainshield_play,체인 쉴드 (발동),2,2105344,0,0,3,0,105400201,2,100,0,100,0,0,0,0,105400201,20820,20930,20889,20882,30009,30100,0,0,0,0,0
0,105400202,2,105400301,105400301,a_chainshield_play,체인 쉴드 (발동),2,2105344,0,0,3,0,105400301,2,100,0,100,0,0,0,0,105400202,20820,20930,20889,20882,30009,30100,0,0,0,0,0
0,105400203,3,105400301,105400301,a_chainshield_play,체인 쉴드 (발동),2,2105344,0,0,3,0,105400301,2,100,0,100,0,0,0,0,105400203,20820,20930,20889,20882,30009,30100,0,0,0,0,0
0,105400301,1,105400301,105400301,a_mega_stormblade,메가 스톰 블레이드,2,2105344,0,50,3,2,105400301,2,110,0,5000,0,70,0,0,105400301,21000,20906,20889,20882,30009,0,0,0,0,0,0
0,105400302,2,105400301,105400301,a_mega_stormblade,메가 스톰 블레이드,2,2105344,0,52,3,2,105400301,2,110,0,5000,0,85,0,0,105400302,21000,20906,20889,20882,30009,0,0,0,0,0,0
0,105400303,3,105400301,105400301,a_mega_stormblade,메가 스톰 블레이드,2,2105344,0,54,3,2,105400301,2,110,0,5000,0,100,0,0,105400303,21000,20906,20889,20882,30009,0,0,0,0,0,0
0,105400401,1,105400401,105400401,a_shieldstrike,쉴드 스트라이크,2,2105344,0,43,3,0,105400401,2,115,0,10000,0,85,0,0,105400401,20820,20906,0,0,0,0,0,20390,0,0,0
0,105400402,2,105400401,105400401,a_shieldstrike,쉴드 스트라이크,2,2105344,0,46,3,0,105400401,2,115,0,9000,0,90,0,0,105400402,20820,20906,0,0,0,0,0,20390,0,0,0
0,105400403,3,105400401,105400401,a_shieldstrike,쉴드 스트라이크,2,2105344,0,49,3,0,105400401,2,115,0,8000,0,100,0,0,105400403,20820,20906,0,0,0,0,0,20390,0,0,0
0,105400501,1,105400501,105400501,a_hitrate_up,필중,2,2105344,0,41,3,0,105400501,1,100,500,180000,0,150,0,105400501,105400501,20820,20906,0,0,0,0,0,0,0,0,0
0,105400502,2,105400501,105400501,a_hitrate_up,필중,2,2105344,0,43,3,0,105400501,1,100,500,180000,0,155,0,105400502,105400502,20820,20906,0,0,0,0,0,0,0,0,0
0,105400503,3,105400501,105400501,a_hitrate_up,필중,2,2105344,0,45,3,0,105400501,1,100,500,180000,0,160,0,105400503,105400503,20820,20906,0,0,0,0,0,0,0,0,0
0,105500501,1,105500501,105500501,a_Aura Activation,오라 발현,3,2105344,0,40,3,0,105500501,1,0,0,0,0,0,0,105500501,105500501,20906,20820,0,0,0,0,0,0,0,0,0
0,105500601,1,105500601,105500601,a_Cross Cut,크로스 컷,2,2105344,0,48,3,0,105500601,2,144,0,5000,933,100,0,105500601,105500601,20906,20820,20883,30015,0,0,0,20390,0,0,0
0,105500602,2,105500601,105500601,a_Cross Cut,크로스 컷,2,2105344,0,51,3,0,105500601,2,144,0,5000,933,110,0,105500602,105500602,20906,20820,20883,30015,0,0,0,20390,0,0,0
0,105500603,3,105500601,105500601,a_Cross Cut,크로스 컷,2,2105344,0,54,3,0,105500601,2,144,0,5000,933,120,0,105500603,105500603,20906,20820,20883,30015,0,0,0,20390,0,0,0
0,105500604,4,105500601,105500601,a_Cross Cut,크로스 컷,2,2105344,0,57,3,0,105500601,2,144,0,5000,933,130,0,105500604,105500604,20906,20820,20883,30015,0,0,0,20390,0,0,0
0,105500605,5,105500601,105500601,a_Cross Cut,크로스 컷,2,2105344,0,60,3,0,105500601,2,144,0,5000,933,140,0,105500605,105500605,20906,20820,20883,30015,0,0,0,20390,0,0,0
0,105500701,1,105500701,105500701,a_Pressure,프레셔,2,2105376,0,27,3,0,105500701,2,74,0,7000,267,70,0,105500701,105500701,20906,20820,20893,30008,0,0,0,20370,0,0,0
0,105500702,2,105500701,105500701,a_Pressure,프레셔,2,2105376,0,30,3,0,105500701,2,74,0,7000,267,75,0,105500702,105500702,20906,20820,20893,30008,0,0,0,20370,0,0,0
0,105500703,3,105500701,105500701,a_Pressure,프레셔,2,2105376,0,33,3,0,105500701,2,74,0,7000,267,80,0,105500703,105500703,20906,20820,20884,30008,0,0,0,20370,0,0,0
0,105500704,4,105500701,105500701,a_Pressure,프레셔,2,2105376,0,36,3,0,105500701,2,74,0,7000,267,85,0,105500704,105500704,20906,20820,20884,30008,0,0,0,20370,0,0,0
0,105500705,5,105500701,105500701,a_Pressure,프레셔,2,2105376,0,39,3,0,105500701,2,74,0,7000,267,90,0,105500705,105500705,20906,20820,20886,30008,0,0,0,20370,0,0,0
0,105500706,6,105500701,105500701,a_Pressure,프레셔,2,2105376,0,39,3,0,105500701,2,74,0,7000,267,95,0,105500706,105500706,20906,20820,20886,30008,0,0,0,20370,0,0,0
0,105500707,7,105500701,105500701,a_Pressure,프레셔,2,2105376,0,39,3,0,105500701,2,74,0,7000,267,100,0,105500707,105500707,20906,20820,20886,30008,0,0,0,20370,0,0,0
0,105500708,8,105500701,105500701,a_Pressure,프레셔,2,2105376,0,39,3,0,105500701,2,74,0,7000,267,105,0,105500708,105500708,20906,20820,20886,30008,0,0,0,20370,0,0,0
0,105500709,9,105500701,105500701,a_Pressure,프레셔,2,2105376,0,39,3,0,105500701,2,74,0,7000,267,110,0,105500709,105500709,20906,20820,20886,30008,0,0,0,20370,0,0,0
0,105500710,10,105500701,105500701,a_Pressure,프레셔,2,2105376,0,39,3,0,105500701,2,74,0,7000,267,115,0,105500710,105500710,20906,20820,20886,30008,0,0,0,20370,0,0,0
0,105500801,1,105500801,105500801,a_Barricade,바리케이드,4,2105344,0,43,3,0,105500801,1,0,0,30000,667,45,0,105500801,105500801,20906,20820,0,0,0,0,0,0,0,0,0
0,105500802,2,105500801,105500801,a_Barricade,바리케이드,4,2105344,0,46,3,0,105500801,1,0,0,30000,667,50,0,105500802,105500802,20906,20820,0,0,0,0,0,0,0,0,0
0,105500803,3,105500801,105500801,a_Barricade,바리케이드,4,2105344,0,49,3,0,105500801,1,0,0,30000,667,55,0,105500803,105500803,20906,20820,0,0,0,0,0,0,0,0,0
0,105500804,4,105500801,105500801,a_Barricade,바리케이드,4,2105344,0,52,3,0,105500801,1,0,0,30000,667,60,0,105500804,105500804,20906,20820,0,0,0,0,0,0,0,0,0
0,105500805,5,105500801,105500801,a_Barricade,바리케이드,4,2105344,0,55,3,0,105500801,1,0,0,30000,667,65,0,105500805,105500805,20906,20820,0,0,0,0,0,0,0,0,0
0,105500901,1,105500901,105500901,a_Recovery Aura,리커버리 블레싱,2,2105344,0,41,3,0,105500901,5,144,1000,90000,300,100,0,105500901,105500901,20908,20820,0,0,0,0,0,0,0,0,0
0,105500902,2,105500901,105500901,a_Recovery Aura,리커버리 블레싱,2,2105344,0,44,3,0,105500901,5,144,1000,110000,300,120,0,105500902,105500902,20908,20820,0,0,0,0,0,0,0,0,0
0,105500903,3,105500901,105500901,a_Recovery Aura,리커버리 블레싱,2,2105344,0,47,3,0,105500901,5,144,1000,130000,300,140,0,105500903,105500903,20908,20820,0,0,0,0,0,0,0,0,0
0,105500904,4,105500901,105500901,a_Recovery Aura,리커버리 블레싱,2,2105344,0,50,3,0,105500901,5,144,1000,150000,300,160,0,105500904,105500904,20908,20820,0,0,0,0,0,0,0,0,0
0,105500905,5,105500901,105500901,a_Recovery Aura,리커버리 블레싱,2,2105344,0,53,3,0,105500901,5,144,1000,170000,300,180,0,105500905,105500905,20908,20820,0,0,0,0,0,0,0,0,0
0,105500906,6,105500901,105500901,a_Recovery Aura,리커버리 블레싱,2,2105344,0,53,3,0,105500901,5,144,1000,170000,300,200,0,105500906,105500906,20908,20820,0,0,0,0,0,0,0,0,0
0,105500907,7,105500901,105500901,a_Recovery Aura,리커버리 블레싱,2,2105344,0,53,3,0,105500901,5,144,1000,170000,300,220,0,105500907,105500907,20908,20820,0,0,0,0,0,0,0,0,0
0,105500908,8,105500901,105500901,a_Recovery Aura,리커버리 블레싱,2,2105344,0,53,3,0,105500901,5,144,1000,170000,300,240,0,105500908,105500908,20908,20820,0,0,0,0,0,0,0,0,0
0,105500909,9,105500901,105500901,a_Recovery Aura,리커버리 블레싱,2,2105344,0,53,3,0,105500901,5,144,1000,170000,300,260,0,105500909,105500909,20908,20820,0,0,0,0,0,0,0,0,0
0,105500910,10,105500901,105500901,a_Recovery Aura,리커버리 블레싱,2,2105344,0,53,3,0,105500901,5,144,1000,170000,300,280,0,105500910,105500910,20908,20820,0,0,0,0,0,0,0,0,0
0,105501001,1,105501001,105501001,a_Time Reverse,타임 리버스 오라,4,2105344,0,41,3,0,105501001,1,0,0,100,300,20,0,105501001,105501001,20906,20820,30110,0,0,0,0,0,0,0,0
0,105501002,2,105501001,105501001,a_Time Reverse,타임 리버스 오라,4,2105344,0,44,3,0,105501001,1,0,0,100,300,20,0,105501002,105501002,20906,20820,30110,0,0,0,0,0,0,0,0
0,105501003,3,105501001,105501001,a_Time Reverse,타임 리버스 오라,4,2105344,0,47,3,0,105501001,1,0,0,100,300,20,0,105501003,105501003,20906,20820,30110,0,0,0,0,0,0,0,0
0,105501004,4,105501001,105501001,a_Time Reverse,타임 리버스 오라,4,2105344,0,50,3,0,105501001,1,0,0,100,300,20,0,105501004,105501004,20906,20820,30110,0,0,0,0,0,0,0,0
0,105501005,5,105501001,105501001,a_Time Reverse,타임 리버스 오라,4,2105344,0,53,3,0,105501001,1,0,0,100,300,20,0,105501005,105501005,20906,20820,30110,0,0,0,0,0,0,0,0
0,105501101,1,105501101,105501101,a_Offecsive Aura,오펜시브 오라,4,2105344,0,43,3,0,105501101,1,0,0,100,300,20,0,105501101,105501101,20906,20820,0,0,0,0,0,0,0,0,0
0,105501102,2,105501101,105501101,a_Offecsive Aura,오펜시브 오라,4,2105344,0,46,3,0,105501101,1,0,0,100,300,20,0,105501102,105501102,20906,20820,0,0,0,0,0,0,0,0,0
0,105501103,3,105501101,105501101,a_Offecsive Aura,오펜시브 오라,4,2105344,0,49,3,0,105501101,1,0,0,100,300,20,0,105501103,105501103,20906,20820,0,0,0,0,0,0,0,0,0
0,105501104,4,105501101,105501101,a_Offecsive Aura,오펜시브 오라,4,2105344,0,52,3,0,105501101,1,0,0,100,300,20,0,105501104,105501104,20906,20820,0,0,0,0,0,0,0,0,0
0,105501105,5,105501101,105501101,a_Offecsive Aura,오펜시브 오라,4,2105344,0,55,3,0,105501101,1,0,0,100,300,20,0,105501105,105501105,20906,20820,0,0,0,0,0,0,0,0,0
0,105501201,1,105501201,105501201,a_Defensive Aura,디펜시브 오라,4,2105344,0,43,3,0,105501201,5,0,0,100,300,20,0,105501201,105501201,20906,20820,0,0,0,0,0,0,0,0,0
0,105501202,2,105501201,105501201,a_Defensive Aura,디펜시브 오라,4,2105344,0,46,3,0,105501201,5,0,0,100,300,20,0,105501202,105501202,20906,20820,0,0,0,0,0,0,0,0,0
0,105501203,3,105501201,105501201,a_Defensive Aura,디펜시브 오라,4,2105344,0,49,3,0,105501201,5,0,0,100,300,20,0,105501203,105501203,20906,20820,0,0,0,0,0,0,0,0,0
0,105501204,4,105501201,105501201,a_Defensive Aura,디펜시브 오라,4,2105344,0,52,3,0,105501201,5,0,0,100,300,20,0,105501204,105501204,20906,20820,0,0,0,0,0,0,0,0,0
0,105501205,5,105501201,105501201,a_Defensive Aura,디펜시브 오라,4,2105344,0,55,3,0,105501201,5,0,0,100,300,20,0,105501205,105501205,20906,20820,0,0,0,0,0,0,0,0,0
