NationCodeStr,Memo,NpcGuid,Menu,OrderIndex,ItemNo,ItemCount,Gem1,GemCount1,Gem2,GemCount2,Gem3,GemCount3,Gem4,GemCount4,Gem5,GemCount5,
0,[15아이템조합Tree] [8급]4★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515380,1,79515280,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]6★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515520,1,79515420,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]6★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515530,1,79515430,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]6★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515540,1,79515440,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]6★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515550,1,79515450,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]6★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515560,1,79515460,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]6★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515570,1,79515470,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]6★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515580,1,79515480,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]7★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515620,1,79515520,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]7★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515630,1,79515530,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]7★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515640,1,79515540,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]7★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515650,1,79515550,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]7★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515660,1,79515560,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]7★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515670,1,79515570,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]7★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515680,1,79515580,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]8★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515720,1,79515620,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]8★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515730,1,79515630,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]8★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515740,1,79515640,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]8★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515750,1,79515650,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]8★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515760,1,79515660,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]8★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515770,1,79515670,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]8★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515780,1,79515680,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]9★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515820,1,79515720,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]9★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515830,1,79515730,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]9★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515840,1,79515740,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]9★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515850,1,79515750,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]9★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515860,1,79515760,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]9★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515870,1,79515770,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]9★명중수치증폭 소켓카드 [명중수치증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79515880,1,79515780,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]2★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516120,1,79516020,4,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]2★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516130,1,79516030,4,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]2★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516140,1,79516040,4,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]2★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516150,1,79516050,4,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]2★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516160,1,79516060,4,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]2★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516170,1,79516070,4,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]2★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516180,1,79516080,4,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]3★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516220,1,79516120,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]3★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516230,1,79516130,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]3★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516240,1,79516140,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]3★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516250,1,79516150,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]3★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516260,1,79516160,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]3★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516270,1,79516170,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]3★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516280,1,79516180,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]4★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516320,1,79516220,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]4★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516330,1,79516230,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]4★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516340,1,79516240,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]4★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516350,1,79516250,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]4★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516360,1,79516260,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]4★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516370,1,79516270,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]4★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516380,1,79516280,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]6★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516520,1,79516420,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]6★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516530,1,79516430,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]6★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516540,1,79516440,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]6★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516550,1,79516450,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]6★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516560,1,79516460,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]6★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516570,1,79516470,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]6★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516580,1,79516480,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]7★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516620,1,79516520,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]7★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516630,1,79516530,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]7★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516640,1,79516540,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]7★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516650,1,79516550,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]7★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516660,1,79516560,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]7★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516670,1,79516570,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]7★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516680,1,79516580,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]8★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516720,1,79516620,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]8★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516730,1,79516630,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]8★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516740,1,79516640,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]8★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516750,1,79516650,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]8★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516760,1,79516660,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]8★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516770,1,79516670,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]8★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516780,1,79516680,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]9★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516820,1,79516720,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]9★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516830,1,79516730,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]9★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516840,1,79516740,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]9★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516850,1,79516750,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]9★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516860,1,79516760,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]9★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516870,1,79516770,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]9★공격속도 소켓카드 [공격속도],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79516880,1,79516780,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]2★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517120,1,79517020,4,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]2★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517130,1,79517030,4,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]2★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517140,1,79517040,4,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]2★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517150,1,79517050,4,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]2★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517160,1,79517060,4,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]2★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517170,1,79517070,4,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]2★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517180,1,79517080,4,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]3★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517220,1,79517120,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]3★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517230,1,79517130,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]3★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517240,1,79517140,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]3★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517250,1,79517150,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]3★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517260,1,79517160,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]3★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517270,1,79517170,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]3★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517280,1,79517180,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]4★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517320,1,79517220,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]4★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517330,1,79517230,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]4★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517340,1,79517240,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]4★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517350,1,79517250,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]4★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517360,1,79517260,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]4★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517370,1,79517270,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]4★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517380,1,79517280,3,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]6★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517520,1,79517420,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]6★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517530,1,79517430,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]6★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517540,1,79517440,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]6★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517550,1,79517450,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]6★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517560,1,79517460,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]6★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517570,1,79517470,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]6★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517580,1,79517480,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]7★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517620,1,79517520,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]7★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517630,1,79517530,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]7★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517640,1,79517540,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]7★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517650,1,79517550,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]7★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517660,1,79517560,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]7★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517670,1,79517570,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]7★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517680,1,79517580,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]8★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517720,1,79517620,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]8★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517730,1,79517630,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]8★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517740,1,79517640,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]8★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517750,1,79517650,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]8★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517760,1,79517660,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]8★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517770,1,79517670,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]8★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517780,1,79517680,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]9★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517820,1,79517720,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [3급]9★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517830,1,79517730,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [4급]9★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517840,1,79517740,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [5급]9★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517850,1,79517750,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [6급]9★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517860,1,79517760,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [7급]9★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517870,1,79517770,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [8급]9★치명데미지증폭 소켓카드 [치명데미지증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79517880,1,79517780,2,82000210,1,0,0,0,0,0,0,
0,[15아이템조합Tree] [2급]2★치명타확률증폭 소켓카드 [치명타확률증폭],B92FB6D3-CEB6-4E7F-9254-B51ABFE9DE38,15,-1,79518120,1,79518020,4,82000210,1,0,0,0,0,0,0,
